Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.01  0.01 -100000000.00 
   1  0.01  0.01  0.01 
   2  0.01  0.01  0.01 
   3  0.01  0.01  0.01 
   4  0.03  0.01  0.01 
   5  0.03  0.01  0.03 
   6  0.01  0.02  0.03 
   7  0.02  0.02  0.03 
   8  0.05  0.02  0.03 
   9  0.05  0.02  0.05 
  10  0.01  0.02  0.05 
  11  0.05  0.02  0.05 
  12  0.04  0.02  0.05 
  13  0.04  0.03  0.05 
  14  0.16  0.03  0.05 
  15  0.02  0.03  0.16 
  16  0.05  0.03  0.16 
  17  0.05  0.04  0.16 
  18  0.11  0.06  0.16 
  19  0.03  0.04  0.16 
  20  0.06  0.04  0.16 
  21  0.03  0.05  0.16 
  22  0.28  0.09  0.16 
  23  0.04  0.08  0.28 
  24  0.13  0.06  0.28 
  25  0.04  0.10  0.28 
  26  0.06  0.07  0.28 
  27  0.02  0.10  0.28 
  28  0.05  0.12  0.28 
  29  0.13  0.29  0.28 
  30  0.07  0.29  0.28 
  31  0.14  0.33  0.28 
  32  0.04  0.28  0.28 
  33  0.11  0.32  0.28 
  34  0.04  0.21  0.28 
  35  0.15  0.14  0.28 
  36  0.10  0.11  0.28 
  37  0.06  0.18  0.28 
  38  0.22  0.16  0.28 
  39  0.17  0.15  0.28 
  40  0.12  0.11  0.28 
  41  0.11  0.38  0.28 
  42  0.10  0.29  0.28 
  43  0.33  0.24  0.28 
  44  0.31  0.24  0.33 
  45  0.09  0.16  0.33 
  46  0.08  0.20  0.33 
  47  0.08  0.29  0.33 
  48  0.28  0.27  0.33 
  49  0.26  0.32  0.33 
  50  0.11  0.33  0.33 
  51  0.20  0.31  0.33 
  52  0.25  0.20  0.33 
  53  0.12  0.20  0.33 
  54  0.40  0.26  0.33 
  55  0.14  0.17  0.40 
  56  0.12  0.18  0.40 
  57  0.27  0.24  0.40 
  58  0.38  0.23  0.40 
  59  0.35  0.29  0.40 
  60  0.05  0.42  0.40 
  61  0.16  0.35  0.40 
  62  0.52  0.45  0.40 
  63  0.18  0.80  0.52 
  64  0.41  0.83  0.52 
  65  0.44  0.49  0.52 
  66  0.57  0.66  0.52 
  67  0.30  1.13  0.57 
  68  0.48  1.36  0.57 
  69  0.68  1.52  0.57 
  70  0.19  1.97  0.68 
  71  0.65  2.34  0.68 
  72  0.87  2.68  0.68 
  73  0.76  2.53  0.87 
  74  0.35  2.13  0.87 
  75  0.36  1.81  0.87 
  76  0.61  1.33  0.87 
  77  0.50  1.62  0.87 
  78  0.28  1.74  0.87 
  79  0.56  1.12  0.87 
  80  0.37  1.49  0.87 
  81  0.86  1.74  0.87 
  82  0.28  1.19  0.87 
  83  0.69  0.69  0.87 
  84  0.40  0.93  0.87 
  85  0.55  1.67  0.87 
  86  1.12  0.83  0.87 
  87  0.53  0.97  1.12 
  88  0.47  0.50  1.12 
  89  0.51  1.31  1.12 
  90  0.55  1.73  1.12 
  91  0.22  0.57  1.12 
  92  0.48  0.79  1.12 
  93  1.06  0.73  1.12 
  94  0.60  0.79  1.12 
  95  0.65  0.47  1.12 
  96  0.65  0.73  1.12 
  97  0.79  0.83  1.12 
  98  0.67  0.60  1.12 
  99  1.03  0.53  1.12 
 100  0.34  0.96  1.12 
 101  0.51  1.30  1.12 
 102  0.84  1.35  1.12 
 103  1.06  1.50  1.12 
 104  0.55  0.94  1.12 
 105  0.42  1.17  1.12 
 106  0.38  2.19  1.12 
 107  1.29  2.09  1.12 
