Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.04  0.03 -100000000.00 
   1  0.03  0.04  0.04 
   2  0.04  0.04  0.04 
   3  0.04  0.03  0.04 
   4  0.04  0.04  0.04 
   5  0.06  0.04  0.04 
   6  0.05  0.04  0.06 
   7  0.04  0.04  0.06 
   8  0.05  0.04  0.06 
   9  0.03  0.04  0.06 
  10  0.05  0.05  0.06 
  11  0.05  0.04  0.06 
  12  0.07  0.04  0.06 
  13  0.03  0.05  0.07 
  14  0.08  0.05  0.07 
  15  0.06  0.05  0.08 
  16  0.06  0.05  0.08 
  17  0.06  0.05  0.08 
  18  0.07  0.06  0.08 
  19  0.09  0.06  0.08 
  20  0.06  0.05  0.09 
  21  0.08  0.05  0.09 
  22  0.12  0.06  0.09 
  23  0.07  0.07  0.12 
  24  0.06  0.06  0.12 
  25  0.03  0.08  0.12 
  26  0.05  0.07  0.12 
  27  0.05  0.07  0.12 
  28  0.04  0.07  0.12 
  29  0.05  0.05  0.12 
  30  0.11  0.08  0.12 
  31  0.07  0.06  0.12 
  32  0.06  0.06  0.12 
  33  0.09  0.06  0.12 
  34  0.06  0.06  0.12 
  35  0.08  0.06  0.12 
  36  0.05  0.07  0.12 
  37  0.05  0.06  0.12 
  38  0.10  0.07  0.12 
  39  0.08  0.08  0.12 
  40  0.11  0.11  0.12 
  41  0.08  0.14  0.12 
  42  0.07  0.14  0.12 
  43  0.18  0.17  0.12 
  44  0.14  0.18  0.18 
  45  0.08  0.16  0.18 
  46  0.13  0.11  0.18 
  47  0.09  0.10  0.18 
  48  0.09  0.10  0.18 
  49  0.17  0.12  0.18 
  50  0.13  0.22  0.18 
  51  0.09  0.22  0.18 
  52  0.12  0.25  0.18 
  53  0.27  0.35  0.18 
  54  0.11  0.48  0.27 
  55  0.13  0.76  0.27 
  56  0.12  1.09  0.27 
  57  0.31  1.69  0.27 
  58  0.11  2.07  0.31 
  59  0.16  1.57  0.31 
  60  0.06  1.98  0.31 
  61  0.20  2.18  0.31 
  62  0.18  2.56  0.31 
  63  0.25  2.83  0.31 
  64  0.16  3.57  0.31 
  65  0.26  3.83  0.31 
  66  0.28  4.68  0.31 
  67  0.16  4.31  0.31 
  68  0.18  4.08  0.31 
  69  0.92  3.99  0.31 
  70  0.45  2.43  0.92 
  71  1.38  3.37  0.92 
  72  0.46  1.95  1.38 
  73  0.20  2.09  1.38 
  74  0.51  2.28  1.38 
  75  0.34  1.51  1.38 
  76  0.71  2.02  1.38 
  77  0.34  1.72  1.38 
  78  0.75  1.75  1.38 
  79  0.36  2.11  1.38 
  80  0.63  2.18  1.38 
  81  0.44  2.43  1.38 
  82  0.29  2.26  1.38 
  83  0.27  2.60  1.38 
  84  0.72  2.67  1.38 
  85  1.24  2.70  1.38 
  86  0.79  2.27  1.38 
