Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.01  0.01 -100000000.00 
   1  0.01  0.01  0.01 
   2  0.01  0.01  0.01 
   3  0.03  0.01  0.01 
   4  0.03  0.02  0.03 
   5  0.02  0.02  0.03 
   6  0.02  0.02  0.03 
   7  0.01  0.03  0.03 
   8  0.04  0.03  0.03 
   9  0.02  0.03  0.04 
  10  0.03  0.03  0.04 
  11  0.03  0.04  0.04 
  12  0.06  0.06  0.04 
  13  0.02  0.06  0.06 
  14  0.14  0.05  0.06 
  15  0.04  0.05  0.14 
  16  0.07  0.06  0.14 
  17  0.07  0.07  0.14 
  18  0.18  0.06  0.14 
  19  0.07  0.06  0.18 
  20  0.07  0.08  0.18 
  21  0.12  0.17  0.18 
  22  0.22  0.17  0.18 
  23  0.23  0.23  0.22 
  24  0.08  0.29  0.23 
  25  0.06  0.31  0.23 
  26  0.08  0.46  0.23 
  27  0.09  0.44  0.23 
  28  0.13  0.58  0.23 
  29  0.26  0.97  0.23 
  30  0.26  0.81  0.26 
  31  0.12  0.75  0.26 
  32  0.19  1.01  0.26 
  33  0.41  0.94  0.26 
  34  0.15  0.91  0.41 
  35  0.29  1.09  0.41 
  36  0.28  0.98  0.41 
  37  0.15  1.03  0.41 
  38  0.18  1.15  0.41 
  39  0.35  1.11  0.41 
  40  0.22  1.05  0.41 
  41  0.28  1.05  0.41 
  42  0.55  1.03  0.41 
  43  0.87  1.20  0.55 
  44  0.54  1.12  0.87 
  45  0.38  0.74  0.87 
  46  0.47  0.70  0.87 
  47  0.53  0.58  0.87 
  48  0.26  0.72  0.87 
  49  0.62  0.76  0.87 
  50  0.36  0.53  0.87 
  51  0.42  0.37  0.87 
  52  0.38  0.47  0.87 
  53  0.32  0.71  0.87 
  54  0.37  0.42  0.87 
  55  0.43  0.49  0.87 
  56  0.17  0.31  0.87 
  57  0.57  0.28  0.87 
  58  0.49  0.49  0.87 
  59  0.34  0.68  0.87 
  60  0.14  0.28  0.87 
  61  0.76  0.32  0.87 
  62  0.54  0.25  0.87 
  63  0.31  0.27  0.87 
  64  0.40  0.41  0.87 
  65  0.45  0.52  0.87 
  66  0.70  0.43  0.87 
  67  0.25  0.18  0.87 
  68  0.66  0.31  0.87 
  69  0.51  0.35  0.87 
  70  0.53  0.66  0.87 
  71  0.79  0.59  0.87 
  72  0.76  1.24  0.87 
  73  0.27  1.13  0.87 
  74  0.99  0.82  0.87 
  75  0.38  0.92  0.99 
  76  0.42  1.10  0.99 
  77  0.52  0.92  0.99 
  78  0.71  0.67  0.99 
  79  0.41  0.91  0.99 
  80  0.80  0.61  0.99 
  81  0.86  0.70  0.99 
  82  0.38  1.24  0.99 
  83  0.68  2.00  0.99 
  84  1.03  1.44  0.99 
  85  0.33  1.53  1.03 
  86  0.99  1.31  1.03 
  87  0.60  0.51  1.03 
  88  0.96  0.63  1.03 
  89  0.68  1.02  1.03 
  90  0.73  2.16  1.03 
  91  0.31  0.73  1.03 
  92  0.99  0.79  1.03 
  93  0.99  0.56  1.03 
  94  0.79  0.65  1.03 
  95  0.98  0.77  1.03 
  96  1.18  1.05  1.03 
  97  0.78  0.87  1.18 
  98  1.14  1.12  1.18 
  99  0.73  0.97  1.18 
 100  0.65  1.19  1.18 
 101  0.58  1.60  1.18 
 102  0.99  1.89  1.18 
 103  0.86  1.74  1.18 
 104  0.97  1.34  1.18 
 105  0.51  2.03  1.18 
 106  0.66  1.97  1.18 
 107  1.37  1.94  1.18 
 108  0.97  1.30  1.37 
 109  0.59  2.02  1.37 
