iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.8484721183776855,-537.4588531132528,9.385779577020342,-510.1208106824828,-556.0675797099457,0.30208333333333337,0.45540958653579133,0.1,0.08290863037109375,0.15165305137634277,0.051492173,0.21359369,-537.4588531132528,-0.12616810522501798,-2.268978186806533,0.30208333333333337,0.06245448154726637,1756,0.18441510200500488,1.00027483543203,0.9819743263272274,1756,-570.1315431406151,0.5
1,1.741208553314209,-538.1395249686385,10.22018325502835,-514.8381504058943,-573.2584462672738,0.3177083333333333,0.5948528661759589,0.1,0.016999006271362305,0.12756800651550293,0.05162711,0.17122349,-537.5269202987913,-0.12385893201025679,-2.2723256680313,0.3177083333333333,0.06287534992087403,1758,0.16036367416381836,0.9819357574891334,0.8012842621128852,3514,-571.0130067459324,0.5
2,1.830791711807251,-537.343504949371,9.323261043209369,-507.76923209668024,-557.1254926315861,0.30208333333333337,0.5714400492308755,0.1,0.005615711212158203,0.12076807022094727,0.055301197,0.17952685,-537.5085787638493,-0.11885747627418636,-2.2684124385990105,0.30208333333333337,0.0627498581598848,1774,0.17080450057983398,0.8006249708149598,0.3118784313788242,5288,-582.6097894006399,0.5
3,1.8591992855072021,-536.6766079693252,11.052198795838368,-490.3243421625833,-555.9026132600985,0.32291666666666663,0.5597820912908924,0.1,0.00593876838684082,0.12415385246276855,0.053616013,0.17435369,-537.4253816843968,-0.11594427222557363,-2.2651365409468602,0.32291666666666663,0.06214227577952439,1786,0.16806626319885254,0.31348760726582076,0.021203083998140054,7074,-561.1876759558351,0.5
4,1.8781249523162842,-534.1282383209929,12.235211958460074,-500.10724873153094,-556.2529328529993,0.31770833333333337,0.6326511019918724,0.1,0.005972862243652344,0.12475061416625977,0.053283766,0.1460006,-537.0956673480564,-0.11367038939261269,-2.2525299334126596,0.31770833333333337,0.06225559886514876,1802,0.17137527465820312,0.020907272428433158,0.015003786062036163,8876,-582.301598585813,0.5
5,1.9248523712158203,-532.7347041676039,9.093073272093086,-507.2537749959376,-548.8648037771793,0.41145833333333337,0.5559399546180361,0.1,0.005699872970581055,0.12628436088562012,0.05055987,0.13760343,-536.6595710300112,-0.11822265999902815,-2.245523753264397,0.41145833333333337,0.0622969030128655,1781,0.18044686317443848,0.014502366972575164,0.01295307918019219,10657,-569.0224576370424,0.5
6,1.9316554069519043,-533.5664177315814,10.074043175057126,-500.61853059187104,-554.0245569325458,0.375,0.628401265744631,0.1,0.006295204162597656,0.12808704376220703,0.051007368,0.13120416,-536.3502557001682,-0.11500388762089923,-2.249647126294731,0.375,0.06186580129021527,1825,0.16884732246398926,0.013303825929691059,0.011439320927319214,12482,-590.6341010825781,0.5
7,1.8766145706176758,-532.3363640730518,11.308646930358838,-500.35637931438595,-553.6869443110123,0.375,0.631221813270761,0.1,0.0061376094818115234,0.12572002410888672,0.050547473,0.13476472,-535.9488665374565,-0.11098893956622358,-2.243644319399985,0.375,0.06222629441081798,1800,0.17027711868286133,0.011815421133084727,0.00953223398163863,14282,-597.6901656565832,0.5
8,1.871241807937622,-535.2027499768693,10.628573864341357,-503.05252780198845,-551.9495535148247,0.3645833333333333,0.660768809166759,0.1,0.0055544376373291016,0.12275290489196777,0.054344404,0.15363868,-535.8742548813979,-0.11931901345557283,-2.257950842292581,0.3645833333333333,0.061917216847213796,1793,0.1642293930053711,0.009954460888654187,0.007160665075814786,16075,-584.5948584365633,0.5
9,1.8841772079467773,-532.9637279623281,11.749795672406497,-503.9274463019599,-555.5362118713299,0.35416666666666663,0.5952611913306143,0.1,0.005770444869995117,0.12807083129882812,0.04996797,0.1290559,-535.5832021894909,-0.11137954588799322,-2.2468075965733862,0.35416666666666663,0.06166682464930412,1838,0.1667795181274414,0.0066369589063606125,0.004414294120920476,17913,-558.5000468245637,0.5
10,1.8859987258911133,-533.2541257705748,9.673521233132108,-510.88368476749645,-559.0411904704723,0.375,0.6113435559562006,0.1,0.005743503570556641,0.12705087661743164,0.049618006,0.10589723,-535.3502945475993,-0.10998974121404514,-2.248096318597389,0.375,0.06174038681349662,1821,0.1693885326385498,0.004481352881815188,0.002778134941235479,19734,-565.8403837144717,0.5
11,1.914292335510254,-532.0966037362024,10.00551506298822,-504.6133556136495,-550.4094889443946,0.3854166666666667,0.5456367630812078,0.1,0.005712032318115234,0.1724717617034912,0.053332586,0.14412943,-535.0249254664596,-0.10947347724767358,-2.2424548518668264,0.3854166666666667,0.06172972947966512,1855,0.171860933303833,0.002716102288417324,0.0017556467993597403,21589,-560.4185635175521,0.5
12,1.90250563621521,-529.6165735153944,10.730263996962288,-495.9598796607218,-552.9251489860949,0.41145833333333337,0.5536226109680626,0.1,0.005872011184692383,0.12581753730773926,0.0510272,0.13957314,-534.4840902713531,-0.10751356251589594,-2.2301463120545146,0.41145833333333337,0.0618970460494807,1856,0.17383861541748047,0.0016859906839822823,0.001111244514482074,23445,-559.0431704815503,0.5
13,1.9229536056518555,-530.0013421333103,9.362133817250935,-500.9855144824831,-551.2815821906137,0.4322916666666666,0.6196841198443269,0.1,0.005638599395751953,0.12037420272827148,0.04943331,0.14607109,-534.0358154575489,-0.10707935185214529,-2.2319419421123157,0.4322916666666666,0.061430195562541395,1877,0.1686873435974121,0.0012507268226505245,0.0008280858157609161,25322,-558.2985017238708,0.5
14,1.9413540363311768,-531.6386034155599,10.198656736368779,-504.0838314068231,-557.9051684092328,0.39583333333333337,0.6251496689701429,0.1,0.009135007858276367,0.12682080268859863,0.052703526,0.15373363,-533.79609425335,-0.10544542043621592,-2.2402320574642514,0.39583333333333337,0.06097304499673184,1891,0.17436432838439941,0.0008192598408580037,0.0005845662999847387,27213,-551.5235046155332,0.5
15,1.9377458095550537,-527.3643445162426,11.547019635637508,-495.0543324415157,-561.4946927291264,0.4270833333333332,0.5731879994120825,0.1,0.00589299201965332,0.12949299812316895,0.05141018,0.16238187,-533.1529192796393,-0.10138734516485944,-2.2190083607524906,0.4270833333333332,0.06132629713698254,1878,0.1773395538330078,0.0005754604240455876,0.00045535126546968654,29091,-551.9144086762827,0.5
16,1.941117763519287,-526.0099116454343,12.607580239669959,-500.04842987130934,-558.0851656070756,0.45312499999999994,0.6187025300134449,0.1,0.006394624710083008,0.12919306755065918,0.052811995,0.15787618,-532.4386185162188,-0.11017021473166415,-2.2120200894541173,0.45312499999999994,0.06114656814340778,1875,0.1761486530303955,0.0004599691669858178,0.0004072023712552014,30966,-551.5391271310592,0.5
17,2.000617265701294,-524.7743293183004,11.731094203708443,-492.9484040799101,-547.7831764103843,0.45833333333333326,0.6500883650543334,0.1,0.004761934280395508,0.09759116172790527,0.051003505,0.16269468,-531.672189596427,-0.10582086953776293,-2.205940773245812,0.45833333333333326,0.06115830701075984,1931,0.17953109741210938,0.0004243602204628057,0.0003750947449495902,32897,-541.9163816004032,0.5
18,1.992034673690796,-524.4780567180316,13.248504293449372,-488.96745367973415,-553.2876690626513,0.44270833333333326,0.6505287837057939,0.1,0.005979299545288086,0.12989425659179688,0.05066366,0.15283857,-530.9527763085874,-0.10256572732114932,-2.2045184187748794,0.44270833333333326,0.061346384831517144,1959,0.18201398849487305,0.00038063167141666584,0.00034458924597312334,34856,-543.3504451203416,0.5
19,1.9932358264923096,-522.4939531610634,13.899968682840399,-491.72279014781776,-561.2815048970538,0.47395833333333326,0.6846082398957402,0.1,0.006532192230224609,0.12427997589111328,0.050703242,0.1544995,-530.106893993835,-0.09635946150385662,-2.1944674327316767,0.47395833333333326,0.06099360354689041,1993,0.18049383163452148,0.00041896276303202216,0.00036484124488352093,36849,-535.2473143238402,0.5
20,1.9417271614074707,-519.771177236954,14.681517545053568,-484.4650177975093,-581.2048901015074,0.46354166666666663,0.7009561600277943,0.1,0.0061244964599609375,0.12700176239013672,0.04955459,0.15276542,-529.0733223181469,-0.09593713096589668,-2.1810753793227815,0.46354166666666663,0.06076421406120284,1948,0.17534899711608887,0.00035935067127078536,0.00032754626973886895,38797,-527.6504391719048,0.5
21,1.9865095615386963,-517.8007649775451,11.095362166370132,-477.9774279989016,-541.9650448581576,0.484375,0.6386933872563371,0.1,0.00616455078125,0.12777400016784668,0.051044658,0.17090204,-527.9460665840867,-0.09533477788141327,-2.171068588431105,0.484375,0.06083071945872926,1909,0.17418146133422852,0.0002824832415602337,0.0002572290761475746,40706,-514.3421542947502,0.5
22,1.9196724891662598,-513.8550275615577,14.192330403046673,-482.28878694230957,-552.7945183949481,0.48958333333333326,0.672226212240767,0.1,0.006267070770263672,0.12188100814819336,0.050715886,0.17506208,-526.5369626818338,-0.09482524627731881,-2.151435220946222,0.48958333333333326,0.06016783627002706,1890,0.17095398902893066,0.0003801305172677589,0.0003550133515836371,42596,-478.6189317790269,0.5
23,1.9214143753051758,-513.2438590875876,13.869865681686795,-480.04075753637704,-549.4585865751194,0.44791666666666663,0.6537461199348955,0.1,0.0059049129486083984,0.13530635833740234,0.05069601,0.15953636,-525.2076523224091,-0.0924867049111444,-2.1484150838438976,0.44791666666666663,0.059650819261916344,1881,0.18654298782348633,0.00032560631766134437,0.00030640763971359354,44477,-472.86957336540047,0.5
24,1.9724290370941162,-511.25203207138134,13.329088937419813,-478.4629449410118,-545.1842183063065,0.49479166666666663,0.6552276678578737,0.1,0.005972146987915039,0.12984371185302734,0.05146804,0.18094529,-523.8120902973063,-0.08733926349832521,-2.1384722499548303,0.49479166666666663,0.05988147545143067,1887,0.20555448532104492,0.00034883381149620557,0.00032981683573749616,46364,-465.64369986991164,0.5
25,1.979337453842163,-510.50757531913956,13.604622445223454,-473.5969617830209,-541.8972627969596,0.484375,0.6709699834741493,0.1,0.005971431732177734,0.13953924179077148,0.049975254,0.16792713,-522.4816387994897,-0.08891669932411854,-2.1347482726884306,0.484375,0.05991356426643595,1887,0.21012449264526367,0.00034228932108096207,0.0003304259902025572,48251,-472.2608882297942,0.5
26,1.9778902530670166,-512.0428070348688,13.31683479451729,-473.7790985933984,-536.0580637679305,0.484375,0.6848807456661447,0.1,0.005906343460083008,0.12804079055786133,0.050004527,0.14959152,-521.4377556230277,-0.09090762255131697,-2.1422532340456892,0.484375,0.060167390838472064,1891,0.22751379013061523,0.0003434602537853188,0.0003301391949231084,50142,-471.44143369956265,0.5
27,2.0023369789123535,-506.1976928002718,14.57624126182978,-475.62118123270335,-535.0047251340152,0.484375,0.6446788600118607,0.1,0.005529642105102539,0.12041163444519043,0.0507172,0.17305239,-519.913749340752,-0.08803281356274083,-2.1131767139770568,0.484375,0.05987795945255381,1871,0.22883963584899902,0.000416730484748177,0.0003739749640214793,52013,-463.56589663997835,0.5
28,1.970827579498291,-506.63930775746485,14.758425002191224,-475.99124221077204,-566.3952542767504,0.484375,0.6480169887297474,0.1,0.006073713302612305,0.12969708442687988,0.05083851,0.14980862,-518.5863051824233,-0.08945963472818493,-2.115335803061594,0.484375,0.05980807903951735,1897,0.2543001174926758,0.00033238743203160533,0.0003216505859373606,53910,-482.17334768136726,0.5
29,1.937635898590088,-505.3015939226596,13.257662173450155,-470.2992276880643,-545.1745831165032,0.484375,0.6753427288512841,0.1,0.005865812301635742,0.13829874992370605,0.05003831,0.1590565,-517.257834056447,-0.08669317483589549,-2.108782520364269,0.484375,0.05970724265421221,1880,0.2644002437591553,0.0003410414096863775,0.0003197873981518014,55790,-493.7088083123591,0.5
30,1.9819481372833252,-505.13164190660336,14.065610273476036,-468.3680681439437,-535.1555947969317,0.49999999999999994,0.6817756851133612,0.1,0.0043277740478515625,0.10349225997924805,0.05037045,0.15907264,-516.0452148414627,-0.08424140507001181,-2.1078541951868086,0.49999999999999994,0.059570171757482686,1901,0.2714815139770508,0.0003801448766512366,0.0003680595240037354,57691,-493.0392659389447,0.5
31,1.986846685409546,-499.9120503931949,14.214369053421217,-467.20200256576743,-540.7992504188063,0.47916666666666663,0.732142794042876,0.1,0.0056416988372802734,0.12173199653625488,0.050854754,0.14486995,-514.4318983966359,-0.0805188726175175,-2.0817797941176863,0.47916666666666663,0.05981506708698789,1867,0.25379204750061035,0.0003825850679621305,0.00035245459826262616,59558,-487.9585741114706,0.5
