Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.11  0.10 -100000000.00 
   1  0.12  0.10  0.11 
   2  0.12  0.11  0.12 
   3  0.14  0.11  0.12 
   4  0.13  0.12  0.14 
   5  0.14  0.14  0.14 
   6  0.13  0.16  0.14 
   7  0.14  0.17  0.14 
   8  0.18  0.17  0.14 
   9  0.16  0.18  0.18 
  10  0.17  0.19  0.18 
  11  0.17  0.21  0.18 
  12  0.24  0.29  0.18 
  13  0.22  0.22  0.24 
  14  0.25  0.26  0.24 
  15  0.17  0.28  0.25 
  16  0.21  0.35  0.25 
  17  0.19  0.29  0.25 
  18  0.29  0.33  0.25 
  19  0.19  0.63  0.29 
  20  0.29  0.41  0.29 
  21  0.32  0.57  0.29 
  22  0.66  1.02  0.32 
  23  0.32  1.69  0.66 
  24  0.66  1.66  0.66 
  25  0.21  1.18  0.66 
  26  0.27  1.36  0.66 
  27  0.48  0.86  0.66 
  28  0.37  1.14  0.66 
  29  0.39  1.60  0.66 
  30  0.46  1.33  0.66 
  31  0.40  1.54  0.66 
  32  0.51  1.54  0.66 
  33  0.53  1.75  0.66 
  34  0.27  1.27  0.66 
  35  0.39  1.31  0.66 
  36  0.43  0.99  0.66 
  37  0.41  1.08  0.66 
  38  0.47  1.44  0.66 
  39  0.42  1.52  0.66 
  40  0.62  1.37  0.66 
  41  0.88  1.41  0.66 
  42  0.67  1.55  0.88 
  43  0.86  1.70  0.88 
  44  0.88  2.03  0.88 
  45  0.30  1.98  0.88 
  46  0.44  2.53  0.88 
  47  0.98  2.37  0.88 
  48  0.40  2.57  0.98 
  49  0.51  2.09  0.98 
  50  0.37  1.80  0.98 
  51  0.44  2.07  0.98 
  52  0.83  2.42  0.98 
  53  0.69  2.18  0.98 
  54  0.67  2.05  0.98 
  55  0.45  1.15  0.98 
  56  0.61  1.69  0.98 
  57  0.91  1.49  0.98 
  58  0.69  1.30  0.98 
  59  0.59  2.31  0.98 
  60  0.41  2.70  0.98 
  61  1.18  2.59  0.98 
  62  0.75  2.67  1.18 
  63  0.47  1.78  1.18 
  64  0.39  1.77  1.18 
  65  0.80  1.74  1.18 
  66  1.20  1.87  1.18 
  67  1.20  2.11  1.20 
  68  0.67  1.33  1.20 
  69  0.77  1.19  1.20 
  70  0.66  1.18  1.20 
  71  0.79  1.69  1.20 
  72  1.12  1.92  1.20 
  73  1.32  2.50  1.20 
  74  0.72  1.07  1.32 
  75  0.67  1.55  1.32 
  76  0.67  1.03  1.32 
  77  1.09  1.41  1.32 
  78  1.02  1.17  1.32 
  79  1.07  0.88  1.32 
  80  0.87  2.07  1.32 
  81  1.08  1.73  1.32 
  82  0.69  1.38  1.32 
  83  1.18  1.54  1.32 
  84  0.96  0.57  1.32 
  85  1.68  0.84  1.32 
  86  0.96  1.14  1.68 
  87  1.04  0.91  1.68 
  88  0.97  0.86  1.68 
  89  1.48  0.93  1.68 
  90  0.88  0.80  1.68 
  91  0.47  0.63  1.68 
  92  0.89  1.43  1.68 
  93  0.66  1.16  1.68 
  94  1.51  1.09  1.68 
  95  0.84  1.03  1.68 
  96  1.69  1.18  1.68 
  97  0.99  0.66  1.69 
  98  1.26  1.32  1.69 
  99  1.73  2.19  1.69 
 100  0.75  0.93  1.73 
 101  0.95  0.58  1.73 
 102  1.31  0.66  1.73 
 103  1.03  0.85  1.73 
 104  0.69  1.55  1.73 
 105  1.24  2.20  1.73 
 106  1.55  1.06  1.73 
 107  1.97  0.67  1.73 
 108  0.92  0.63  1.97 
 109  0.53  1.34  1.97 
 110  1.09  1.17  1.97 
 111  1.08  0.87  1.97 
 112  0.82  2.80  1.97 
 113  0.94  2.38  1.97 
 114  1.20  1.93  1.97 
 115  1.05  2.05  1.97 
 116  1.73  2.73  1.97 
 117  1.25  2.60  1.97 
 118  1.52  2.85  1.97 
 119  1.50  2.76  1.97 
 120  1.25  2.80  1.97 
 121  1.29  2.93  1.97 
 122  1.50  3.15  1.97 
 123  1.18  3.89  1.97 
 124  0.59  3.84  1.97 
 125  1.56  3.63  1.97 
 126  0.94  3.08  1.97 
 127  1.37  3.62  1.97 
 128  1.55  3.51  1.97 
 129  1.24  3.21  1.97 
 130  1.06  2.99  1.97 
 131  1.57  3.11  1.97 
 132  1.41  3.34  1.97 
 133  1.79  5.01  1.97 
 134  1.29  5.01  1.97 
 135  1.32  5.50  1.97 
 136  2.39  3.03  1.97 
 137  1.72  3.41  2.39 
 138  1.73  3.37  2.39 
 139  2.29  2.70  2.39 
 140  1.93  2.31  2.39 
 141  0.99  2.10  2.39 
 142  1.86  1.57  2.39 
 143  1.79  1.75  2.39 
 144  1.79  1.56  2.39 
 145  1.65  1.28  2.39 
 146  1.55  1.28  2.39 
 147  0.63  1.20  2.39 
 148  1.34  0.86  2.39 
 149  2.22  1.21  2.39 
 150  1.90  1.95  2.39 
 151  1.99  1.45  2.39 
 152  1.72  1.33  2.39 
 153  1.44  1.58  2.39 
 154  1.62  1.83  2.39 
 155  1.73  2.42  2.39 
 156  1.85  1.44  2.39 
 157  1.71  1.62  2.39 
 158  1.85  2.16  2.39 
 159  0.98  2.20  2.39 
 160  2.42  1.88  2.39 
 161  1.81  1.25  2.42 
 162  1.40  1.57  2.42 
 163  1.85  1.78  2.42 
 164  2.53  1.58  2.42 
 165  1.64  3.56  2.53 
 166  2.09  1.14  2.53 
 167  1.60  2.06  2.53 
 168  2.20  3.86  2.53 
 169  2.10  2.57  2.53 
 170  1.79  3.19  2.53 
 171  1.98  3.14  2.53 
 172  1.01  1.33  2.53 
 173  1.80  1.73  2.53 
 174  2.13  3.10  2.53 
 175  1.82  4.30  2.53 
 176  2.54  2.81  2.53 
 177  1.57  4.06  2.54 
 178  1.90  3.50  2.54 
 179  2.54  3.46  2.54 
 180  1.43  2.81  2.54 
 181  1.80  3.17  2.54 
 182  2.58  3.50  2.54 
 183  1.49  2.88  2.58 
 184  2.13  4.21  2.58 
 185  3.55  4.28  2.58 
 186  3.40  3.95  3.55 
 187  1.57  5.89  3.55 
 188  2.32  5.92  3.55 
 189  2.37  3.02  3.55 
 190  1.26  4.87  3.55 
 191  1.17  3.26  3.55 
 192  1.12  4.05  3.55 
 193  1.73  3.24  3.55 
 194  2.80  1.75  3.55 
 195  2.74  2.51  3.55 
