iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.038902759552002,-538.7521250374273,6.268282792192105,-534.0749339088851,-549.4919363441134,0.375,0.09955935670602784,0.1,0.03503131866455078,0.04643869400024414,0.054501865,1.2169179,-538.7521250374273,-0.11785367947107378,-0.1819055062838664,0.375,0.06003463422419763,73,0.005396604537963867,0.999848386156078,0.999848386156078,73,-575.2201236005836,0.49999999999999994
1,0.9437217712402344,-537.3707591025134,7.402600097276487,-527.6483008971528,-545.2673271682494,0.25,0.152193069885651,0.1,0.0023784637451171875,0.04687857627868652,0.05209286,0.7236394,-538.6139884439359,-0.10740909915052668,-0.17744563743170505,0.25,0.05973437438429047,75,0.0034112930297851562,0.9998469178037701,0.9998469178037701,148,-581.4020902749231,0.49999999999999994
2,0.9223887920379639,-540.4729822363946,8.509944028248851,-527.9321098153566,-549.986767159351,0.375,0.1329414307923591,0.1,0.0024566650390625,0.04640316963195801,0.050301224,0.7667352,-538.7998878231817,-0.11856270072484523,-0.19079433006377403,0.375,0.05697553516384164,70,0.0028977394104003906,0.9998481924101851,0.9998481924101851,218,-581.3698195508232,0.49999999999999994
3,0.9629499912261963,-535.3366980615286,8.997479452024791,-524.9164359762041,-547.3763763304428,0.375,0.1348803514210793,0.1,0.0022873878479003906,0.045174360275268555,0.052945383,0.82622075,-538.4535688470164,-0.11162209903426355,-0.16708130859851972,0.375,0.059104513747212706,69,0.002623319625854492,0.9998513442087301,0.9998513442087301,287,-588.664671630506,0.49999999999999994
4,0.9657697677612305,-535.917086938389,2.8226539054965953,-531.2563038163137,-538.8366570098032,0.5,0.13641069159456182,0.1,0.002245664596557617,0.04543662071228027,0.05240136,0.8396759,-538.1999206561537,-0.10111452958396641,-0.1703475096765389,0.5,0.05979251991220015,71,0.002460002899169922,0.9998484578749668,0.9998484578749668,358,-584.9279094276068,0.49999999999999994
5,0.9780943393707275,-536.5933529585376,6.514049264629921,-531.314450341387,-547.5523361517631,0.5,0.14052418681282225,0.1,0.0022580623626708984,0.045200347900390625,0.051678944,0.984832,-538.0392638863922,-0.12087122236568669,-0.1723557014999463,0.5,0.05906372367408075,70,0.008062362670898438,0.9998490760496941,0.9998490760496941,428,-603.4568829072367,0.49999999999999994
6,0.9684653282165527,-536.3982415570509,4.913799779709793,-529.2617067390904,-541.5044669446331,0.5,0.13643512326428428,0.1,0.0022401809692382812,0.049047231674194336,0.04921784,0.82684803,-537.8751616534581,-0.11119241843311381,-0.17174802374389883,0.5,0.05899939915600211,68,0.0028972625732421875,0.9998459000333838,0.9998459000333838,496,-573.7206823854431,0.49999999999999994
7,0.9858927726745605,-531.8318608282547,5.343860523819731,-526.4080148695211,-540.2223100514454,0.5,0.13559419392111854,0.1,0.002257823944091797,0.04523754119873047,0.046348773,0.8980964,-537.2708315709378,-0.12666417340203776,-0.14869876867906295,0.5,0.05870981558423417,68,0.0051326751708984375,0.9998461923769046,0.9998461923769046,564,-584.0348061484991,0.49999999999999994
8,0.9903924465179443,-535.2399136368922,2.644377625229078,-531.75569505886,-539.0343998203015,0.5,0.13668529643410882,0.1,0.0023560523986816406,0.045919179916381836,0.05240413,0.93006927,-537.0677397775332,-0.1067185750472916,-0.1669037208921696,0.5,0.060433977197078104,77,0.0069582462310791016,0.9998422304929455,0.9998422304929455,641,-568.9779079759898,0.49999999999999994
9,1.0012214183807373,-538.619114857765,8.634502805502384,-525.482742979508,-549.735770479123,0.25,0.13306961517724286,0.1,0.0022842884063720703,0.04844927787780762,0.05034469,0.71197784,-537.2228772855565,-0.11709906930745645,-0.18207968089369217,0.25,0.05992482291303127,71,0.0030367374420166016,0.9998441640620973,0.9998441640620973,712,-572.4997036544647,0.49999999999999994
10,1.0036475658416748,-530.7049811774015,6.727280494940644,-522.1346617889768,-539.32549415053,0.375,0.1411992373749297,0.1,0.0026988983154296875,0.04497075080871582,0.04967718,0.77828634,-536.571087674741,-0.11055433143196966,-0.14387688511481567,0.375,0.0598236884726521,69,0.0024788379669189453,0.9998482282275006,0.9998482282275006,781,-568.9051509638011,0.49999999999999994
