iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.8288331031799316,-540.2476643332403,8.61112375816572,-516.5505046191616,-562.7864060342876,0.28645833333333337,0.4414375448371438,0.1,0.04796481132507324,0.12032008171081543,0.056671795,0.23085088,-540.2476643332403,-0.1265902547228754,-2.2828657949999904,0.28645833333333337,0.06246561232669009,1754,0.17413926124572754,0.9998607092242672,0.9791993414443031,1754,-577.0307616712076,0.5
1,1.7542684078216553,-539.9619696310597,8.600780346253076,-515.8589138458346,-563.8611606018641,0.2916666666666667,0.5908162812233358,0.1,0.0055429935455322266,0.1291825771331787,0.05416501,0.17561167,-540.2190948630223,-0.12356100231095639,-2.2816369906648455,0.2916666666666667,0.06263327086665388,1761,0.15443205833435059,0.9791362564568327,0.7815934269011929,3515,-587.6516258298844,0.5
2,1.8100576400756836,-539.8242826412778,7.793558546687036,-522.0848842483439,-560.7229155571749,0.29687500000000006,0.5669380370687341,0.1,0.006290912628173828,0.13029813766479492,0.050592218,0.17952958,-540.1796136408478,-0.12147713428271734,-2.281053001641714,0.29687500000000006,0.0625026731762629,1763,0.15170669555664062,0.7812537699496545,0.27895840072374295,5278,-605.6378881882973,0.5
3,1.95689058303833,-539.7294568603958,8.725078231857312,-503.2813159363851,-556.9772679908825,0.29687500000000006,0.5979463602800136,0.1,0.00579380989074707,0.12138581275939941,0.05313339,0.16123661,-540.1345979628027,-0.12032737709610243,-2.2803857761978112,0.29687500000000006,0.061999966116667936,1780,0.15515804290771484,0.2806400476042093,0.01823926380179853,7058,-571.2728649437103,0.5
4,1.8702585697174072,-538.4003871007168,8.501859605655262,-516.0825910594866,-553.195217415985,0.3229166666666667,0.6438526157980818,0.1,0.005590915679931641,0.11816263198852539,0.055187874,0.1445379,-539.9611768765941,-0.11707451843283267,-2.2737160678547146,0.3229166666666667,0.06239453670670594,1824,0.1575164794921875,0.017659028120456912,0.014842264564027177,8882,-616.6296471447065,0.5
5,1.842688798904419,-536.4075634527932,7.65523144735621,-509.9355910320798,-554.177838873899,0.40625,0.5618903634076775,0.1,0.015397071838378906,0.1255791187286377,0.049559608,0.13553642,-539.605815534214,-0.12044348446898766,-2.263986535968709,0.40625,0.062299902620899704,1806,0.15931010246276855,0.014400370191510905,0.012855538305107295,10688,-601.7670662103637,0.5
6,2.003429412841797,-537.4393838216871,7.106184663269696,-524.5287433108758,-554.8982339668206,0.3697916666666667,0.6278460168800422,0.1,0.0056231021881103516,0.12998485565185547,0.050262235,0.1332101,-539.3891723629613,-0.11757465251282322,-2.268993694654205,0.3697916666666667,0.06176853299803333,1816,0.15633249282836914,0.013277868495076806,0.011280271765897918,12504,-629.520062808285,0.5
7,1.8154046535491943,-537.7668795027217,9.285417212181109,-518.6410167292328,-562.446538649755,0.35416666666666663,0.6275020339902898,0.1,0.005678653717041016,0.12168145179748535,0.051398925,0.14114052,-539.2269430769373,-0.1164585213765829,-2.2705670850690596,0.35416666666666663,0.06213079290347342,1805,0.15894579887390137,0.011891360894968766,0.009200030766682472,14309,-670.1869965235695,0.5
8,1.8406784534454346,-539.2753193378347,8.359970967390998,-514.0408314252658,-565.4811251073925,0.33854166666666663,0.681906740409932,0.1,0.005604743957519531,0.1190037727355957,0.052522026,0.14232266,-539.2317807030271,-0.11977606299262232,-2.278074362618859,0.33854166666666663,0.0618108452629629,1775,0.15086030960083008,0.009660807579206034,0.006525659642652716,16084,-593.3635875879133,0.5
9,1.8725757598876953,-536.7595907043419,8.765470781631745,-513.229938978509,-555.3977267405596,0.32812500000000006,0.6293375401237412,0.1,0.005619525909423828,0.11926746368408203,0.049357075,0.12069774,-538.9845617031585,-0.11084461662744466,-2.2656546123664523,0.32812500000000006,0.06141533863369927,1812,0.15521502494812012,0.006020348798221779,0.0036307997433655385,17896,-588.9239072102279,0.5
10,1.8369476795196533,-538.3459977543556,9.517345994607508,-518.0397684854503,-595.178730126825,0.3229166666666667,0.6466777257446132,0.1,0.0055425167083740234,0.12457895278930664,0.0508141,0.11065118,-538.9207053082782,-0.11398157750462885,-2.273605303187426,0.3229166666666667,0.06151995270146562,1825,0.15387487411499023,0.0037196568720063595,0.002172025734502337,19721,-562.0867866124472,0.5
11,1.8675339221954346,-538.3716567719256,7.554293740794086,-518.3842060338292,-553.4216161297564,0.35416666666666663,0.5811304825613735,0.1,0.005738735198974609,0.12137699127197266,0.05073796,0.14145161,-538.865800454643,-0.11104667502059033,-2.2738438107265395,0.35416666666666663,0.061479693014122615,1866,0.17027997970581055,0.0022017842071380793,0.0013631573153478325,21587,-586.2558925583036,0.5
12,1.8872735500335693,-535.412916203181,8.868749334756036,-501.80815767773436,-559.7283459630034,0.3854166666666667,0.5831921875904809,0.1,0.005198955535888672,0.1226198673248291,0.050162256,0.14506948,-538.5205120294968,-0.10955844258768914,-2.259138363178364,0.3854166666666667,0.06146160280079784,1846,0.15746426582336426,0.0012647334441882906,0.0007823866337279418,23433,-586.9380953840982,0.5
