iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,0.8420794010162354,-530.0320907131214,14.258740546167926,-510.3748812270125,-549.8631561765136,0.375,0.10112931905605549,0.1,0.01139688491821289,0.04035353660583496,0.057329804,1.5064152,-530.0320907131214,-0.1075732876615564,-0.13945740546791097,0.375,0.06027068622118737,70,0.0032958984375,0.9998609561535715,0.9998609561535715,70,-557.3571946751636,0.49999999999999994
1,0.7931869029998779,-529.5218387548329,9.581626756358434,-519.3183193915788,-540.8785726946095,0.375,0.14204430560532924,0.1,0.0019445419311523438,0.0401158332824707,0.04992814,0.8533258,-529.9810655172926,-0.11755148240018105,-0.13698507010972097,0.375,0.061153038608992974,72,0.0021889209747314453,0.9998603900775476,0.9998603900775476,142,-560.2456824094062,0.49999999999999994
2,0.7920198440551758,-537.3661079946723,2.029196910182204,-535.1089409581964,-540.2247770644158,0.25,0.14354377054971143,0.1,0.001951456069946289,0.04009532928466797,0.04841327,0.71173036,-530.7195697650305,-0.11400751605532494,-0.17569174320570372,0.25,0.05808167496562845,69,0.002045154571533203,0.999860605815224,0.999860605815224,211,-555.9838366421318,0.49999999999999994
3,0.8241899013519287,-533.9595150216104,7.274672411962215,-522.4752849813348,-542.5381416284175,0.375,0.14023921316479138,0.1,0.0018765926361083984,0.0407102108001709,0.048380475,0.69461185,-531.0435642906886,-0.10381181947259285,-0.16031065660809715,0.375,0.0590775736188702,74,0.0020034313201904297,0.9998566204131903,0.9998566204131903,285,-559.2094370134461,0.49999999999999994
4,0.8063771724700928,-531.6141327407695,4.843391572703527,-524.0950353188416,-536.0530344558842,0.5,0.13599031120147592,0.1,0.0019283294677734375,0.0403599739074707,0.048396528,0.78925705,-531.1006211356967,-0.10764474638745683,-0.1471147426905086,0.5,0.05961241740112801,71,0.002101421356201172,0.9998595348811872,0.9998595348811872,356,-553.0715669948084,0.49999999999999994
5,0.8278603553771973,-528.7358281002721,8.414508848237581,-520.6173682110932,-542.3545793683479,0.5,0.14356997474772534,0.1,0.0019540786743164062,0.04061603546142578,0.049561515,1.1095487,-530.8641418321542,-0.10039349119910432,-0.13394542298636036,0.5,0.060299585507646226,73,0.0019481182098388672,0.9998599514358072,0.9998599514358072,429,-552.8847077984481,0.49999999999999994
6,0.8093724250793457,-524.4868739681949,7.882346049932523,-511.70852258797487,-532.9818309992568,0.5,0.13510620495088396,0.1,0.0018498897552490234,0.04031014442443848,0.05177837,0.80886793,-530.2264150457584,-0.10419418495117268,-0.11231012955243688,0.5,0.05947272447520208,67,0.001973390579223633,0.999859913643578,0.999859913643578,496,-545.3616100607618,0.49999999999999994
7,0.8783731460571289,-531.3463360761258,5.688085914385256,-526.013210471289,-540.2647035876777,0.5,0.1400459299182624,0.1,0.0020465850830078125,0.04084420204162598,0.048431486,0.9062629,-530.3384071487951,-0.10670890589337859,-0.1472487021862503,0.5,0.0604735928901524,76,0.0019283294677734375,0.9998612613698221,0.9998612613698221,572,-544.0070613449215,0.49999999999999994
8,0.8325314521789551,-531.0747444577438,6.296589475429036,-523.6202986164304,-538.950827395896,0.5,0.13933675188569689,0.1,0.0018804073333740234,0.04042363166809082,0.053101882,0.76727104,-530.41204087969,-0.1213120108876542,-0.14555552557140594,0.5,0.05951263753657588,72,0.001958131790161133,0.9998590331890197,0.9998590331890197,644,-559.6719929250997,0.49999999999999994
9,0.8332252502441406,-533.5357621136641,1.7206882796640324,-531.4736361909567,-535.4862839288904,0.375,0.12493376951597722,0.1,0.00193023681640625,0.040132999420166016,0.04895054,0.85388976,-530.7244130030874,-0.09585475386670618,-0.15871443351072795,0.375,0.0618457947931391,73,0.0022776126861572266,0.9998601069355447,0.9998601069355447,717,-530.9732069104804,0.49999999999999994
10,0.8433322906494141,-524.9561072938576,4.400863528687127,-522.0381469921908,-532.5676531992509,0.5,0.1404085502800469,0.1,0.0019576549530029297,0.04064750671386719,0.05114308,0.8919367,-530.1475824321644,-0.11420793959925217,-0.11454287285264605,0.5,0.06041199078135919,71,0.0021474361419677734,0.9998577512378778,0.9998577512378778,788,-542.8108561077561,0.49999999999999994
11,0.8385391235351562,-528.7099174980702,11.135751493637956,-515.2481010432575,-545.6282663644913,0.375,0.14210528840406184,0.1,0.001943349838256836,0.040540218353271484,0.05105248,1.0808054,-530.003815938755,-0.10303009296902892,-0.13482910164304912,0.375,0.060500557932382924,74,0.001989603042602539,0.9998597768150818,0.9998597768150818,862,-532.2323578717577,0.49999999999999994
