iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.0799508094787598,0.03346323566227761,0.018794257954610143,0.06315133963145571,0.01589308957784244,0.0,0.14293845387720996,0.1,0.05879497528076172,0.0580289363861084,0.054510113,0.9117183,0.03346323566227761,0.0,0.0006683580464988161,0.0,200,0.1811084747314453,27.45619254125601,3.7919871684659996,200,0.024593831290654688,0.0
1,0.9982278347015381,0.030958384048304876,0.007865377427757638,0.04138467278553878,0.023339398459889592,0.0,0.14649889073275765,0.1,0.0030257701873779297,0.055922746658325195,0.047545467,0.58708435,0.033212750500880336,0.0,0.0006105540725761491,0.0,200,0.09572505950927734,4.778486509865582,1.5579919066312267,400,0.02397788965930685,0.0
2,1.0790324211120605,0.01665867168400125,0.0099560629926045,0.03280321941593687,0.008253476486891936,0.0,0.16158047145572801,0.1,0.003011941909790039,0.05606794357299805,0.05893903,0.96261024,0.03155734261919243,0.0,0.00032919084317775227,0.0,200,0.16681241989135742,8.232444486906289,10.290741356194966,600,0.021702711780094638,0.0
3,1.1183154582977295,0.06442309129360793,0.04620257247582977,0.1424473527892877,0.024806221602897995,0.0,0.14543323598305993,0.1,0.0028638839721679688,0.05656719207763672,0.053993497,0.983138,0.03484391748663398,0.0,0.0012841372846372416,0.0,200,0.024301767349243164,0.5151140411952829,0.5254880378199526,800,0.033548379200351704,0.0
4,1.119396686553955,0.06783158058685308,0.039228141178789144,0.1248431279920432,0.01982698248814913,0.0,0.14632389786029584,0.1,0.002872943878173828,0.055932044982910156,0.04938369,0.9820309,0.03814268379665589,0.0,0.001347501387273097,0.0,200,0.013581037521362305,0.4725119516686395,0.4609694876655597,1000,0.037072855664973134,0.0
5,1.1574456691741943,0.03931933150564376,0.022667283037851618,0.0783905626235021,0.024443311414487204,0.0,0.1419788974805517,0.1,0.002763509750366211,0.05513906478881836,0.05068028,1.2648587,0.03826034856755468,0.0,0.0007783477958330551,0.0,200,0.11579465866088867,0.5486470547488393,0.42566515125927346,1200,0.05782996342590609,0.0
6,1.0954227447509766,0.026496934073133197,0.014800790878637551,0.04745300040551162,0.009564913404028834,0.0,0.15067558173819454,0.1,0.007472991943359375,0.056580305099487305,0.052780867,1.100358,0.037084007118112536,0.0,0.0005285531190379238,0.0,200,0.16150593757629395,0.83307550267912,0.4763325821256328,1400,0.07055140987569467,0.0
7,1.135585069656372,0.025026783480634335,0.005495510526208341,0.029509150582531892,0.01583317766182425,0.0,0.14439224006926574,0.1,0.0027379989624023438,0.05429887771606445,0.051358867,0.79731107,0.03587828475436472,0.0,0.0004903591383505825,0.0,200,0.12236976623535156,0.2927425053576534,0.36986692573576463,1600,0.0780250523461603,0.0
8,1.131195306777954,0.11289825186507664,0.09498398417799507,0.23060077510627597,0.008183853512415509,0.0,0.1459329308895482,0.1,0.002912759780883789,0.055442094802856445,0.052366596,1.3348712,0.04358028146543592,0.0,0.002256437529664043,0.0,200,0.045546531677246094,0.8652387156573292,0.7012552382513445,1800,0.09290717953909337,0.0
9,1.1871259212493896,0.04790437344763513,0.03367963497684297,0.10186319059007201,0.009089500591536449,0.0,0.14905812100670526,0.1,0.00283050537109375,0.056922197341918945,0.05195735,1.1211343,0.04401269066365584,0.0,0.0009454799040593038,0.0,200,0.11138677597045898,0.5243469932861982,0.642968509226525,2000,0.07239820595004777,0.0
