Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.01  0.01 -100000000.00 
   1  0.01  0.01  0.01 
   2  0.00  0.01  0.01 
   3  0.02  0.01  0.01 
   4  0.02  0.01  0.02 
   5  0.02  0.02  0.02 
   6  0.01  0.01  0.02 
   7  0.01  0.02  0.02 
   8  0.03  0.02  0.02 
   9  0.01  0.03  0.03 
  10  0.02  0.02  0.03 
  11  0.02  0.03  0.03 
  12  0.03  0.03  0.03 
  13  0.01  0.04  0.03 
  14  0.09  0.05  0.03 
  15  0.03  0.05  0.09 
  16  0.04  0.05  0.09 
  17  0.08  0.05  0.09 
  18  0.10  0.04  0.09 
  19  0.07  0.04  0.10 
  20  0.11  0.06  0.10 
  21  0.09  0.11  0.11 
  22  0.15  0.19  0.11 
  23  0.16  0.18  0.15 
  24  0.06  0.22  0.16 
  25  0.03  0.25  0.16 
  26  0.07  0.32  0.16 
  27  0.06  0.36  0.16 
  28  0.06  0.42  0.16 
  29  0.17  0.59  0.16 
  30  0.12  0.58  0.17 
  31  0.05  0.48  0.17 
  32  0.10  0.55  0.17 
  33  0.20  0.47  0.17 
  34  0.19  0.40  0.20 
  35  0.24  0.32  0.20 
  36  0.09  0.44  0.24 
  37  0.07  0.46  0.24 
  38  0.21  0.55  0.24 
  39  0.22  0.85  0.24 
  40  0.12  1.12  0.24 
  41  0.13  1.26  0.24 
  42  0.67  1.49  0.24 
  43  0.72  1.72  0.67 
  44  0.43  1.55  0.72 
  45  0.17  1.05  0.72 
  46  0.32  1.30  0.72 
  47  0.22  1.12  0.72 
  48  0.39  1.54  0.72 
  49  0.37  1.57  0.72 
  50  0.40  2.20  0.72 
  51  0.56  2.40  0.72 
  52  0.22  2.44  0.72 
  53  0.67  2.67  0.72 
  54  0.67  1.89  0.72 
  55  0.39  2.50  0.72 
  56  0.30  1.36  0.72 
  57  1.12  1.54  0.72 
  58  0.37  2.50  1.12 
  59  0.24  0.14  1.12 
  60  0.21  0.46  1.12 
  61  1.08  0.77  1.12 
  62  0.62  2.23  1.12 
  63  0.74  2.48  1.12 
  64  0.65  2.69  1.12 
  65  0.70  2.65  1.12 
  66  0.59  1.40  1.12 
  67  0.45  0.90  1.12 
  68  0.38  1.08  1.12 
  69  1.00  0.94  1.12 
  70  0.75  0.99  1.12 
  71  0.85  0.85  1.12 
  72  1.07  0.74  1.12 
  73  0.43  0.78  1.12 
  74  1.28  0.83  1.12 
  75  0.60  1.31  1.28 
  76  0.62  0.71  1.28 
  77  0.19  0.39  1.28 
  78  0.85  0.49  1.28 
  79  0.38  0.44  1.28 
  80  0.99  0.51  1.28 
  81  0.34  0.51  1.28 
  82  0.57  0.45  1.28 
  83  0.69  0.35  1.28 
  84  0.91  0.46  1.28 
  85  0.86  0.52  1.28 
  86  1.12  0.64  1.28 
  87  0.22  0.55  1.28 
  88  0.40  0.20  1.28 
  89  0.86  0.21  1.28 
  90  0.75  0.57  1.28 
  91  0.95  0.63  1.28 
  92  2.04  0.58  1.28 
  93  1.16  0.44  2.04 
  94  0.52  0.66  2.04 
  95  1.05  0.54  2.04 
  96  0.68  0.80  2.04 
  97  0.70  0.68  2.04 
  98  1.15  1.33  2.04 
  99  0.92  1.19  2.04 
 100  0.74  1.57  2.04 
 101  0.77  1.09  2.04 
 102  0.53  1.62  2.04 
 103  0.67  1.85  2.04 
 104  0.36  1.65  2.04 
 105  0.61  1.38  2.04 
 106  0.75  1.07  2.04 
 107  1.29  3.01  2.04 
 108  0.96  3.46  2.04 
 109  1.37  3.23  2.04 
 110  1.05  2.97  2.04 
 111  1.17  2.66  2.04 
 112  0.47  2.37  2.04 
 113  0.80  2.32  2.04 
 114  1.20  1.67  2.04 
 115  0.82  2.91  2.04 
 116  0.52  2.77  2.04 
 117  1.51  2.77  2.04 
 118  0.93  2.43  2.04 
 119  1.03  2.27  2.04 
 120  1.15  3.12  2.04 
 121  1.15  1.90  2.04 
 122  0.80  3.47  2.04 
 123  0.53  3.28  2.04 
 124  1.10  3.05  2.04 
