iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.0410089492797852,-535.7988627604133,9.805563244319025,-521.3766991960539,-548.9747577943302,0.375,0.1028658853733385,0.1,0.04705357551574707,0.05399942398071289,0.05315605,1.1406989,-535.7988627604133,-0.10890844730893126,-0.16951614076924376,0.375,0.061021918270939036,71,0.006979465484619141,0.9998475921142814,0.9998475921142814,71,-574.1584646241778,0.49999999999999994
1,1.0224440097808838,-536.2026575546017,9.955585708612832,-525.9537234309857,-548.8643139702474,0.25,0.13865654654490384,0.1,0.002382516860961914,0.04719352722167969,0.05160451,0.9032793,-535.8392422398322,-0.11152684712345094,-0.17028251676614525,0.25,0.06025136759765273,72,0.0028297901153564453,0.9998476099643263,0.9998476099643263,143,-580.967981536765,0.49999999999999994
2,1.006195068359375,-540.6913912487472,2.7055908469691126,-536.3350462826323,-543.3512215918608,0.375,0.1342396341590441,0.1,0.002656698226928711,0.04709053039550781,0.04736323,0.7624441,-536.3244571407237,-0.11252952648670005,-0.19273749867895362,0.375,0.0578343828586297,70,0.00264739990234375,0.9998483234305883,0.9998483234305883,213,-580.9972543751509,0.49999999999999994
3,0.963970422744751,-536.4499784818441,8.155484096482995,-526.7117596131852,-544.6784788182528,0.25,0.13255383001953958,0.1,0.002343893051147461,0.04602551460266113,0.051783048,0.88870764,-536.3370092748357,-0.11631243155238663,-0.17110150653069964,0.25,0.05970580550623152,71,0.0028944015502929688,0.9998502469070977,0.9998502469070977,284,-590.9662536860939,0.49999999999999994
4,0.9700770378112793,-535.7886910166823,5.2717801683687435,-527.5858190435548,-541.2708763306575,0.5,0.13636072505433944,0.1,0.0023212432861328125,0.04731178283691406,0.050767716,0.88803875,-536.2821774490204,-0.10317611107411157,-0.16928435020997443,0.5,0.06027283488591697,75,0.002766132354736328,0.9998463178422717,0.9998463178422717,359,-582.0552398030526,0.49999999999999994
5,1.0584304332733154,-537.7210392588141,4.154898289750069,-532.0989717544858,-543.6975533710882,0.375,0.13650372433664146,0.1,0.0027747154235839844,0.04689812660217285,0.052361745,0.8516591,-536.4260636299998,-0.11151268184566512,-0.1784740420594137,0.375,0.059705297984087476,72,0.00296783447265625,0.9998471736087864,0.9998471736087864,431,-579.4296787721305,0.49999999999999994
6,1.0317203998565674,-537.4117998411665,4.780767844049503,-529.5960728320878,-541.6688182946585,0.5,0.13894005664837628,0.1,0.0023450851440429688,0.0475916862487793,0.04963007,0.83920133,-536.5246372511165,-0.10123642802723315,-0.17770758765816136,0.5,0.05947191486243105,73,0.0029799938201904297,0.9998418114471703,0.9998418114471703,504,-568.0962529031666,0.49999999999999994
7,0.9766623973846436,-531.6146352869783,4.730321239457767,-528.4562948402884,-539.7859344462075,0.5,0.1271762997363653,0.1,0.0025823116302490234,0.05006837844848633,0.049108546,0.9428306,-536.0336370547027,-0.12549954814795738,-0.14762461294902404,0.5,0.05973456185684614,69,0.0027272701263427734,0.9998445326865393,0.9998445326865393,573,-570.0999546384726,0.49999999999999994
8,1.026672601699829,-533.2227414101073,5.4068582960386244,-523.9097007046181,-537.0899656648947,0.5,0.12363000205565423,0.1,0.0024187564849853516,0.046842098236083984,0.05283403,0.9970425,-535.7525474902432,-0.10699774717768432,-0.15689771176123676,0.5,0.06054607297937219,69,0.0025403499603271484,0.9998434612726091,0.9998434612726091,642,-576.1076461912163,0.49999999999999994
9,1.0204799175262451,-538.0328398634515,5.166086204231498,-530.3519811819658,-544.3718331464547,0.25,0.14249379370028015,0.1,0.0022552013397216797,0.053453922271728516,0.049338657,0.72466093,-535.9805767275641,-0.09269500753282989,-0.18165683317593026,0.25,0.06035491029149816,75,0.0030815601348876953,0.9998407592186723,0.9998407592186723,717,-562.9447750101274,0.49999999999999994
10,1.0042617321014404,-527.2386212201609,6.00850793092744,-520.3275677429084,-533.9764195870905,0.375,0.13643410602509556,0.1,0.002315998077392578,0.04790902137756348,0.04940186,0.85231495,-535.1063811768238,-0.11738271866292402,-0.12545892802185268,0.375,0.06022661791156223,68,0.0025472640991210938,0.9998475376983718,0.9998475376983718,785,-562.5358260304317,0.49999999999999994
11,1.0264558792114258,-540.8949781900457,5.260596285358035,-535.0587090339799,-549.3498407162296,0.375,0.13547290740972698,0.1,0.002289295196533203,0.046224117279052734,0.049985785,1.1220446,-535.6852408781459,-0.10387125224339643,-0.1950917918225259,0.375,0.05935874748999262,75,0.0028047561645507812,0.9998440768507016,0.9998440768507016,860,-558.4385785609267,0.49999999999999994
12,1.064877986907959,-531.5656807225216,6.679542673865033,-523.9505064966563,-540.8831865614842,0.5,0.13280810909616805,0.1,0.0023221969604492188,0.047019243240356445,0.051449295,0.9043579,-535.2732848625835,-0.10738942015316434,-0.14814244803661514,0.5,0.059938524992394396,71,0.002943754196166992,0.9998459283588434,0.9998459283588434,931,-557.8033744948484,0.49999999999999994
13,1.081770658493042,-537.9153140478987,5.893223451864288,-531.5134707361786,-545.7563043222278,0.375,0.1408476499978928,0.1,0.0026519298553466797,0.047070980072021484,0.049722098,0.79962593,-535.537487781115,-0.11931027139959685,-0.17874252493854945,0.375,0.05864691010985306,76,0.0026972293853759766,0.9998434703795038,0.9998434703795038,1007,-565.1451087266589,0.49999999999999994
14,1.0647268295288086,-539.3101402656235,6.001305895486591,-533.4669580388424,-549.1608211701239,0.25,0.1405116049333583,0.1,0.0023648738861083984,0.047075510025024414,0.05077026,1.0647758,-535.9147530295659,-0.0920406444211474,-0.18854272342512318,0.25,0.06080574515646901,79,0.002733469009399414,0.9998451852669554,0.9998451852669554,1086,-557.9532544488809,0.49999999999999994
15,1.023594617843628,-544.6820030695341,7.2548715135105635,-532.2258164561962,-550.2826147045631,0.25,0.13447994928337018,0.1,0.0026540756225585938,0.04753303527832031,0.05094014,0.8603785,-536.7914780335627,-0.11210783710214431,-0.21341750777932997,0.25,0.061353934896232365,72,0.003065347671508789,0.9998460250094175,0.9998460250094175,1158,-557.8635679128894,0.49999999999999994
16,1.0591933727264404,-537.5573421736274,4.766816336081511,-529.4620297789015,-541.7756387435659,0.375,0.13720901650222014,0.1,0.002431154251098633,0.04855942726135254,0.0502281,0.90617746,-536.8680644475692,-0.11874893592887699,-0.17769109151434176,0.375,0.059975507690883625,70,0.003875732421875,0.9998478619463659,0.9998478619463659,1228,-559.832224993619,0.49999999999999994
17,1.0478770732879639,-540.4632050868914,7.799148049002983,-530.1855076918064,-550.2713961305092,0.375,0.14596220797110826,0.1,0.0022535324096679688,0.046674489974975586,0.050585605,1.0824264,-537.2275785115014,-0.10584569386959454,-0.19296405308084646,0.375,0.06090415054601475,81,0.0030367374420166016,0.9998435087842401,0.9998435087842401,1309,-553.9571618470337,0.49999999999999994
18,0.994816780090332,-540.9880773833829,5.997158836223809,-533.4632347970977,-549.9765796559442,0.25,0.1359029313617275,0.1,0.009578227996826172,0.04837369918823242,0.05194311,0.8900393,-537.6036283986896,-0.10711329883028714,-0.1940147009990554,0.25,0.059895691592946415,72,0.003318309783935547,0.9998450736299775,0.9998450736299775,1381,-554.6444335660625,0.49999999999999994
19,1.0766856670379639,-537.2078260289593,7.702422818279913,-527.3060789684263,-548.1824075729215,0.375,0.1493591812233011,0.1,0.0023522377014160156,0.04710578918457031,0.05003756,0.9294542,-537.5640481617165,-0.10658025690418846,-0.17630356862326108,0.375,0.06122818682283697,76,0.002724885940551758,0.9998432895001088,0.9998432895001088,1457,-568.8939999242875,0.49999999999999994
20,1.0549812316894531,-533.6603000715272,5.225698724748931,-528.3222232827454,-540.0389866278963,0.5,0.1385060545181842,0.1,0.0024209022521972656,0.04632401466369629,0.05180237,0.9559134,-537.1736733526976,-0.10805165290507451,-0.15785488067001505,0.5,0.06157112886693484,77,0.004990339279174805,0.9998455671617038,0.9998455671617038,1534,-562.9051554199169,0.49999999999999994
21,1.089141845703125,-535.8725677067898,8.553012818217852,-527.0656058182777,-546.9142443057864,0.25,0.14474604352201786,0.1,0.002300262451171875,0.04604768753051758,0.050933175,0.81590486,-537.0435627881069,-0.10007112649835737,-0.1712032885450648,0.25,0.06275233130154273,74,0.002941608428955078,0.9998432485266826,0.9998432485266826,1608,-558.633239176233,0.49999999999999994
22,1.1089906692504883,-537.8395248522662,2.937736304425791,-534.8792632656874,-541.9503401234126,0.5,0.14618471018602597,0.1,0.0023338794708251953,0.04742240905761719,0.05102266,0.8958406,-537.1231589945228,-0.11195349600198247,-0.17953209950086188,0.5,0.06006023298661325,81,0.0029931068420410156,0.9998432194090973,0.9998432194090973,1689,-562.297075502517,0.49999999999999994
23,1.1130294799804688,-538.8187749484761,5.26042594744088,-530.7922476461628,-544.9472518801612,0.375,0.15516910447381635,0.1,0.0023088455200195312,0.04635906219482422,0.051206734,0.6701618,-537.2927205899181,-0.09996054994283264,-0.18666823710641597,0.375,0.060632302414298456,79,0.002660989761352539,0.9998451739542392,0.9998451739542392,1768,-559.4522363885402,0.49999999999999994
24,1.1600334644317627,-532.5750824908625,5.377119002105997,-524.7351727507436,-538.1062400687554,0.5,0.12634961202731795,0.1,0.0027387142181396484,0.05146527290344238,0.050306242,0.9274684,-536.8209567800126,-0.10088102241350122,-0.1544368086868516,0.5,0.06278858457545106,73,0.003423929214477539,0.9998406989422404,0.9998406989422404,1841,-556.7976522226654,0.49999999999999994
25,1.0283946990966797,-531.7355254905588,7.448402638178809,-520.035625291221,-540.6837881522067,0.375,0.1559988459136859,0.1,0.002371549606323242,0.04731321334838867,0.04961657,0.7541255,-536.3124136510672,-0.09641685206649303,-0.15019662560596683,0.375,0.06136734058301935,71,0.002590179443359375,0.9998443755006275,0.9998443755006275,1912,-568.0263732280335,0.49999999999999994
26,1.0707166194915771,-526.5005178829866,10.88509269636859,-516.8784342064108,-544.8048263464061,0.5,0.14600825679669702,0.1,0.002308368682861328,0.04706120491027832,0.051175542,0.711135,-535.3312240742592,-0.09613949322701001,-0.12348023996699695,0.5,0.06242363868524914,71,0.011253595352172852,0.9998419305908779,0.9998419305908779,1983,-544.4787798357905,0.49999999999999994
27,1.090040683746338,-532.8004403910329,10.60207403852255,-517.8237465958625,-546.1192269024269,0.375,0.14862108055603393,0.1,0.0023577213287353516,0.04655313491821289,0.050148055,0.6472167,-535.0781457059365,-0.09339700663806666,-0.15676523790237024,0.375,0.060957416802640926,77,0.0027463436126708984,0.9998452310590262,0.9998452310590262,2060,-548.8900085190024,0.49999999999999994
28,1.0267748832702637,-535.2523096527007,8.70809020964329,-522.9818216410148,-543.9611809716755,0.375,0.1321856324811257,0.1,0.002454042434692383,0.04676318168640137,0.050495494,0.9059373,-535.0955621006129,-0.1122740170395678,-0.16749874573324203,0.375,0.0631865310867956,73,0.002972841262817383,0.9998450410828753,0.9998450410828753,2133,-563.9061757016602,0.49999999999999994
29,1.0227668285369873,-537.7819788022103,11.747816050934707,-520.2202615607624,-548.7871331364944,0.25,0.14884760255758828,0.1,0.0023946762084960938,0.04873776435852051,0.050068613,0.795139,-535.3642037707726,-0.1074137476535871,-0.18005563450932802,0.25,0.06055556870078314,79,0.005548954010009766,0.9998434932230402,0.9998434932230402,2212,-559.8870509486843,0.49999999999999994
30,1.0159924030303955,-539.8588521872941,4.551201013632482,-532.3482839323883,-544.0674634502294,0.375,0.14360198943467054,0.1,0.0024213790893554688,0.051166534423828125,0.050260674,0.9753233,-535.8136686124247,-0.11246264498975442,-0.18983675356049062,0.375,0.062406043828474866,80,0.002425670623779297,0.9998412470996477,0.9998412470996477,2292,-562.4559220226724,0.49999999999999994
31,1.0145153999328613,-536.0295445137488,7.400473941688313,-527.4086241181769,-545.1981082032614,0.375,0.14355294567660737,0.1,0.0023908615112304688,0.04729771614074707,0.05134503,0.66605085,-535.8352562025572,-0.10332658217856003,-0.17080295472967,0.375,0.05904388604870346,74,0.002860546112060547,0.9998455142603051,0.9998455142603051,2366,-559.6940106341966,0.49999999999999994
32,0.9788963794708252,-527.2149088064399,3.2978076306992876,-521.5653493312592,-529.8602079814336,0.5,0.1435413518815458,0.1,0.002491474151611328,0.05196356773376465,0.049368367,0.973064,-534.9732214629454,-0.09919338717337073,-0.12894482228006587,0.5,0.061293036325840544,72,0.0031311511993408203,0.9998434700075408,0.9998434700075408,2438,-564.9801151433087,0.49999999999999994
33,1.0091471672058105,-520.6980194230599,8.272923872773712,-506.57252459801117,-526.7732520728055,0.5,0.14165824219127426,0.1,0.002370595932006836,0.05009102821350098,0.05005175,1.2680936,-533.5457012589568,-0.07107583589569887,-0.09689468214662429,0.5,0.060588760283276255,74,0.0026454925537109375,0.9998444207194096,0.9998444207194096,2512,-561.5360983363172,0.49999999999999994
34,1.0452227592468262,-526.2923186544668,4.842045312288578,-520.2939848143803,-532.7164212977626,0.5,0.13249619005256644,0.1,0.002360820770263672,0.046100616455078125,0.049342368,1.1231529,-532.8203629985078,-0.10617299872949748,-0.12280235355680857,0.5,0.061439280742019445,70,0.002919912338256836,0.9998430381512274,0.9998430381512274,2582,-566.6244737010951,0.49999999999999994
35,1.0478956699371338,-535.3703142846102,4.202580578944444,-531.3676935419968,-542.3033012702296,0.25,0.14561258610087421,0.1,0.002486705780029297,0.047550201416015625,0.05147186,0.7942286,-533.0753581271181,-0.08499970524836754,-0.1702576331484063,0.25,0.06136970702219992,76,0.0029480457305908203,0.9998438384655624,0.9998438384655624,2658,-549.559744081003,0.49999999999999994
36,1.0534448623657227,-530.1287040114244,6.860077785950912,-524.2653445467987,-541.5839826412061,0.375,0.13564113855876891,0.1,0.027928590774536133,0.08881330490112305,0.049522325,0.8832765,-532.7806927155486,-0.10635168206216872,-0.1426627167129061,0.375,0.06186787257179293,66,0.0027053356170654297,0.9998422052405773,0.9998422052405773,2724,-560.4678696591378,0.49999999999999994
37,1.0557026863098145,-536.2638038869286,5.96123827036236,-530.2908645145928,-545.0957551148887,0.25,0.14536589218380952,0.1,0.007364034652709961,0.04648089408874512,0.05097878,0.9074518,-533.1290038326866,-0.09594111380111374,-0.17376148002869402,0.25,0.06173148305568377,76,0.002803802490234375,0.9998390445771084,0.9998390445771084,2800,-557.3102501445918,0.49999999999999994
38,1.0824775695800781,-533.4521471817058,5.090239734158234,-527.6942684813025,-541.6655337206897,0.5,0.1590108839686538,0.1,0.0023164749145507812,0.04655575752258301,0.050642587,0.7011068,-533.1613181675885,-0.10447554568945011,-0.16009917352149547,0.5,0.061088152247339364,83,0.0030965805053710938,0.9998382357304637,0.9998382357304637,2883,-551.3492957633995,0.49999999999999994
39,1.143768310546875,-545.6525718678819,4.531871401175265,-541.6511398246288,-553.3363580549503,0.375,0.16949779577666543,0.1,0.004376649856567383,0.049550533294677734,0.050390456,0.9037597,-534.4104435376179,-0.12281008914383956,-0.2165453974227225,0.375,0.062129590488117344,98,0.002645730972290039,0.9998399360076626,0.9998399360076626,2981,-553.1031149746403,0.49999999999999994
