iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,0.923163890838623,-535.7992969211358,9.804354162799473,-521.376211883657,-548.9695100944008,0.375,0.10285695938915707,0.1,0.0350191593170166,0.04163932800292969,0.05317138,1.1386585,-535.7992969211358,-0.10892415611782207,-0.16950965182225292,0.375,0.06102191746791755,71,0.0034852027893066406,0.9998474792715358,0.9998474792715358,71,-571.2644979296782,0.49999999999999994
1,0.8562655448913574,-536.2541676864597,10.01692347435024,-525.9609262929928,-549.0407578760596,0.25,0.1389354910330755,0.1,0.0020589828491210938,0.04480576515197754,0.051482495,0.9035274,-535.8447839976682,-0.11193881716405926,-0.17049020777958113,0.25,0.06025251460296739,72,0.0022058486938476562,0.9998475292504554,0.9998475292504554,143,-580.9931363060188,0.49999999999999994
2,0.8592257499694824,-540.5208647588298,2.575227033898905,-536.3037358648044,-542.7410017382547,0.375,0.13412106886765365,0.1,0.0020945072174072266,0.042230844497680664,0.047350626,0.7637155,-536.3123920737844,-0.11098912216802004,-0.19206250212523923,0.375,0.057841157557495484,70,0.002250194549560547,0.9998481259523975,0.9998481259523975,213,-579.2541578276387,0.49999999999999994
3,0.8827753067016602,-536.4014853095878,8.210956590273392,-526.6516979362376,-544.7842854309656,0.25,0.13229776513138017,0.1,0.0020818710327148438,0.041068315505981445,0.051828798,0.8871784,-536.3213013973648,-0.11606480979719926,-0.17093482759372844,0.25,0.05971330339384288,71,0.002489328384399414,0.9998503310147191,0.9998503310147191,284,-589.4128407141114,0.49999999999999994
4,0.8836228847503662,-535.8254574093241,5.258578090845497,-527.5829350600573,-541.1006870136969,0.5,0.13644807083157642,0.1,0.0019481182098388672,0.044127464294433594,0.050713412,0.8894128,-536.2717169985607,-0.10361256266764987,-0.1694266658157118,0.5,0.0602779210440587,75,0.002311229705810547,0.9998467697325959,0.9998467697325959,359,-582.0490703193656,0.49999999999999994
5,0.8749160766601562,-537.676940757722,4.3071815087431355,-531.8018992833137,-543.8476487666956,0.375,0.13655014520836034,0.1,0.0019807815551757812,0.04129910469055176,0.052315414,0.85242325,-536.4122393744768,-0.11129660942188115,-0.17829384651638222,0.375,0.05971666401812482,72,0.0025446414947509766,0.9998472969173571,0.9998472969173571,431,-579.429129465108,0.49999999999999994
6,0.8838567733764648,-537.5797994437767,4.983356507077625,-529.5428166615385,-542.560414770084,0.5,0.1389214069638153,0.1,0.001981496810913086,0.041493892669677734,0.049631756,0.8352671,-536.5289953814068,-0.10073676672650538,-0.17863291053080121,0.5,0.05948583306934509,73,0.002156972885131836,0.9998417004585176,0.9998417004585176,504,-568.0078159631317,0.49999999999999994
7,0.8907816410064697,-531.6432378964947,4.679048058178352,-528.4224262764203,-539.7106719557186,0.5,0.12702907989648168,0.1,0.0020940303802490234,0.042046546936035156,0.049054347,0.94455266,-536.0404196329157,-0.125862814877647,-0.14771913064420586,0.5,0.0597527393342592,69,0.002301931381225586,0.9998445487083599,0.9998445487083599,573,-569.7348200842924,0.49999999999999994
8,0.894122838973999,-533.5907581886673,5.766971360497876,-523.8122788326282,-538.7056465712141,0.5,0.12459856673291961,0.1,0.0020017623901367188,0.0411992073059082,0.052222706,0.9773407,-535.7954534884909,-0.1081349276852025,-0.1586795755936849,0.5,0.06066333504561611,70,0.0024597644805908203,0.9998433036233936,0.9998433036233936,643,-568.9195833517452,0.49999999999999994
9,0.8815710544586182,-537.4295840764368,5.269383001958053,-529.8353351093347,-544.4211817805183,0.25,0.14218326703960243,0.1,0.001992464065551758,0.04129147529602051,0.050075006,0.7025382,-535.9588665472855,-0.09197508961828006,-0.17905959923461434,0.25,0.06052581954914179,74,0.002163410186767578,0.9998413900523374,0.9998413900523374,717,-563.3198530108506,0.49999999999999994
