iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.3939175605773926,-11.941482032501286,2.505772268676857,-9.083227903474333,-15.954441962276066,0.0,0.09090485520021203,0.1,0.04976534843444824,0.11742138862609863,0.051258817,1.7961578,-11.941482032501286,-0.1278853657713387,-0.05278911539438565,0.0,0.06075654419523148,66,0.00930929183959961,1.0140789421014718,1.0140789421014718,66,-17.323033669853796,0.0
1,1.02046799659729,-13.339946359131904,2.9270925107632713,-10.869038194931461,-18.131447021470127,0.0,0.1463457358124848,0.1,0.0023779869079589844,0.04664325714111328,0.05019494,0.68340343,-12.081328465164349,-0.12701368586295386,-0.05841183371020824,0.0,0.060803857938050834,74,0.002898693084716797,1.0128120071619293,1.0128120071619293,140,-15.469490958013624,0.0
2,1.0179927349090576,-12.199198862827624,1.5504570913965292,-9.56346319912192,-13.519457736896737,0.0,0.1288841521929084,0.1,0.002460002899169922,0.04592633247375488,0.047578573,2.6012974,-12.093115504930676,-0.12486433585157218,-0.053067342736918176,0.0,0.05977631199985876,68,0.0027735233306884766,1.0143155765599423,1.0143155765599423,208,-18.196547217341628,0.0
3,1.0505645275115967,-13.106267733705252,1.961664167496273,-11.082461584530718,-15.931308881089468,0.0,0.13404973573322698,0.1,0.0024368762969970703,0.046904802322387695,0.05050388,1.7540399,-12.194430727808134,-0.12396035133189767,-0.05770314782397117,0.0,0.05774968386153694,75,0.002773284912109375,1.0134970561760421,1.0134970561760421,283,-14.660626924336233,0.0
4,1.0440726280212402,-13.184466079749056,3.3699537882065442,-10.023151722010683,-18.646518852603222,0.0,0.1252227788481863,0.1,0.0022923946380615234,0.04523515701293945,0.051102977,1.2306274,-12.293434263002228,-0.1289055992631131,-0.05781227505456041,0.0,0.06145281516273467,71,0.002957582473754883,1.0124231870613125,1.0124231870613125,354,-15.21353053215001,0.0
5,1.0633478164672852,-12.745342276012401,2.50307045480947,-9.927644748129612,-15.814184306983737,0.0,0.14643144874264313,0.1,0.002753019332885742,0.045528411865234375,0.051786784,1.0810903,-12.338625064303246,-0.12062099760696562,-0.05626819247234805,0.0,0.06012631914347232,75,0.0029387474060058594,1.0136274553818199,1.0136274553818199,429,-15.594518806426992,0.0
6,1.0630919933319092,-11.824547677807594,2.6581848197628286,-8.744362767955467,-15.674582217402914,0.0,0.12620352073800714,0.1,0.0022966861724853516,0.045182228088378906,0.049330477,1.0479422,-12.287217325653682,-0.12000707069389728,-0.05311784782411465,0.0,0.06032093452864887,71,0.002752065658569336,1.0141597398885234,1.0141597398885234,500,-15.095906466412517,0.0
7,1.0373117923736572,-15.119422516937112,3.3624003726162854,-10.006502724162631,-19.235885415712236,0.0,0.13626777303795048,0.1,0.0022928714752197266,0.04653429985046387,0.051418442,1.2254301,-12.570437844782024,-0.15197992389470114,-0.06648449958879674,0.0,0.06165958735465893,70,0.002938985824584961,1.0110635632793996,1.0110635632793996,570,-15.222424648931137,0.0
8,1.0690717697143555,-13.59242305573298,2.0065597609518626,-10.563658629231867,-16.20905649493523,0.0,0.13579007310932747,0.1,0.002271413803100586,0.04512763023376465,0.053116046,1.163233,-12.67263636587712,-0.13254086452470026,-0.06052533748292252,0.0,0.059773131766058564,74,0.0024662017822265625,1.012950974529071,1.012950974529071,644,-14.448409957676219,0.0
9,1.0783658027648926,-12.297195999167418,2.128321817333653,-9.562850265939815,-15.350973446184252,0.0,0.13284145780394618,0.1,0.0023255348205566406,0.04605269432067871,0.05096282,1.1970745,-12.635092329206149,-0.12047002094442828,-0.053919199160059536,0.0,0.06218985433681941,72,0.0030791759490966797,1.0141485492948723,1.0141485492948723,716,-12.700287524971287,0.0
