Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.02  0.02 -100000000.00 
   1  0.02  0.02  0.02 
   2  0.02  0.02  0.02 
   3  0.03  0.03  0.02 
   4  0.04  0.02  0.03 
   5  0.04  0.02  0.04 
   6  0.03  0.02  0.04 
   7  0.03  0.04  0.04 
   8  0.08  0.06  0.04 
   9  0.04  0.06  0.08 
  10  0.10  0.06  0.08 
  11  0.06  0.05  0.10 
  12  0.05  0.06  0.10 
  13  0.07  0.11  0.10 
  14  0.23  0.11  0.10 
  15  0.03  0.17  0.23 
  16  0.06  0.40  0.23 
  17  0.06  0.45  0.23 
  18  0.30  0.61  0.23 
  19  0.07  0.92  0.30 
  20  0.13  0.89  0.30 
  21  0.11  0.77  0.30 
  22  0.38  1.12  0.30 
  23  0.12  0.71  0.38 
  24  0.32  0.48  0.38 
  25  0.05  0.53  0.38 
  26  0.06  0.72  0.38 
  27  0.08  0.70  0.38 
  28  0.15  0.71  0.38 
  29  0.31  0.57  0.38 
  30  0.23  0.51  0.38 
  31  0.12  0.62  0.38 
  32  0.13  0.52  0.38 
  33  0.31  0.80  0.38 
  34  0.29  0.71  0.38 
  35  0.39  0.74  0.38 
  36  0.15  0.84  0.39 
  37  0.08  0.63  0.39 
  38  0.35  0.68  0.39 
  39  0.17  0.48  0.39 
  40  0.23  0.93  0.39 
  41  0.22  0.64  0.39 
  42  0.29  0.53  0.39 
  43  0.41  0.49  0.39 
  44  0.58  0.56  0.41 
  45  0.24  0.52  0.58 
  46  0.32  0.41  0.58 
  47  0.46  0.58  0.58 
  48  0.65  0.50  0.58 
  49  0.52  0.16  0.65 
  50  0.33  0.13  0.65 
  51  0.29  0.12  0.65 
  52  0.37  0.12  0.65 
  53  0.91  0.10  0.65 
  54  0.97  0.06  0.91 
  55  0.35  0.07  0.97 
  56  0.32  0.06  0.97 
  57  0.48  0.10  0.97 
  58  0.42  0.16  0.97 
  59  0.39  0.09  0.97 
  60  0.14  0.10  0.97 
  61  0.83  0.12  0.97 
  62  0.68  0.11  0.97 
  63  0.49  0.10  0.97 
  64  0.31  0.08  0.97 
  65  0.68  0.16  0.97 
  66  0.75  0.14  0.97 
  67  1.19  0.15  0.97 
  68  0.50  0.11  1.19 
  69  1.11  0.16  1.19 
  70  0.80  0.11  1.19 
  71  0.71  0.17  1.19 
  72  1.33  0.18  1.19 
  73  0.29  0.13  1.33 
  74  0.54  0.10  1.33 
  75  0.54  0.09  1.33 
  76  0.75  0.06  1.33 
  77  0.49  0.07  1.33 
  78  0.67  0.17  1.33 
  79  1.24  0.08  1.33 
  80  1.15  0.08  1.33 
  81  1.10  0.06  1.33 
  82  0.75  0.08  1.33 
  83  0.96  0.20  1.33 
  84  0.85  0.22  1.33 
  85  1.40  0.29  1.33 
  86  0.68  0.20  1.40 
  87  0.60  0.13  1.40 
  88  0.40  0.10  1.40 
  89  0.65  0.23  1.40 
  90  0.89  0.24  1.40 
  91  0.46  0.20  1.40 
  92  0.59  0.26  1.40 
  93  0.83  0.14  1.40 
  94  1.58  0.11  1.40 
  95  0.56  0.10  1.58 
  96  2.07  0.08  1.58 
  97  1.31  0.09  2.07 
  98  1.86  0.10  2.07 
  99  0.42  0.20  2.07 
 100  1.00  0.24  2.07 
 101  0.96  0.33  2.07 
 102  0.94  0.33  2.07 
 103  1.29  0.36  2.07 
 104  0.97  0.21  2.07 
 105  1.23  0.47  2.07 
 106  1.00  0.48  2.07 
 107  1.51  0.31  2.07 
 108  0.80  0.33  2.07 
 109  1.55  0.34  2.07 
 110  2.03  0.26  2.07 
 111  1.35  0.24  2.07 
 112  0.73  0.26  2.07 
 113  0.85  0.24  2.07 
 114  1.60  0.31  2.07 
 115  1.55  0.27  2.07 
 116  1.14  0.27  2.07 
 117  0.61  0.20  2.07 
 118  0.81  0.19  2.07 
 119  1.14  0.10  2.07 
 120  0.65  0.11  2.07 
 121  1.80  0.11  2.07 
 122  1.74  0.13  2.07 
 123  0.95  0.11  2.07 
 124  0.43  0.11  2.07 
 125  1.59  0.12  2.07 
 126  0.72  0.12  2.07 
 127  1.54  0.13  2.07 
 128  1.23  0.13  2.07 
 129  1.79  0.14  2.07 
 130  1.05  0.12  2.07 
 131  1.94  0.16  2.07 
 132  1.69  0.19  2.07 
 133  1.97  0.17  2.07 
 134  1.12  0.10  2.07 
 135  0.74  0.19  2.07 
 136  1.37  0.22  2.07 
 137  1.22  0.14  2.07 
 138  2.09  0.13  2.07 
 139  1.64  0.06  2.09 
 140  1.75  0.05  2.09 
 141  0.59  0.05  2.09 
 142  1.55  0.06  2.09 
 143  1.04  0.10  2.09 
 144  0.77  0.11  2.09 
 145  1.45  0.13  2.09 
 146  0.68  0.22  2.09 
