iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,0.9928910732269287,-545.1217521222509,6.66483247594208,-534.9015884251388,-552.2297564587501,0.125,0.09780123107451377,0.1,0.04555225372314453,0.04701876640319824,0.052092213,1.3382717,-545.1217521222509,-0.13440055762355604,-0.21287997184306293,0.125,0.05967378491766029,67,0.005849361419677734,1.0002731572801677,1.0002731572801677,67,-574.6361858674713,0.49999999999999994
1,0.868840217590332,-535.9476443128358,8.162923865127594,-527.1272236977619,-549.2893882606012,0.375,0.13198955686733696,0.1,0.002219676971435547,0.04522109031677246,0.05185376,0.8289561,-544.2043413413094,-0.10551075314984276,-0.16947564516323316,0.375,0.05946711228628285,78,0.0025174617767333984,1.000276701916807,1.000276701916807,145,-580.5967781023829,0.49999999999999994
2,0.8490409851074219,-535.1291898670454,7.227708557303704,-526.0543884753505,-543.9953251365496,0.375,0.12546466222683775,0.1,0.0025823116302490234,0.04491090774536133,0.05501641,0.8739104,-543.296826193883,-0.11392206937494728,-0.16567305482412023,0.375,0.05862497959232077,67,0.002624034881591797,1.0002747674578347,1.0002747674578347,212,-578.4881277246346,0.49999999999999994
3,0.8918981552124023,-541.2619971575729,9.353610059784002,-527.3228566160773,-553.001852464244,0.375,0.1307081811002053,0.1,0.002268075942993164,0.04609107971191406,0.04829862,0.8266384,-543.093343290252,-0.11493183797235708,-0.19609020784291814,0.375,0.056493440153962446,73,0.0035331249237060547,1.0002760530800072,1.0002760530800072,285,-581.4330258345486,0.49999999999999994
4,0.8789818286895752,-538.8293146749962,8.25001161841577,-527.4462470606842,-549.9512478269818,0.375,0.13455499194288045,0.1,0.002206563949584961,0.0458216667175293,0.05261759,0.8947003,-542.6669404287264,-0.1250788366745599,-0.18291186614220759,0.375,0.05911491518085197,71,0.002539396286010742,1.000272761444251,1.000272761444251,356,-573.7473889459956,0.49999999999999994
5,0.8754668235778809,-534.0775475116928,6.696498191129456,-527.8589653137376,-543.973539934688,0.5,0.13435750825845447,0.1,0.0022933483123779297,0.04595208168029785,0.05207157,0.92612267,-541.8080011370231,-0.11043440799101552,-0.16152755348665787,0.5,0.05948517947753838,73,0.002444028854370117,1.0002758758094843,1.0002758758094843,429,-574.0313649302047,0.49999999999999994
6,0.8679099082946777,-533.0986353792149,4.703989508174535,-527.0010728589142,-539.9282472489734,0.5,0.1322468435985709,0.1,0.002227783203125,0.04569530487060547,0.04827922,0.81385815,-540.9370645612423,-0.13020532385430406,-0.15374658880652503,0.5,0.059058070039795525,67,0.0024378299713134766,1.000270949211588,1.000270949211588,496,-565.1012496551702,0.49999999999999994
7,0.9193549156188965,-533.4459695432263,5.458651483093834,-528.636039827701,-542.2434919569583,0.5,0.13911857660660068,0.1,0.0031974315643310547,0.04622244834899902,0.0500599,1.0515119,-540.1879550594407,-0.11240021821183896,-0.15717923392622923,0.5,0.060016403000297355,73,0.0024771690368652344,1.0002728814801243,1.0002728814801243,569,-573.1594834639718,0.49999999999999994
8,0.8847551345825195,-531.1899775588171,2.2608105130059912,-527.4911333888555,-533.074182639173,0.5,0.14188211551809302,0.1,0.0022208690643310547,0.04620027542114258,0.050067224,0.8395333,-539.2881573093783,-0.10916836717429503,-0.14721133486394614,0.5,0.05830425772060747,74,0.002491474151611328,1.0002763560816963,1.0002763560816963,643,-607.8092834783494,0.49999999999999994
9,0.9064571857452393,-537.4391333204842,2.55349310539512,-535.4016827245069,-541.7478864747262,0.375,0.12755377430030612,0.1,0.0021932125091552734,0.04602789878845215,0.05047689,1.0066711,-539.103254910489,-0.11409003829763685,-0.17695815141811316,0.375,0.06055287451826123,69,0.0023186206817626953,1.0002746596359962,1.0002746596359962,712,-585.3616371345063,0.49999999999999994
10,0.8942503929138184,-532.709428321268,1.232686055469216,-531.1561491944917,-534.6082864117708,0.5,0.13362620173513837,0.1,0.0022530555725097656,0.046172142028808594,0.049576078,0.9056154,-538.463872251567,-0.1017306081274257,-0.1541653826283505,0.5,0.05953761096573497,71,0.0031173229217529297,1.0002762786702883,1.0002762786702883,783,-579.5370690740002,0.49999999999999994
11,0.9114353656768799,-525.7642649618899,5.441030062041675,-519.4895037101113,-534.2856068629125,0.5,0.14691944938505191,0.1,0.002139568328857422,0.044930458068847656,0.053244203,0.71524984,-537.1939115225993,-0.10198165592017829,-0.11987870788664849,0.5,0.059588564634604116,70,0.0024237632751464844,1.000276845781474,1.000276845781474,853,-569.882535558476,0.49999999999999994
12,0.8917796611785889,-534.8766012534898,9.673754619375888,-524.5290887385702,-544.937955663799,0.375,0.13721117825203002,0.1,0.0021820068359375,0.045111894607543945,0.05034493,0.76828194,-536.9621804956884,-0.10654116870188456,-0.16552589424209377,0.375,0.058317866909415594,70,0.0024025440216064453,1.0002749526695964,1.0002749526695964,923,-564.7122650930593,0.49999999999999994
13,0.984027624130249,-542.3182461125174,10.687542221289036,-530.0543016366238,-559.1804954068621,0.5,0.1581008036728001,0.1,0.0022590160369873047,0.04891800880432129,0.051404893,0.78114337,-537.4977870573713,-0.111292318760701,-0.2027289913515385,0.5,0.059307635930045635,96,0.002611398696899414,1.0002750543756747,1.0002750543756747,1019,-574.7960729995085,0.49999999999999994
14,0.9070291519165039,-534.082351624077,8.076217669513687,-526.0089153328845,-546.9139270958967,0.375,0.12878668341476965,0.1,0.0022470951080322266,0.045287132263183594,0.05100012,0.8536451,-537.1562435140419,-0.11340289977764001,-0.16028530940337818,0.375,0.059224538420400534,68,0.002170085906982422,1.0002738491647243,1.0002738491647243,1087,-586.4198525433907,0.49999999999999994
15,0.9342169761657715,-539.5421288893275,8.432028564026144,-530.0417515229947,-552.3374398926859,0.375,0.14105753727281337,0.1,0.0022225379943847656,0.0472559928894043,0.050498135,0.92893356,-537.3948320515705,-0.10708278644440286,-0.18887443519549688,0.375,0.05927442517346767,72,0.00449824333190918,1.0002740306166928,1.0002740306166928,1159,-573.6443038617437,0.49999999999999994
16,0.9032177925109863,-543.0582435913825,7.99545276240457,-535.992227203835,-556.6399780296664,0.25,0.14262140687025332,0.1,0.0023801326751708984,0.0453944206237793,0.05102738,0.655248,-537.9611732055516,-0.11722895040189575,-0.20483266991634919,0.25,0.06040298276004678,74,0.0026466846466064453,1.000274279176541,1.000274279176541,1233,-580.9004426146315,0.49999999999999994
17,0.8889470100402832,-533.7367877056681,5.9709349279444845,-526.9974713610584,-542.6966886870118,0.375,0.13086856699669294,0.1,0.0022585391998291016,0.04680752754211426,0.050220404,0.92572665,-537.5387346555633,-0.10112788110628718,-0.1607691764377262,0.375,0.06034789036333678,72,0.0036895275115966797,1.0002751758508976,1.0002751758508976,1305,-560.171828843714,0.49999999999999994
18,0.8933713436126709,-533.2838480815738,4.837793647702629,-528.6925352397157,-540.8825826243228,0.375,0.13395343205633245,0.1,0.0022072792053222656,0.04539895057678223,0.05219332,0.8584272,-537.1132459981644,-0.09475640636310052,-0.15872798722229167,0.375,0.059016425244889016,75,0.0029206275939941406,1.0002744511570902,1.0002744511570902,1380,-561.7505367402288,0.49999999999999994
19,0.8880188465118408,-531.9267792668907,9.305369565767487,-523.4234326092902,-546.5909276619109,0.375,0.14214668573499392,0.1,0.0025556087493896484,0.04477953910827637,0.049608123,0.6350306,-536.594599325037,-0.10398498228390346,-0.15034482617565462,0.375,0.05991541551662114,69,0.0029709339141845703,1.000273607362879,1.000273607362879,1449,-569.5452441671468,0.49999999999999994
20,0.9203946590423584,-533.6416560075655,5.050984407630456,-525.5835678398107,-538.9817386181104,0.5,0.1530858937925525,0.1,0.002215862274169922,0.0452730655670166,0.050013054,0.77323496,-536.2993049932899,-0.09776742216013948,-0.16026836411486042,0.5,0.06130427473657585,81,0.002698183059692383,1.0002760036046487,1.0002760036046487,1530,-556.9527743805323,0.49999999999999994
21,0.8956329822540283,-537.3299150095295,5.861920083893662,-532.2766056557429,-547.0616578135418,0.375,0.14356688451593522,0.1,0.0022094249725341797,0.04531526565551758,0.049029153,0.7511584,-536.4023659949139,-0.08734472131195475,-0.17956631168687584,0.375,0.061446000147384786,79,0.002506256103515625,1.000275914576272,1.000275914576272,1609,-552.2635725019301,0.49999999999999994
22,0.9127814769744873,-537.387399192743,10.16439744387197,-520.0331157203444,-545.9550092546144,0.375,0.14889498154879013,0.1,0.0023682117462158203,0.04579615592956543,0.05162393,0.85942215,-536.5008693146968,-0.09335579559076801,-0.17903466629575907,0.375,0.0605682154114257,84,0.002727031707763672,1.000275900444439,1.000275900444439,1693,-546.8020039331396,0.49999999999999994
23,0.9018218517303467,-533.5423934207907,8.761189157957494,-523.1515824339195,-547.3056224117453,0.375,0.1558244153141519,0.1,0.0021812915802001953,0.0449674129486084,0.050223406,0.74716425,-536.2050217253062,-0.10519180540556422,-0.1591366303436445,0.375,0.05824768927154018,75,0.005347013473510742,1.000274205231753,1.000274205231753,1768,-549.7191220384221,0.49999999999999994
24,0.9170551300048828,-533.2248312372652,5.7817931745641875,-523.653842854446,-538.1720697630092,0.5,0.14465533716739212,0.1,0.002246856689453125,0.04594993591308594,0.050833456,0.74622005,-535.9070026765021,-0.0980772669965826,-0.1585533692736291,0.5,0.06142556459351065,80,0.004546642303466797,1.0002753803843867,1.0002753803843867,1848,-552.7941150046496,0.49999999999999994
25,0.9247403144836426,-533.6466618014398,5.687454179158574,-524.2697016983468,-539.5996674862809,0.5,0.1411884662146375,0.1,0.002240419387817383,0.04528403282165527,0.050203163,0.92986864,-535.6809685889958,-0.10967237973671398,-0.1596222618094682,0.5,0.06035021365500821,70,0.0025992393493652344,1.00027158169384,1.00027158169384,1918,-557.8200424582541,0.49999999999999994
26,0.9318456649780273,-530.9354282763632,4.8581948929271865,-525.8677682299816,-536.5094210342686,0.5,0.13290500660031263,0.1,0.0021691322326660156,0.045040130615234375,0.050476305,0.82004654,-535.2064145577325,-0.11383701992437806,-0.14353101671200572,0.5,0.059926632264824545,69,0.0025534629821777344,1.0002739572998975,1.0002739572998975,1987,-558.3584569579876,0.49999999999999994
