iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.1932954788208008,0.018843244793232926,0.013301002747410402,0.03785464646175694,0.002844345555211094,0.0,0.14387909321765804,0.1,0.05246162414550781,0.05631709098815918,0.055302925,1.1462562,0.018843244793232926,0.0,0.00037340729074906574,0.0,200,0.03501415252685547,5.9520342291455135,1.8506335259053168,200,0.018510593849999448,0.0
1,1.045142650604248,0.023114748993102934,0.0058534967335931495,0.03236757437368605,0.017867331739177327,0.0,0.14437864067661688,0.1,0.0027818679809570312,0.052013397216796875,0.049241424,0.85671324,0.019270395213219927,0.0,0.0004537889923517253,0.0,200,0.014272689819335938,1.5841991269401166,0.4347123001142554,400,0.01912166367988505,0.0
2,1.0412797927856445,0.018447596548294122,0.0035150247354198694,0.021893282107239682,0.01358717795695269,0.0,0.14231667150535027,0.1,0.002856016159057617,0.052141427993774414,0.051222574,1.1692969,0.019188115346727347,0.0,0.0003674254255611275,0.0,200,0.01620626449584961,1.0680668731802325,0.385964363281213,600,0.02063848926048942,0.0
3,1.084517002105713,0.017042958145769962,0.011552654833389011,0.03223800131744354,0.00455834432232454,0.0,0.14489302179783145,0.1,0.002590179443359375,0.05254769325256348,0.052751802,0.8739128,0.018973599626631612,0.0,0.00034215824985715337,0.0,200,0.014367103576660156,0.5083740476672524,0.6482153792959633,800,0.02726376341174458,0.0
4,1.0707981586456299,0.062074099512952716,0.030011448846824895,0.09309052473306313,0.019060258019861782,0.0,0.14678119571148945,0.1,0.0026679039001464844,0.05353689193725586,0.05320539,1.2195534,0.023283649615263722,0.0,0.001240102863959687,0.0,200,0.01404714584350586,0.843034782449773,0.37554681593789213,1000,0.036763070993134445,0.0
5,1.109260082244873,0.06136807959924123,0.0060196627643410655,0.07053814347962051,0.05455064672703844,0.0,0.1428125023598325,0.1,0.002761363983154297,0.05342698097229004,0.048611186,0.67838067,0.027092092613661474,0.0,0.0012198169835178877,0.0,200,0.013693094253540039,0.2509183970816868,0.3851620192887078,1200,0.04218544477751434,0.0
6,1.073155164718628,0.034096977713004434,0.029897929891083343,0.08459607403336594,0.010598460373591936,0.0,0.15178200093715158,0.1,0.002952098846435547,0.06247973442077637,0.04910474,1.0442239,0.02779258112359577,0.0,0.0006814548975647545,0.0,200,0.013447284698486328,1.454290657610392,0.6914604187409155,1400,0.0817043131721897,0.0
7,1.2001674175262451,0.03511024830971888,0.0369830959380792,0.0982247440117173,0.008156230230800384,0.0,0.1433664675505998,0.1,0.002786874771118164,0.05347776412963867,0.051007148,1.6369002,0.02852434784220808,0.0,0.0007015732920652027,0.0,200,0.013438224792480469,0.7446910639922716,0.6453656156682511,1600,0.06023974224214907,0.0
8,1.1996264457702637,0.10662249260190151,0.1275623991360662,0.3234144265876418,0.01159008877918819,0.0,0.13611733502630197,0.1,0.0028963088989257812,0.05366635322570801,0.04928846,1.6858957,0.036334162318177425,0.0,0.0021193243728237143,0.0,200,0.014582157135009766,0.8925647326176662,0.7733138686258393,1800,0.05737366594770521,0.0
9,1.1824283599853516,0.06595362550102316,0.06047604032209451,0.1576901960679418,0.004957510810199753,0.0,0.13861318945254322,0.1,0.002716541290283203,0.05171322822570801,0.049505558,1.3507428,0.039296108636462004,0.0,0.0013075051886322544,0.0,200,0.01306915283203125,0.5521460189930664,0.5362360677352483,2000,0.05630909021381219,0.0
10,1.1362073421478271,0.02460387285241402,0.017600657924656947,0.05195586786451893,0.005132328164525333,0.0,0.13995305779230552,0.1,0.0028824806213378906,0.0534822940826416,0.047281686,1.2569407,0.03782688505805721,0.0,0.000491276101929702,0.0,200,0.013703107833862305,4.479770343018259,3.666783958380194,2200,0.04317248804558115,0.0
11,1.1215438842773438,0.07948271698211114,0.07135497233716148,0.19011569560038824,0.009463199621055254,0.0,0.13907200147064025,0.1,0.0030281543731689453,0.05159711837768555,0.049681164,1.3107555,0.0419924682504626,0.0,0.0015806665710340999,0.0,200,0.013647079467773438,0.5626660296010202,0.5688008732256937,2400,0.04461945439662993,0.0
12,1.1306986808776855,0.07495730585774014,0.04635212751621699,0.13107387089799882,0.024878985194322186,0.0,0.14337655736399763,0.1,0.0027551651000976562,0.05280041694641113,0.05054375,1.1093414,0.04528895201119036,0.0,0.0014988184255664895,0.0,200,0.014000654220581055,0.4094584654552737,0.4017856701660528,2600,0.059157321460211076,0.0
13,1.0931856632232666,0.11009306501153321,0.15634810256906556,0.37967356554977943,0.005640677952621515,0.0,0.13250662814656902,0.1,0.0027391910552978516,0.05305051803588867,0.04810919,1.7834233,0.05176936331122465,0.0,0.002200404163187619,0.0,200,0.013542652130126953,0.7781454793846186,0.7367514380317771,2800,0.06199861001090576,0.0
14,1.2045013904571533,0.18878800190743053,0.1670179807209917,0.4744276576885579,0.0566638941888646,0.0,0.14563505707457775,0.1,0.0029344558715820312,0.053551435470581055,0.049850415,1.4113228,0.06547122717084525,0.0,0.00377091655494992,0.0,200,0.014255285263061523,0.687503002355151,0.5544165150602174,3000,0.07301619787484866,0.0
15,1.1853575706481934,0.038595670547694784,0.00742692975419967,0.04696163235583634,0.026594688824422532,0.0,0.1352522085522316,0.1,0.002737760543823242,0.05613088607788086,0.05189395,2.3915224,0.0627836715085302,0.0,0.0007720123257128516,0.0,200,0.016955137252807617,8.212746165015611,9.350957613156615,3200,0.05899694274350666,0.0
16,1.1723153591156006,0.03223729102180464,0.011019329910992956,0.04758982123090034,0.021734018625442462,0.0,0.13643950734111765,0.1,0.0028257369995117188,0.05390024185180664,0.051151954,1.4978676,0.05972903345985765,0.0,0.0006279486227448328,0.0,200,0.01420736312866211,11.838045527493264,3.942088902914732,3400,0.07155211371806564,0.0
17,1.197988510131836,0.0741324309693708,0.06106286911832374,0.16966526120667375,0.012459294946648788,0.0,0.14624131887703334,0.1,0.0027806758880615234,0.053247928619384766,0.050222956,1.156248,0.061169373210808974,0.0,0.001473442464097894,0.0,200,0.014687061309814453,0.4827257045864484,0.49026133364893293,3600,0.07411256912045003,0.0
18,1.2316153049468994,0.23059597138560295,0.1159240666053906,0.3778209610089363,0.05891301803337645,0.0,0.1285885647280019,0.1,0.0026879310607910156,0.05237436294555664,0.049188975,1.3953853,0.07811203302828837,0.0,0.0046105707226925825,0.0,200,0.016517162322998047,0.7046489469182199,0.6288104107494841,3800,0.08068702066382141,0.0
19,1.219372034072876,0.08668992372495418,0.10524058594125542,0.2689404521087943,0.0239060499924418,0.0,0.13688322208366097,0.1,0.0026123523712158203,0.05213022232055664,0.04931376,1.3502065,0.07896982209795496,0.0,0.0016919202488751063,0.0,200,0.01570439338684082,0.6453219239190034,0.6330753066234998,4000,0.0745832302087834,0.0
20,1.2348525524139404,0.09736612844957585,0.026503262024617072,0.11926803196807848,0.05381150527753062,0.0,0.13504911257235588,0.1,0.00263214111328125,0.05236315727233887,0.049212933,1.0745308,0.08080945273311704,0.0,0.001932481158488534,0.0,200,0.013099193572998047,0.20537260425759243,0.21740837374200736,4200,0.1059621375022222,0.0
21,1.2194137573242188,0.06895489211846642,0.05234382607991547,0.1487934889888266,0.013442550448549707,0.0,0.12814037056786945,0.1,0.0026302337646484375,0.051720380783081055,0.05011554,2.2805457,0.07962399667165199,0.0,0.0013782616382102004,0.0,200,0.013280153274536133,0.7546124077840239,0.75977294865553,4400,0.10707320717124764,0.0
22,1.2288727760314941,0.26588120091918016,0.21081696023881355,0.5190668423266243,0.012736560950409153,0.0,0.13159421699239351,0.1,0.0026483535766601562,0.051839351654052734,0.050138716,1.2165179,0.09824971709640481,0.0,0.005220921691101038,0.0,200,0.015390157699584961,0.6500470943601041,0.6210750948903799,4600,0.1400002358114655,0.0
23,1.2402362823486328,0.09688455032520989,0.052559808476126534,0.17724296857590105,0.02977112199193316,0.0,0.13405817298052583,0.1,0.002651214599609375,0.05231213569641113,0.04939396,1.3502444,0.09811320041928533,0.0,0.001915138454436535,0.0,200,0.013013601303100586,0.35231683736469926,0.39401216086695456,4800,0.13601343512296657,0.0
24,1.2257931232452393,0.25359189192619064,0.13220685168623192,0.37989558597094786,0.044559689098518866,0.0,0.13349277935986037,0.1,0.002700328826904297,0.05230236053466797,0.051007167,1.151841,0.11366106956997586,0.0,0.004967134349803865,0.0,200,0.013557195663452148,0.47541414065991094,0.4123854364981405,5000,0.1429988708015911,0.0
25,1.2309634685516357,0.0576545275477872,0.029640180204544696,0.08785532545339596,0.016932157626354076,0.0,0.14329806620314667,0.1,0.0027625560760498047,0.054436683654785156,0.049763747,0.9744183,0.108060415367757,0.0,0.0011398989424164486,0.0,200,0.01360774040222168,2.8323658633100184,3.0645370804997953,5200,0.13807186268007784,0.0
26,1.2325527667999268,0.1450582205150392,0.08369355238804986,0.24352379892617082,0.028945279206060968,0.0,0.12946810707105927,0.1,0.0026695728302001953,0.05179405212402344,0.050411962,1.4674,0.11176019588248523,0.0,0.002888291606091718,0.0,200,0.015874862670898438,0.37878359075760737,0.33842144807565666,5400,0.1909808702717821,0.0
27,1.25101637840271,0.047822357080387665,0.03961681590266641,0.1140968520863601,0.010579258430982882,0.0,0.13379338233459676,0.1,0.0028045177459716797,0.05143237113952637,0.050440148,1.8371261,0.10536641200227548,0.0,0.0009563445114161573,0.0,200,0.014423847198486328,2.9511526358489406,1.5596602310154433,5600,0.3573412233925815,0.0
28,1.2497053146362305,0.04985771793605888,0.031717246918174034,0.10344849528215476,0.024268165744357563,0.0,0.13039365784261245,0.1,0.0025854110717773438,0.05184745788574219,0.050084516,1.5339935,0.09981554259565383,0.0,0.0009978537982600674,0.0,200,0.01388692855834961,1.7424986271140777,0.6644829835154442,5800,0.4038904286125917,0.0
29,1.1698541641235352,0.08122608584413563,0.0533828348270573,0.15053496495738772,0.009417443963522521,0.0,0.13601985728519214,0.1,0.00305938720703125,0.05374550819396973,0.049839422,1.0644068,0.097956596920502,0.0,0.0016182267199665872,0.0,200,0.015689611434936523,0.44189206184070917,0.5656923420374501,6000,0.3321107959359812,0.0
30,1.2004375457763672,0.10878028713795874,0.08355804962871594,0.21919595667684202,0.014564932287418404,0.0,0.1348579908725555,0.1,0.002798795700073242,0.052944183349609375,0.049967602,1.2333553,0.09903896594224768,0.0,0.002174204901437591,0.0,200,0.015337944030761719,0.634510573022373,0.5407942102160197,6200,0.22192230110414168,0.0
31,1.2257544994354248,0.18277991084936182,0.14813775509273305,0.4300460672956165,0.06365722968784414,0.0,0.14304289268180753,0.1,0.002747058868408203,0.05267477035522461,0.049559828,1.4888004,0.10741306043295909,0.0,0.0036543162021131204,0.0,200,0.014380455017089844,0.6941131439993805,0.5907784070186565,6400,0.25241925524837944,0.0
32,1.2009670734405518,0.06454080698405115,0.02631297131063164,0.10999724422780705,0.0471741367998103,0.0,0.13850141753371709,0.1,0.002772092819213867,0.05226492881774902,0.04984548,1.3546605,0.1031258350880683,0.0,0.0012900839224549328,0.0,200,0.01430058479309082,0.49191714729432606,0.8532762420055391,6600,0.21551385224550268,0.0
33,1.2388575077056885,0.23607539458874582,0.04234658463668155,0.2949683234632794,0.188249378501341,0.0,0.1339584695556934,0.1,0.002765655517578125,0.052930355072021484,0.0507088,0.87827647,0.11642079103813606,0.0,0.004658114814261221,0.0,200,0.01388096809387207,0.40171720064975297,0.3210171109335945,6800,0.2226270339623371,0.0
34,1.2514722347259521,0.10831702012647952,0.07388879612116758,0.22661883279593964,0.032534922615389865,0.0,0.13768581382796455,0.1,0.002663135528564453,0.05279397964477539,0.049272966,1.2659174,0.1156104139469704,0.0,0.002144854008068391,0.0,200,0.016103506088256836,0.4521250102657892,0.5271479619369895,7000,0.31039645519992193,0.0
35,1.2751727104187012,0.1593243649614734,0.06847054657295862,0.21954920293017113,0.051100686469996257,0.0,0.1364510448111775,0.1,0.0030982494354248047,0.052547454833984375,0.050079755,0.9611116,0.1199818090484207,0.0,0.003168987825249836,0.0,200,0.014139652252197266,0.2555166700329284,0.24666605921627677,7200,0.35596879816309945,0.0
