iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,0.9033093452453613,-540.5662491072882,11.678036004787382,-521.2921490950171,-550.8055785023499,0.125,0.09652532065662862,0.1,0.03599667549133301,0.04696154594421387,0.050955575,1.3723559,-540.5662491072882,-0.10994418986469688,-0.19254599792265972,0.125,0.06075657130734834,66,0.0048525333404541016,1.0002727288680797,1.0002727288680797,66,-571.5618741559057,0.49999999999999994
1,0.7886090278625488,-536.4272660312272,7.472821725122727,-525.9275106137859,-547.0016471530549,0.375,0.13794953344011243,0.1,0.002704143524169922,0.0452876091003418,0.049571622,0.8123125,-540.152350799682,-0.11083917668804147,-0.17256253817874967,0.375,0.060270836192580265,74,0.0025937557220458984,1.0002756756314835,1.0002756756314835,140,-578.2597721384689,0.49999999999999994
2,0.7945694923400879,-537.5864095834975,5.96910451432959,-528.5083141502272,-544.4618660774297,0.375,0.12860519522510763,0.1,0.0021941661834716797,0.04479169845581055,0.05242822,0.775704,-539.8957566780635,-0.12499185030363237,-0.17675017771009385,0.375,0.05983145968353299,69,0.002652406692504883,1.0002733904768517,1.0002733904768517,209,-584.600145144694,0.49999999999999994
3,0.8010420799255371,-538.2226798484173,6.315488769942051,-527.7302951230273,-543.2558401312518,0.375,0.13178259633392217,0.1,0.006623744964599609,0.060089826583862305,0.047289655,0.8291514,-539.7284489950989,-0.10325094985058325,-0.18157199797439133,0.375,0.057329289587360485,74,0.003070831298828125,1.0002762600760104,1.0002762600760104,283,-591.2893275039957,0.49999999999999994
4,0.8336737155914307,-537.4608031769151,7.783943034616861,-525.4086949511495,-546.6365295592121,0.375,0.12878284364755882,0.1,0.002279043197631836,0.0506749153137207,0.052848376,0.91756845,-539.5016844132806,-0.12442854515812768,-0.17567323303711962,0.375,0.060279321252697124,70,0.002377748489379883,1.0002712422256783,1.0002712422256783,353,-586.9412089317375,0.49999999999999994
5,0.8405709266662598,-533.4499141398817,9.14397937681249,-524.0907742966671,-545.310927811225,0.5,0.13030813348340972,0.1,0.0022172927856445312,0.04528355598449707,0.052148536,0.9430384,-538.8965073859407,-0.10489699609442382,-0.158927180070284,0.5,0.05972990584791173,72,0.0026950836181640625,1.000275613950175,1.000275613950175,425,-571.4402574606305,0.49999999999999994
6,0.8341629505157471,-529.6506283461513,3.348242939320142,-526.1837567587626,-534.3837348643701,0.5,0.13093568800670347,0.1,0.0022547245025634766,0.045506954193115234,0.047834918,0.7968874,-537.9719194819618,-0.10526553488233331,-0.1392089612052646,0.5,0.059805822507300245,67,0.002514362335205078,1.0002718745480486,1.0002718745480486,492,-563.5513319592311,0.49999999999999994
7,0.8600921630859375,-532.5516690683521,5.9186687304289265,-523.8561821291362,-540.5424075618105,0.5,0.13863289044660304,0.1,0.0022432804107666016,0.04621481895446777,0.04953552,1.1217992,-537.4298944406008,-0.10256871122992002,-0.1537124557105172,0.5,0.06114229843034489,79,0.002582073211669922,1.000273416247683,1.000273416247683,571,-557.9598975149681,0.49999999999999994
8,0.8645679950714111,-532.056189352781,5.764926002733573,-527.1255114570987,-541.881599423555,0.375,0.13789669454598227,0.1,0.002288818359375,0.04604959487915039,0.049370904,0.87733316,-536.8925239318189,-0.10292303060827196,-0.15213767480477353,0.375,0.05900774720406068,76,0.002740621566772461,1.000276272594655,1.000276272594655,647,-597.0878974769374,0.49999999999999994
9,0.8476507663726807,-537.1422048434456,2.0690976064439046,-534.2277859116026,-539.8254789723269,0.375,0.1294782338252464,0.1,0.002279520034790039,0.045594215393066406,0.05059596,0.83189136,-536.9174920229816,-0.09434249183938337,-0.17748665246329667,0.375,0.06112594029257117,72,0.0025005340576171875,1.000274777772357,1.000274777772357,719,-572.8752015674721,0.49999999999999994
