Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  4.04  3.18 -100000000.00 
   1  2.78  2.85  4.04 
   2  3.51  3.18  4.04 
   3  3.03  2.68  4.04 
   4  3.29  4.01  4.04 
   5  3.55  3.95  4.04 
   6  4.03  3.62  4.04 
   7  3.03  3.70  4.04 
   8  4.04  2.94  4.04 
   9  4.05  3.78  4.04 
  10  3.52  3.11  4.05 
  11  3.55  3.61  4.05 
  12  3.78  4.03  4.05 
  13  4.03  2.86  4.05 
  14  3.01  3.96  4.05 
  15  2.76  3.95  4.05 
  16  3.27  2.95  4.05 
  17  2.26  3.61  4.05 
  18  1.51  3.28  4.05 
  19  3.78  3.44  4.05 
  20  4.02  3.70  4.05 
  21  4.83  4.07  4.05 
  22  2.01  3.45  4.83 
  23  3.00  3.56  4.83 
  24  4.04  3.45  4.83 
  25  3.01  3.11  4.83 
  26  3.56  4.03  4.83 
  27  4.01  3.20  4.83 
  28  2.76  3.53  4.83 
  29  2.00  3.94  4.83 
  30  3.53  4.03  4.83 
  31  3.33  4.21  4.83 
  32  4.06  4.03  4.83 
  33  4.01  4.02  4.83 
  34  3.53  4.62  4.83 
  35  4.03  3.79  4.83 
  36  3.27  3.34  4.83 
  37  4.07  3.78  4.83 
  38  2.81  3.78  4.83 
  39  3.02  3.60  4.83 
  40  4.07  3.94  4.83 
  41  4.54  3.70  4.83 
  42  3.78  3.53  4.83 
  43  3.75  3.77  4.83 
  44  4.56  3.94  4.83 
  45  2.52  3.95  4.83 
  46  3.02  3.61  4.83 
  47  4.54  3.03  4.83 
  48  3.27  3.85  4.83 
  49  3.01  4.04  4.83 
  50  6.07  3.95  4.83 
  51  3.83  3.81  6.07 
  52  4.93  4.04  6.07 
  53  4.01  4.21  6.07 
  54  2.80  4.54  6.07 
  55  4.04  4.39  6.07 
  56  3.52  3.70  6.07 
  57  4.02  3.71  6.07 
  58  3.51  3.71  6.07 
  59  2.54  4.14  6.07 
  60  3.51  4.23  6.07 
  61  4.04  3.11  6.07 
  62  4.06  4.03  6.07 
  63  5.81  4.95  6.07 
  64  6.55  3.95  6.07 
  65  2.75  3.69  6.55 
  66  4.04  3.68  6.55 
  67  2.30  4.03  6.55 
  68  3.33  3.36  6.55 
  69  4.02  3.60  6.55 
  70  4.02  4.28  6.55 
  71  3.06  3.27  6.55 
  72  4.03  3.85  6.55 
  73  3.27  3.53  6.55 
  74  4.52  3.30  6.55 
  75  2.78  4.21  6.55 
  76  5.83  4.03  6.55 
  77  4.04  3.73  6.55 
  78  3.90  3.62  6.55 
  79  8.02  4.05  6.55 
  80  4.01  4.03  8.02 
  81  2.28  4.70  8.02 
  82  4.54  3.44  8.02 
  83  3.55  4.02  8.02 
  84  4.20  3.80  8.02 
  85  4.10  3.70  8.02 
  86  4.58  3.78  8.02 
  87  4.01  4.03  8.02 
  88  4.03  3.62  8.02 
  89  4.02  3.37  8.02 
  90  3.76  3.36  8.02 
  91  4.03  3.37  8.02 
  92  2.82  3.61  8.02 
  93  5.94  4.03  8.02 
  94  4.16  3.20  8.02 
  95  4.28  3.69  8.02 
  96  4.21  3.77  8.02 
  97  2.28  2.85  8.02 
  98  4.55  3.80  8.02 
  99  4.03  3.35  8.02 
 100  2.25  3.29  8.02 
 101  4.42  3.62  8.02 
 102  4.03  3.19  8.02 
 103  4.02  3.72  8.02 
 104  4.03  3.18  8.02 
 105  4.05  3.27  8.02 
 106  5.33  4.04  8.02 
 107  3.50  3.45  8.02 
 108  0.76  3.86  8.02 
 109  4.10  4.01  8.02 
 110  4.41  3.27  8.02 
 111  1.51  3.86  8.02 
 112  2.82  3.43  8.02 
 113  4.05  3.52  8.02 
 114  2.80  3.77  8.02 
 115  2.28  3.19  8.02 
 116  4.02  3.27  8.02 
 117  4.11  3.53  8.02 
 118  4.04  3.35  8.02 
 119  2.77  2.76  8.02 
 120  4.07  3.94  8.02 
 121  3.77  3.43  8.02 
 122  4.24  3.42  8.02 
 123  3.04  4.02  8.02 
 124  4.02  2.77  8.02 
 125  4.02  4.01  8.02 
 126  2.76  3.93  8.02 
 127  4.03  3.67  8.02 
 128  4.04  3.27  8.02 
 129  4.04  3.18  8.02 
 130  1.75  2.43  8.02 
 131  3.76  2.17  8.02 
 132  4.01  3.76  8.02 
 133  4.09  3.84  8.02 
 134  3.75  2.92  8.02 
 135  3.01  3.60  8.02 
 136  3.30  3.26  8.02 
 137  3.32  3.59  8.02 
 138  2.78  3.61  8.02 
 139  4.03  4.01  8.02 
 140  4.03  3.59  8.02 
 141  4.83  3.85  8.02 
 142  2.77  4.01  8.02 
 143  5.41  3.85  8.02 
 144  3.02  3.93  8.02 
 145  3.86  4.02  8.02 
 146  4.03  3.52  8.02 
 147  4.05  3.60  8.02 
 148  3.52  3.60  8.02 
 149  2.81  4.02  8.02 
 150  4.04  3.52  8.02 
 151  3.76  3.43  8.02 
 152  4.16  3.78  8.02 
 153  4.04  3.51  8.02 
 154  4.01  3.60  8.02 
 155  3.82  3.67  8.02 
 156  5.54  3.68  8.02 
 157  3.53  3.60  8.02 
 158  4.60  3.60  8.02 
 159  3.55  3.20  8.02 
 160  7.80  3.01  8.02 
 161  3.80  3.27  8.02 
 162  3.51  3.18  8.02 
 163  4.10  3.85  8.02 
 164  3.52  3.59  8.02 
 165  3.26  3.93  8.02 
 166  2.78  3.52  8.02 
 167  4.09  3.01  8.02 
 168  2.76  4.02  8.02 
 169  3.33  3.77  8.02 
 170  4.02  3.86  8.02 
 171  2.26  3.34  8.02 
 172  3.77  3.94  8.02 
 173  3.28  3.10  8.02 
 174  2.76  3.70  8.02 
 175  2.26  3.86  8.02 
 176  5.58  3.61  8.02 
 177  3.02  3.87  8.02 
 178  4.05  3.61  8.02 
 179  4.02  3.79  8.02 
 180  3.80  3.44  8.02 
 181  4.15  3.69  8.02 
 182  3.27  3.51  8.02 
 183  4.01  3.61  8.02 
 184  3.55  3.60  8.02 
 185  4.03  3.61  8.02 
 186  4.62  3.61  8.02 
 187  4.87  3.01  8.02 
 188  3.01  3.52  8.02 
 189  4.35  4.02  8.02 
 190  4.01  3.35  8.02 
 191  3.26  3.60  8.02 
 192  4.27  3.60  8.02 
 193  4.54  3.85  8.02 
 194  3.77  3.18  8.02 
 195  4.01  3.60  8.02 
 196  3.51  3.93  8.02 
 197  3.25  3.59  8.02 
 198  3.78  4.02  8.02 
 199  3.27  3.59  8.02 
 200  3.28  3.60  8.02 
 201  2.01  3.69  8.02 
 202  4.02  3.53  8.02 
 203  4.01  4.01  8.02 
 204  2.51  3.34  8.02 
 205  4.01  3.69  8.02 
 206  4.03  3.34  8.02 
 207  3.81  3.62  8.02 
 208  4.02  3.35  8.02 
 209  4.53  2.94  8.02 
 210  4.02  3.68  8.02 
 211  4.03  4.01  8.02 
 212  3.10  3.85  8.02 
 213  3.50  3.60  8.02 
 214  4.02  3.85  8.02 
 215  3.54  3.51  8.02 
 216  4.06  4.02  8.02 
 217  5.05  3.93  8.02 
 218  3.30  3.52  8.02 
 219  5.12  3.59  8.02 
 220  3.27  3.26  8.02 
 221  4.27  3.68  8.02 
 222  3.04  4.02  8.02 
 223  4.04  3.93  8.02 
 224  3.02  3.35  8.02 
 225  4.36  3.01  8.02 
 226  4.03  4.03  8.02 
 227  1.75  3.01  8.02 
 228  3.29  3.93  8.02 
 229  3.79  4.03  8.02 
 230  4.03  3.69  8.02 
 231  2.79  3.60  8.02 
 232  4.02  3.27  8.02 
 233  4.01  3.19  8.02 
 234  3.28  3.70  8.02 
 235  4.02  4.03  8.02 
 236  4.02  2.95  8.02 
 237  4.04  3.72  8.02 
 238  2.53  4.73  8.02 
 239  3.52  3.14  8.02 
 240  4.03  3.61  8.02 
 241  4.14  3.03  8.02 
 242  4.64  3.20  8.02 
 243  4.02  3.21  8.02 
 244  3.53  4.05  8.02 
 245  4.02  3.12  8.02 
 246  3.56  3.54  8.02 
 247  4.04  3.28  8.02 
 248  6.56  3.77  8.02 
 249  4.03  3.38  8.02 
 250  4.05  3.53  8.02 
 251  4.07  3.69  8.02 
 252  2.79  4.05  8.02 
 253  4.02  3.86  8.02 
 254  4.01  3.86  8.02 
 255  2.02  3.78  8.02 
 256  4.05  3.61  8.02 
 257  3.65  3.21  8.02 
 258  3.52  2.10  8.02 
 259  3.76  3.95  8.02 
 260  4.04  3.71  8.02 
 261  4.02  4.11  8.02 
 262  3.51  3.39  8.02 
 263  4.04  4.06  8.02 
 264  4.05  3.77  8.02 
 265  1.51  3.59  8.02 
 266  5.05  4.07  8.02 
 267  3.27  3.83  8.02 
 268  2.78  3.80  8.02 
 269  3.26  3.40  8.02 
 270  4.14  3.78  8.02 
 271  3.63  3.61  8.02 
 272  4.35  4.30  8.02 
