Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.01  0.01 -100000000.00 
   1  0.01  0.01  0.01 
   2  0.01  0.01  0.01 
   3  0.02  0.01  0.01 
   4  0.02  0.01  0.02 
   5  0.02  0.02  0.02 
   6  0.01  0.02  0.02 
   7  0.01  0.02  0.02 
   8  0.04  0.03  0.02 
   9  0.02  0.03  0.04 
  10  0.03  0.03  0.04 
  11  0.02  0.03  0.04 
  12  0.05  0.05  0.04 
  13  0.02  0.05  0.05 
  14  0.12  0.05  0.05 
  15  0.04  0.06  0.12 
  16  0.05  0.06  0.12 
  17  0.07  0.06  0.12 
  18  0.20  0.05  0.12 
  19  0.10  0.06  0.20 
  20  0.09  0.06  0.20 
  21  0.12  0.09  0.20 
  22  0.20  0.15  0.20 
  23  0.24  0.17  0.20 
  24  0.06  0.16  0.24 
  25  0.04  0.15  0.24 
  26  0.06  0.24  0.24 
  27  0.06  0.21  0.24 
  28  0.08  0.43  0.24 
  29  0.30  0.66  0.24 
  30  0.13  0.69  0.30 
  31  0.06  1.06  0.30 
  32  0.15  1.27  0.30 
  33  0.17  1.58  0.30 
  34  0.12  0.96  0.30 
  35  0.17  0.79  0.30 
  36  0.20  1.23  0.30 
  37  0.13  0.91  0.30 
  38  0.12  1.54  0.30 
  39  0.28  1.46  0.30 
  40  0.13  1.80  0.30 
  41  0.13  1.04  0.30 
  42  0.33  1.35  0.30 
  43  0.77  1.82  0.33 
  44  0.35  1.68  0.77 
  45  0.16  2.38  0.77 
  46  0.27  1.87  0.77 
  47  0.42  1.70  0.77 
  48  0.46  1.63  0.77 
  49  0.41  1.70  0.77 
  50  0.44  1.18  0.77 
  51  0.29  1.51  0.77 
  52  0.18  1.42  0.77 
  53  0.69  1.34  0.77 
  54  0.37  0.92  0.77 
  55  0.31  1.08  0.77 
  56  0.17  1.08  0.77 
  57  0.95  1.29  0.77 
  58  0.39  1.92  0.95 
  59  0.33  2.06  0.95 
  60  0.26  2.26  0.95 
  61  0.60  2.18  0.95 
  62  0.64  2.32  0.95 
  63  0.64  1.93  0.95 
  64  0.32  1.85  0.95 
  65  0.52  1.05  0.95 
  66  0.62  1.05  0.95 
  67  0.41  1.00  0.95 
  68  0.15  1.01  0.95 
  69  0.56  0.83  0.95 
  70  0.31  1.07  0.95 
  71  1.06  1.30  0.95 
  72  0.65  2.31  1.06 
  73  0.27  2.70  1.06 
  74  0.56  2.50  1.06 
  75  0.35  2.39  1.06 
  76  0.58  1.90  1.06 
  77  0.27  1.83  1.06 
  78  0.62  1.65  1.06 
  79  0.40  1.85  1.06 
  80  0.96  2.11  1.06 
  81  0.39  2.52  1.06 
  82  0.66  2.96  1.06 
  83  0.49  2.14  1.06 
  84  0.47  2.06  1.06 
  85  0.64  1.78  1.06 
  86  1.02  2.23  1.06 
  87  0.34  1.99  1.06 
  88  0.71  1.84  1.06 
  89  0.62  1.96  1.06 
  90  0.49  1.71  1.06 
  91  0.29  2.58  1.06 
  92  0.93  1.69  1.06 
  93  0.97  2.06  1.06 
  94  0.37  2.14  1.06 
  95  0.50  1.19  1.06 
  96  1.23  0.92  1.06 
  97  1.14  0.64  1.23 
  98  1.15  0.36  1.23 
  99  0.56  1.91  1.23 
 100  0.34  1.92  1.23 
 101  0.56  1.65  1.23 
 102  0.28  1.28  1.23 
 103  0.61  1.99  1.23 
 104  0.41  1.73  1.23 
 105  0.72  1.11  1.23 
 106  0.68  1.44  1.23 
 107  1.12  1.46  1.23 
