Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  4.01  3.01 -100000000.00 
   1  4.01  3.84  4.01 
   2  4.00  3.59  4.01 
   3  3.52  4.01  4.01 
   4  0.50  3.68  4.01 
   5  3.27  3.01  4.01 
   6  4.00  3.92  4.01 
   7  3.01  3.26  4.01 
   8  4.01  3.59  4.01 
   9  4.01  2.59  4.01 
  10  2.01  3.68  4.01 
  11  4.02  3.34  4.01 
  12  2.26  3.42  4.02 
  13  3.00  4.09  4.02 
  14  4.01  2.93  4.02 
  15  4.01  2.51  4.02 
  16  3.27  3.93  4.02 
  17  2.00  4.02  4.02 
  18  3.51  3.68  4.02 
  19  3.51  3.51  4.02 
  20  3.52  2.93  4.02 
  21  1.75  3.09  4.02 
  22  3.26  3.35  4.02 
  23  2.51  3.26  4.02 
  24  2.76  4.02  4.02 
  25  3.51  3.60  4.02 
  26  4.01  3.60  4.02 
  27  4.00  3.68  4.02 
  28  3.50  3.69  4.02 
  29  3.76  3.86  4.02 
  30  3.26  3.68  4.02 
  31  4.01  3.26  4.02 
  32  2.75  3.69  4.02 
  33  4.01  3.55  4.02 
  34  2.76  2.60  4.02 
  35  3.77  3.60  4.02 
  36  2.00  3.43  4.02 
  37  3.26  3.60  4.02 
  38  3.25  3.68  4.02 
  39  4.02  3.01  4.02 
  40  3.01  3.51  4.02 
  41  3.26  3.77  4.02 
  42  3.52  3.78  4.02 
  43  4.52  4.02  4.02 
  44  4.01  3.26  4.52 
  45  4.01  4.02  4.52 
  46  3.75  3.18  4.52 
  47  4.02  3.34  4.52 
  48  3.26  3.60  4.52 
  49  4.01  3.09  4.52 
  50  3.26  4.02  4.52 
  51  4.01  3.18  4.52 
  52  2.82  3.93  4.52 
  53  3.76  4.02  4.52 
  54  3.76  3.43  4.52 
  55  4.02  3.42  4.52 
  56  1.75  3.68  4.52 
  57  3.26  4.27  4.52 
  58  2.50  3.51  4.52 
  59  3.76  4.01  4.52 
  60  3.02  3.26  4.52 
  61  3.51  4.02  4.52 
  62  2.76  4.03  4.52 
  63  4.01  3.43  4.52 
  64  4.01  3.93  4.52 
  65  3.52  3.43  4.52 
  66  4.04  3.92  4.52 
  67  4.00  3.76  4.52 
  68  3.52  3.93  4.52 
  69  1.75  4.27  4.52 
  70  4.01  2.93  4.52 
  71  4.00  4.01  4.52 
  72  3.28  3.67  4.52 
  73  4.01  3.51  4.52 
  74  4.00  3.59  4.52 
  75  3.26  3.85  4.52 
  76  4.01  4.02  4.52 
  77  4.03  3.94  4.52 
  78  4.02  3.10  4.52 
  79  4.01  3.70  4.52 
  80  4.00  3.78  4.52 
  81  3.51  3.60  4.52 
