Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.02  0.02 -100000000.00 
   1  0.03  0.02  0.02 
   2  0.03  0.03  0.03 
   3  0.03  0.03  0.03 
   4  0.04  0.02  0.03 
   5  0.04  0.03  0.04 
   6  0.03  0.04  0.04 
   7  0.03  0.03  0.04 
   8  0.03  0.03  0.04 
   9  0.02  0.03  0.04 
  10  0.03  0.03  0.04 
  11  0.04  0.04  0.04 
  12  0.03  0.04  0.04 
  13  0.05  0.03  0.04 
  14  0.07  0.03  0.05 
  15  0.04  0.03  0.07 
  16  0.04  0.04  0.07 
  17  0.03  0.04  0.07 
  18  0.05  0.04  0.07 
  19  0.02  0.03  0.07 
  20  0.07  0.04  0.07 
  21  0.05  0.03  0.07 
  22  0.04  0.03  0.07 
  23  0.03  0.04  0.07 
  24  0.06  0.04  0.07 
  25  0.04  0.03  0.07 
  26  0.04  0.04  0.07 
  27  0.04  0.04  0.07 
  28  0.03  0.05  0.07 
  29  0.02  0.05  0.07 
  30  0.04  0.05  0.07 
  31  0.04  0.04  0.07 
  32  0.04  0.05  0.07 
  33  0.05  0.05  0.07 
  34  0.05  0.06  0.07 
  35  0.05  0.07  0.07 
  36  0.05  0.07  0.07 
  37  0.03  0.10  0.07 
  38  0.09  0.11  0.07 
  39  0.06  0.11  0.09 
  40  0.04  0.13  0.09 
  41  0.08  0.12  0.09 
  42  0.04  0.14  0.09 
  43  0.07  0.12  0.09 
  44  0.10  0.12  0.09 
  45  0.04  0.15  0.10 
  46  0.04  0.16  0.10 
  47  0.06  0.15  0.10 
  48  0.11  0.11  0.10 
  49  0.06  0.18  0.11 
  50  0.06  0.20  0.11 
  51  0.06  0.19  0.11 
  52  0.12  0.15  0.11 
  53  0.07  0.19  0.12 
  54  0.18  0.21  0.12 
  55  0.06  0.25  0.18 
  56  0.10  0.27  0.18 
  57  0.22  0.30  0.18 
  58  0.07  0.47  0.22 
  59  0.07  0.52  0.22 
  60  0.05  0.47  0.22 
  61  0.12  0.48  0.22 
  62  0.09  0.37  0.22 
  63  0.22  0.34  0.22 
  64  0.15  0.46  0.22 
  65  0.13  0.46  0.22 
  66  0.13  0.37  0.22 
  67  0.05  0.43  0.22 
  68  0.09  0.51  0.22 
  69  0.27  0.45  0.22 
  70  0.15  0.45  0.27 
  71  0.09  0.38  0.27 
  72  1.08  0.40  0.27 
  73  0.12  0.39  1.08 
  74  0.12  0.36  1.08 
  75  0.16  0.38  1.08 
  76  0.18  0.35  1.08 
  77  0.17  0.31  1.08 
  78  0.29  0.48  1.08 
  79  0.20  0.55  1.08 
  80  0.18  0.45  1.08 
  81  0.19  0.44  1.08 
  82  0.11  0.56  1.08 
  83  0.23  0.64  1.08 
  84  0.21  0.42  1.08 
  85  0.57  0.40  1.08 
  86  0.24  0.40  1.08 
  87  0.34  0.46  1.08 
  88  0.24  0.42  1.08 
  89  0.34  0.55  1.08 
  90  0.30  0.53  1.08 
  91  0.14  0.59  1.08 
  92  0.47  1.21  1.08 
  93  0.35  1.63  1.08 
  94  0.25  1.65  1.08 
  95  0.43  2.52  1.08 
  96  0.58  2.38  1.08 
  97  0.45  2.30  1.08 
  98  0.90  1.87  1.08 
  99  0.34  1.85  1.08 
 100  0.27  2.95  1.08 
