Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.14  0.14 -100000000.00 
   1  0.10  0.15  0.14 
   2  0.13  0.13  0.14 
   3  0.13  0.15  0.14 
   4  0.19  0.16  0.14 
   5  0.19  0.15  0.19 
   6  0.12  0.13  0.19 
   7  0.12  0.15  0.19 
   8  0.19  0.15  0.19 
   9  0.19  0.17  0.19 
  10  0.14  0.14  0.19 
  11  0.19  0.15  0.19 
  12  0.14  0.17  0.19 
  13  0.15  0.20  0.19 
  14  0.25  0.21  0.19 
  15  0.13  0.24  0.25 
  16  0.13  0.23  0.25 
  17  0.19  0.20  0.25 
  18  0.39  0.17  0.25 
  19  0.19  0.19  0.39 
  20  0.33  0.26  0.39 
  21  0.19  0.26  0.39 
  22  0.44  0.29  0.39 
  23  0.14  0.24  0.44 
  24  0.24  0.25  0.44 
  25  0.20  0.26  0.44 
  26  0.21  0.25  0.44 
  27  0.19  0.22  0.44 
  28  0.16  0.17  0.44 
  29  0.31  0.20  0.44 
  30  0.25  0.21  0.44 
  31  0.27  0.19  0.44 
  32  0.17  0.16  0.44 
  33  0.38  0.16  0.44 
  34  0.24  0.15  0.44 
  35  0.37  0.17  0.44 
  36  0.26  0.14  0.44 
  37  0.13  0.14  0.44 
  38  0.16  0.14  0.44 
  39  0.25  0.17  0.44 
  40  0.39  0.18  0.44 
  41  0.28  0.23  0.44 
  42  0.17  0.36  0.44 
  43  0.36  0.22  0.44 
  44  0.30  0.25  0.44 
  45  0.23  0.28  0.44 
  46  0.24  0.38  0.44 
  47  0.38  0.51  0.44 
  48  0.70  0.43  0.44 
  49  0.31  0.40  0.70 
  50  0.27  0.37  0.70 
  51  0.40  0.33  0.70 
  52  0.38  0.39  0.70 
  53  0.35  0.43  0.70 
  54  0.48  0.52  0.70 
  55  0.37  0.87  0.70 
  56  0.61  1.02  0.70 
  57  0.20  2.06  0.70 
  58  0.50  0.57  0.70 
  59  0.29  1.06  0.70 
  60  0.15  1.18  0.70 
  61  0.31  1.09  0.70 
  62  0.37  0.99  0.70 
  63  0.34  1.19  0.70 
  64  0.36  1.02  0.70 
  65  0.54  1.52  0.70 
  66  0.55  1.36  0.70 
  67  0.41  0.95  0.70 
  68  0.50  1.24  0.70 
  69  0.44  1.18  0.70 
  70  0.28  1.22  0.70 
  71  0.70  1.70  0.70 
  72  0.55  1.22  0.70 
