iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,2.081923484802246,-540.1933293237935,8.213915185833685,-521.3762001164963,-558.8576602593156,0.2916666666666667,0.4385098424401683,0.1,0.04720711708068848,0.1405177116394043,0.051261812,0.21974202,-540.1933293237935,-0.12604426045251169,-2.2824951655902983,0.2916666666666667,0.06248669889019683,1756,0.17706060409545898,0.9998460425499902,0.9732208802458887,1756,-578.5693695786705,0.5
1,1.9054255485534668,-539.8812675010175,8.781975562898666,-516.0708319294758,-564.2912309045722,0.2916666666666667,0.5846413545023632,0.1,0.0058248043060302734,0.12473440170288086,0.047533013,0.16900022,-540.162123141516,-0.12214732261687034,-2.2812540906046954,0.2916666666666667,0.06258188192455788,1763,0.1526350975036621,0.9731309011672562,0.7256778174717868,3519,-573.9986427349653,0.5
2,1.9701778888702393,-539.363046434196,8.16253231252595,-516.7879709945444,-567.662613631519,0.2760416666666667,0.5744222482635525,0.1,0.005496025085449219,0.1285543441772461,0.055612873,0.17550768,-540.082215470784,-0.12094634752699655,-2.2787594866036973,0.2760416666666667,0.06256014248028201,1745,0.15334653854370117,0.7258260509241846,0.16998975327215463,5264,-580.8874306520291,0.5
3,1.9813780784606934,-539.2993603749628,8.7532617488531,-506.23536652274845,-558.594622571055,0.30208333333333337,0.6282237406354774,0.1,0.005705118179321289,0.13840794563293457,0.050720915,0.14580895,-540.003929961202,-0.11834363603506005,-2.2783448877511145,0.30208333333333337,0.062316683966452124,1763,0.15247249603271484,0.1709484287124903,0.01569862575814952,7027,-597.7975644988874,0.5
4,1.9630777835845947,-538.0384553146345,9.494669276455495,-506.72454950452175,-556.2347830370223,0.2916666666666667,0.6411439386341393,0.1,0.005539417266845703,0.12607455253601074,0.05687304,0.1478118,-539.8073824965452,-0.11635670649516601,-2.2720475467597168,0.2916666666666667,0.06251113301477201,1772,0.16564512252807617,0.015564408242942416,0.014046148945793355,8799,-633.3244376362145,0.5
5,1.9889869689941406,-535.518336708403,7.666750166778889,-507.0222245493642,-552.6708584426674,0.390625,0.5385368160011561,0.1,0.005357027053833008,0.11978673934936523,0.04845293,0.14135692,-539.378477917731,-0.11785907011871581,-2.259480015036567,0.390625,0.0623861198980688,1748,0.15248775482177734,0.013735981874449216,0.012272247468415782,10547,-577.9744687026104,0.5
6,2.022519111633301,-537.5352919676667,8.17591871761759,-519.9011923035441,-553.368143446558,0.33333333333333337,0.6265032929443944,0.1,0.005470991134643555,0.14223527908325195,0.05430436,0.1368337,-539.1941593227245,-0.11984640457986652,-2.2693477592714424,0.33333333333333337,0.062014034366133536,1792,0.16004323959350586,0.012393107338406737,0.010623603081480408,12339,-620.2879827302376,0.5
7,2.0700528621673584,-536.8641379395,9.6463470705033,-507.6063545224937,-553.5872020237764,0.3125,0.6210791435025194,0.1,0.005530595779418945,0.1226801872253418,0.052622184,0.14313106,-538.961157184402,-0.11423557214920914,-2.2660740571976916,0.3125,0.06248388471404814,1796,0.17133116722106934,0.011136396422959225,0.008799955948995283,14135,-643.7583220624776,0.5
8,2.0568859577178955,-539.3964563492281,8.518249937823507,-511.74475825832457,-557.6348439613408,0.2916666666666667,0.6743604350833122,0.1,0.005708932876586914,0.1251697540283203,0.054545037,0.14576085,-539.0046871008847,-0.12272877023611369,-2.278739482314496,0.2916666666666667,0.062115775119982675,1763,0.15386128425598145,0.0092832153382449,0.006919436014851215,15898,-590.5817421684905,0.5
9,2.111060380935669,-536.131809506005,9.902430602422244,-502.13325898255283,-556.6218611890836,0.31250000000000006,0.6020149884745688,0.1,0.005403280258178711,0.13663887977600098,0.049236186,0.1256503,-538.7173993413967,-0.11188276181645555,-2.2625637587530343,0.31250000000000006,0.0618015509284432,1807,0.16128230094909668,0.006325817879759909,0.004318255511537448,17705,-580.7906501553971,0.5
