Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.02  0.02 -100000000.00 
   1  0.02  0.02  0.02 
   2  0.01  0.02  0.02 
   3  0.04  0.02  0.02 
   4  0.04  0.02  0.04 
   5  0.02  0.04  0.04 
   6  0.03  0.04  0.04 
   7  0.02  0.05  0.04 
   8  0.04  0.05  0.04 
   9  0.03  0.05  0.04 
  10  0.05  0.05  0.04 
  11  0.05  0.06  0.05 
  12  0.07  0.08  0.05 
  13  0.03  0.12  0.07 
  14  0.20  0.10  0.07 
  15  0.06  0.09  0.20 
  16  0.06  0.11  0.20 
  17  0.13  0.11  0.20 
  18  0.16  0.19  0.20 
  19  0.13  0.21  0.20 
  20  0.12  0.20  0.20 
  21  0.12  0.34  0.20 
  22  0.16  0.38  0.20 
  23  0.28  0.48  0.20 
  24  0.15  0.47  0.28 
  25  0.08  0.42  0.28 
  26  0.12  0.51  0.28 
  27  0.11  0.43  0.28 
  28  0.09  0.40  0.28 
  29  0.17  0.37  0.28 
  30  0.27  0.40  0.28 
  31  0.14  0.42  0.28 
  32  0.22  0.26  0.28 
  33  0.10  0.30  0.28 
  34  0.15  0.37  0.28 
  35  0.16  0.40  0.28 
  36  0.14  0.44  0.28 
  37  0.17  0.52  0.28 
  38  0.13  0.56  0.28 
  39  0.24  0.53  0.28 
  40  0.21  0.53  0.28 
  41  0.20  0.51  0.28 
  42  0.27  0.39  0.28 
  43  0.42  0.33  0.28 
  44  0.15  0.25  0.42 
  45  0.27  0.49  0.42 
  46  0.36  0.46  0.42 
  47  0.36  0.30  0.42 
  48  0.16  0.48  0.42 
  49  0.27  0.29  0.42 
  50  0.31  0.40  0.42 
  51  0.23  0.42  0.42 
  52  0.34  0.54  0.42 
  53  0.36  0.78  0.42 
  54  0.27  0.63  0.42 
  55  0.48  0.43  0.42 
  56  0.34  0.90  0.48 
  57  0.27  0.64  0.48 
  58  0.22  1.69  0.48 
  59  0.16  0.39  0.48 
  60  0.22  0.43  0.48 
  61  0.51  0.46  0.48 
  62  0.38  0.60  0.51 
  63  0.37  0.49  0.51 
  64  0.34  0.76  0.51 
  65  0.30  0.65  0.51 
  66  0.45  0.71  0.51 
  67  0.43  0.31  0.51 
  68  0.26  0.36  0.51 
  69  0.61  0.40  0.51 
  70  0.52  0.65  0.61 
  71  0.54  0.69  0.61 
  72  0.67  0.38  0.61 
  73  0.28  0.46  0.67 
  74  0.48  0.32  0.67 
  75  0.38  0.28  0.67 
  76  0.31  0.30  0.67 
  77  0.16  0.30  0.67 
  78  0.80  0.70  0.67 
  79  0.29  1.33  0.80 
  80  0.41  1.01  0.80 
  81  0.38  2.02  0.80 
  82  0.65  1.70  0.80 
  83  0.53  0.60  0.80 
  84  0.62  1.08  0.80 
  85  0.54  0.51  0.80 
  86  0.58  1.09  0.80 
  87  0.42  0.96  0.80 
  88  0.61  0.93  0.80 
  89  0.41  1.14  0.80 
  90  0.71  0.61  0.80 
  91  0.32  0.70  0.80 
  92  0.80  0.53  0.80 
  93  0.58  0.39  0.80 
  94  0.47  0.49  0.80 
