iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.2222814559936523,0.8480336498207894,3.3046437063346055,6.565091891584712,-1.2555416824884378,0.0,0.06882327206132297,0.1,0.0885610580444336,0.10359525680541992,0.057060085,2.6730134,0.8480336498207894,0.0,0.008415138998942057,0.0,43,0.003598928451538086,0.9878180771626086,0.9878180771626086,43,-0.8099692530528858,0.0
1,1.1732385158538818,12.027385357107114,7.265632392093641,20.70940841676937,4.48649789105092,0.0,0.1355513595089122,0.1,0.0032715797424316406,0.053096771240234375,0.04964275,0.9245464,1.965968820549422,0.0,0.15177734493054085,0.0,121,0.007033109664916992,0.9936825596859739,0.9936825596859739,164,-0.9583321378614308,0.0
2,0.962578535079956,-1.106982313427501,0.18195206987827278,-0.8097755456952769,-1.2555316846276279,0.0,0.0746339548311484,0.1,0.0017480850219726562,0.03186750411987305,0.04914492,3.5628653,1.6586737071517297,0.0,-0.01480268711277292,0.0,24,0.0032558441162109375,1.062964321918764,1.062964321918764,188,-0.9583404099381672,0.0
3,1.0927808284759521,-0.7306000790628511,0.6604850558096664,0.3988706523783858,-1.2553797423585482,0.0,0.07658795249019014,0.1,0.003002643585205078,0.11270380020141602,0.049314793,3.699467,1.4197463285302716,0.0,-0.009791809891145479,0.0,34,0.0024466514587402344,1.0583163097757649,1.0583163097757649,222,-0.8099788460293835,0.0
4,1.3729231357574463,12.406159270344588,10.032334183575315,23.176877766467015,-0.9584615961179519,0.0,0.12459227197584428,0.1,0.003193378448486328,0.06165289878845215,0.051337615,1.278334,2.5183876227117032,0.0,0.1665570967231414,0.0,153,0.012981176376342773,0.9948470242248709,0.9895014196305215,375,-0.8099086367977636,0.0
5,1.186532735824585,0.6356521540502451,2.85496801424789,5.566028297453715,-1.2554997808253767,0.0,0.07975557303333637,0.1,0.0027992725372314453,0.10031318664550781,0.050661564,1.5694541,2.3301140758455574,0.0,0.005560358588954411,0.0,43,0.0032546520233154297,0.977305830992106,0.977305830992106,418,-0.8098779194538764,0.0
6,1.1795785427093506,0.870324462715777,2.1518097129426645,4.555976503154425,-0.8098505822024891,0.0,0.10100295817664647,0.1,0.005035877227783203,0.08718347549438477,0.049006887,1.4469737,2.1841351145325794,0.0,0.008579822454920068,0.0,55,0.003583669662475586,0.9835668717634598,0.9835668717634598,473,-0.6602767925943391,0.0
7,1.1834144592285156,-0.8837736265255745,0.1664224323397725,-0.6599979988700906,-1.1069075318612018,0.0,0.07769493304944522,0.1,0.0023932456970214844,0.13548612594604492,0.048378017,1.7796376,1.877344240426764,0.0,-0.011834765530970386,0.0,30,0.003287076950073242,1.1363580156003932,1.1363580156003932,503,-0.8098486876449617,0.0
8,1.2600619792938232,-0.9955748307656489,0.19297475166449102,-0.8094928673721777,-1.2552618553503547,0.0,0.06912226727779217,0.1,0.001920938491821289,0.0400390625,0.049597792,2.9756453,1.5900523333075227,0.0,-0.01331874029750624,0.0,27,0.002614259719848633,1.1338690555989375,1.1338690555989375,530,-0.8098439048711287,0.0
9,1.3872709274291992,4.646246680107983,9.535732920515986,21.161269904377907,-0.9586704389603411,0.0,0.0972074150318832,0.1,0.002666473388671875,0.05773568153381348,0.050797783,1.3346664,1.8956717679875688,0.0,0.06209849823748232,0.0,68,0.004900693893432617,0.9902870741848805,0.9902870741848805,598,-0.6602695491421354,0.0
