iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,0.9788463115692139,-526.9258040841565,10.529524692035542,-510.2062979455693,-536.8750916039331,0.5,0.10283596654086638,0.1,0.03516268730163574,0.04633641242980957,0.053793073,1.1686687,-526.9258040841565,-0.1075055004418013,-0.12512683304433644,0.5,0.06102192408569053,71,0.0048716068267822266,0.9998468152699849,0.9998468152699849,71,-556.2629110100423,0.49999999999999994
1,0.9656422138214111,-528.4102354342931,9.469878281586395,-516.6475712427275,-540.3986483826147,0.375,0.1423676645000011,0.1,0.0024662017822265625,0.04662179946899414,0.05177399,1.0063219,-527.0742472191702,-0.11227207517703797,-0.13087937987954018,0.375,0.06047061724509824,73,0.002695798873901367,0.9998463235492654,0.9998463235492654,144,-555.3435690117399,0.49999999999999994
2,0.9151439666748047,-537.0435436180045,3.1267044754004885,-533.0436722051497,-540.4994922919814,0.375,0.1335823632450827,0.1,0.0021905899047851562,0.04502129554748535,0.047930807,0.799792,-528.0711768590536,-0.11084629625873586,-0.17438188494007095,0.375,0.05788238122303238,70,0.002620220184326172,0.9998478904556432,0.9998478904556432,214,-553.488160627456,0.49999999999999994
3,0.9092023372650146,-533.0498098338628,8.677972536984779,-524.2286431163982,-544.0129630369489,0.375,0.13186233903252206,0.1,0.0022759437561035156,0.04638504981994629,0.050572447,0.91246605,-528.5690401565346,-0.11688462351354889,-0.15385622923967107,0.375,0.05970608697641157,71,0.002448558807373047,0.9998500073135526,0.9998500073135526,285,-571.0125962280953,0.49999999999999994
4,0.9492511749267578,-531.733665681176,5.063944882507505,-523.3600409941138,-536.1762816896274,0.5,0.1369332205875705,0.1,0.0022974014282226562,0.046224117279052734,0.05068452,0.8657569,-528.8855027089987,-0.09971063323127768,-0.1490944575182803,0.5,0.060347634905778366,75,0.002432584762573242,0.9998458393283192,0.9998458393283192,360,-541.4440477766013,0.49999999999999994
5,0.9361340999603271,-527.6519999716222,7.134223225192597,-519.4389511452993,-538.5484147897947,0.5,0.13764633271828194,0.1,0.0022192001342773438,0.04574465751647949,0.052812565,0.8863586,-528.7621524352611,-0.1071716320430499,-0.12847042488585914,0.5,0.05964595687182867,71,0.002461671829223633,0.9998464856279543,0.9998464856279543,431,-554.5541055994212,0.49999999999999994
6,0.9379138946533203,-528.9869349498993,7.211916961908074,-517.3435406789861,-537.1190139747631,0.5,0.14223719029129236,0.1,0.002273082733154297,0.04664778709411621,0.049343362,0.79606956,-528.784630686725,-0.10013183734569987,-0.13556802351731578,0.5,0.05950249232446153,71,0.0028388500213623047,0.9998420208555278,0.9998420208555278,502,-534.715186757743,0.49999999999999994
7,0.9365272521972656,-531.2575733321398,6.274855903563741,-526.0371886942935,-541.9824084022864,0.5,0.13427025815667556,0.1,0.0022704601287841797,0.0465550422668457,0.047489524,0.82701945,-529.0319249512665,-0.13167722095072637,-0.1457343899534403,0.5,0.060105478683635374,72,0.0028333663940429688,0.999843469927453,0.999843469927453,574,-547.2594364357868,0.49999999999999994
8,1.0068254470825195,-532.5686026570866,3.7259662607509245,-527.2655126426343,-537.702898878886,0.5,0.12441514709478899,0.1,0.002162933349609375,0.04559516906738281,0.050278608,0.98475933,-529.3855927218485,-0.10754013048352651,-0.15326815369072047,0.5,0.06082429739825347,70,0.002104520797729492,0.9998430365658051,0.9998430365658051,644,-559.2007399761574,0.49999999999999994
9,0.9843592643737793,-532.3650993832971,5.540675549034012,-526.221949030366,-540.0872916533144,0.25,0.14485800534265686,0.1,0.00228118896484375,0.045528411865234375,0.049883846,0.69254094,-529.6835433879934,-0.08699512186012735,-0.15401079008703872,0.25,0.06046455763867453,73,0.002683401107788086,0.9998404440749773,0.9998404440749773,717,-531.3171012155552,0.49999999999999994
