Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  4.00  3.75 -100000000.00 
   1  4.02  3.76  4.00 
   2  2.76  4.01  4.02 
   3  3.01  4.18  4.02 
   4  1.53  4.10  4.02 
   5  3.51  3.34  4.02 
   6  4.00  2.92  4.02 
   7  4.02  3.26  4.02 
   8  4.01  4.34  4.02 
   9  4.01  4.18  4.02 
  10  2.25  3.59  4.02 
  11  3.00  3.52  4.02 
  12  4.01  3.59  4.02 
  13  3.75  4.02  4.02 
  14  4.51  4.03  4.02 
  15  2.77  3.60  4.51 
  16  3.51  3.10  4.51 
  17  2.00  2.59  4.51 
  18  4.01  3.34  4.51 
  19  3.75  3.79  4.51 
  20  4.01  2.76  4.51 
  21  3.76  3.76  4.51 
  22  3.76  3.52  4.51 
  23  2.76  3.51  4.51 
  24  4.03  3.51  4.51 
  25  4.00  3.88  4.51 
  26  2.76  3.60  4.51 
  27  2.76  3.17  4.51 
  28  3.75  4.20  4.51 
  29  4.00  3.93  4.51 
  30  3.01  3.93  4.51 
  31  4.05  3.80  4.51 
  32  2.76  4.03  4.51 
  33  4.00  3.88  4.51 
  34  3.25  4.25  4.51 
  35  4.01  4.31  4.51 
  36  3.75  3.42  4.51 
  37  4.02  2.94  4.51 
  38  3.61  3.98  4.51 
  39  4.01  3.63  4.51 
  40  4.01  3.70  4.51 
  41  2.76  3.70  4.51 
  42  3.76  3.62  4.51 
  43  3.77  3.65  4.51 
  44  3.25  3.72  4.51 
  45  4.01  3.33  4.51 
  46  4.00  3.79  4.51 
  47  4.00  3.60  4.51 
  48  3.25  3.03  4.51 
  49  4.28  3.97  4.51 
  50  2.01  4.73  4.51 
  51  4.05  4.25  4.51 
  52  4.04  3.79  4.51 
  53  3.77  4.55  4.51 
  54  2.75  3.69  4.51 
  55  3.51  3.03  4.51 
  56  4.02  3.57  4.51 
  57  4.00  2.92  4.51 
  58  1.25  3.30  4.51 
  59  3.50  3.74  4.51 
  60  3.52  3.83  4.51 
  61  4.08  3.64  4.51 
  62  3.03  3.93  4.51 
  63  4.00  3.80  4.51 
  64  4.04  3.46  4.51 
  65  2.50  4.45  4.51 
  66  3.05  3.10  4.51 
  67  3.76  3.71  4.51 
  68  3.61  3.60  4.51 
  69  3.03  3.35  4.51 
  70  4.01  4.38  4.51 
  71  4.00  3.54  4.51 
  72  2.25  4.02  4.51 
  73  3.26  3.63  4.51 
  74  4.01  3.63  4.51 
  75  3.50  3.89  4.51 
  76  3.50  3.95  4.51 
  77  4.00  4.36  4.51 
  78  3.59  3.77  4.51 
  79  3.00  2.43  4.51 
  80  2.08  3.76  4.51 
  81  4.01  3.61  4.51 
  82  2.25  4.19  4.51 
  83  3.51  4.02  4.51 
  84  4.53  3.60  4.51 
  85  4.56  4.03  4.53 
  86  4.03  4.27  4.56 
  87  3.00  4.02  4.56 
  88  4.03  3.61  4.56 
  89  3.77  3.43  4.56 
  90  1.77  3.69  4.56 
  91  4.01  3.09  4.56 
  92  4.03  3.76  4.56 
  93  2.75  3.26  4.56 
  94  4.00  3.68  4.56 
  95  3.51  3.44  4.56 
  96  3.00  3.60  4.56 
  97  3.55  3.18  4.56 
  98  4.03  4.01  4.56 
  99  4.01  3.34  4.56 
 100  1.75  3.76  4.56 
 101  2.25  3.35  4.56 
 102  4.04  3.51  4.56 
 103  3.32  3.43  4.56 
 104  1.75  3.17  4.56 
 105  3.77  2.76  4.56 
 106  4.02  3.26  4.56 
 107  3.26  3.26  4.56 
 108  4.01  3.59  4.56 
 109  4.00  3.42  4.56 
 110  3.87  4.01  4.56 
 111  4.00  3.76  4.56 
 112  3.01  3.94  4.56 
 113  3.05  3.76  4.56 
 114  4.01  3.84  4.56 
 115  3.01  3.35  4.56 
 116  4.01  3.76  4.56 
 117  3.01  3.84  4.56 
 118  4.01  3.76  4.56 
 119  4.08  3.17  4.56 
 120  4.01  3.76  4.56 
 121  2.26  3.01  4.56 
 122  3.02  4.01  4.56 
 123  4.03  3.84  4.56 
 124  1.76  3.34  4.56 
 125  3.25  3.92  4.56 
 126  4.05  3.59  4.56 
 127  4.01  3.17  4.56 
 128  4.52  3.34  4.56 
 129  4.01  3.67  4.56 
 130  4.06  3.25  4.56 
 131  4.01  3.25  4.56 
 132  2.25  3.25  4.56 
 133  4.01  3.09  4.56 
 134  3.50  3.25  4.56 
 135  3.51  3.42  4.56 
 136  3.52  2.59  4.56 
 137  4.00  3.17  4.56 
 138  2.76  3.42  4.56 
 139  4.01  3.09  4.56 
 140  4.00  3.67  4.56 
 141  3.28  4.00  4.56 
 142  3.54  3.75  4.56 
 143  3.02  4.00  4.56 
 144  4.01  3.75  4.56 
 145  2.76  3.59  4.56 
 146  4.04  2.59  4.56 
 147  4.61  3.26  4.56 
 148  3.76  3.68  4.61 
 149  4.13  3.12  4.61 
 150  3.28  3.61  4.61 
 151  1.75  3.97  4.61 
 152  4.10  2.78  4.61 
 153  3.03  3.03  4.61 
 154  4.02  2.85  4.61 
 155  4.00  3.21  4.61 
 156  4.04  2.84  4.61 
 157  2.51  3.93  4.61 
 158  3.55  3.01  4.61 
 159  4.01  3.85  4.61 
 160  4.00  3.51  4.61 
 161  4.02  3.43  4.61 
 162  3.01  4.02  4.61 
 163  2.79  2.11  4.61 
 164  3.29  3.28  4.61 
 165  3.55  2.59  4.61 
 166  4.59  3.02  4.61 
 167  2.04  3.18  4.61 
 168  4.02  3.76  4.61 
 169  4.04  3.10  4.61 
 170  2.76  3.68  4.61 
 171  1.75  3.60  4.61 
 172  4.15  3.60  4.61 
 173  3.25  3.01  4.61 
 174  3.02  3.68  4.61 
 175  2.51  3.51  4.61 
 176  3.55  3.94  4.61 
 177  3.26  3.18  4.61 
 178  2.25  3.76  4.61 
 179  4.08  2.85  4.61 
 180  3.15  2.85  4.61 
 181  4.05  3.77  4.61 
 182  2.76  3.68  4.61 
 183  2.78  3.94  4.61 
 184  4.52  3.78  4.61 
 185  3.76  3.78  4.61 
 186  3.26  2.76  4.61 
 187  4.02  3.80  4.61 
 188  3.93  3.28  4.61 
 189  4.08  2.93  4.61 
 190  4.00  3.78  4.61 
 191  4.08  3.04  4.61 
 192  3.25  3.97  4.61 
 193  2.76  3.72  4.61 
 194  3.50  3.69  4.61 
 195  3.78  4.10  4.61 
 196  4.01  3.48  4.61 
 197  2.25  2.86  4.61 
 198  2.87  3.19  4.61 
 199  3.52  3.35  4.61 
 200  2.76  2.95  4.61 
 201  4.01  2.94  4.61 
 202  3.25  3.44  4.61 
 203  4.01  3.84  4.61 
 204  4.01  3.68  4.61 
 205  3.27  3.43  4.61 
 206  3.51  3.59  4.61 
 207  3.25  3.27  4.61 
 208  3.01  3.09  4.61 
 209  2.25  3.59  4.61 
 210  4.04  3.52  4.61 
 211  3.76  3.69  4.61 
 212  3.51  3.76  4.61 
 213  4.08  3.68  4.61 
 214  4.04  3.93  4.61 
 215  2.76  3.34  4.61 
 216  4.09  3.72  4.61 
 217  3.03  3.09  4.61 
 218  3.01  3.18  4.61 
 219  4.09  3.67  4.61 
 220  2.81  3.98  4.61 
 221  2.76  3.44  4.61 
 222  2.00  3.88  4.61 
 223  3.28  4.04  4.61 
 224  3.25  4.06  4.61 
 225  3.00  3.53  4.61 
 226  4.02  3.95  4.61 
 227  4.02  3.52  4.61 
 228  2.26  3.46  4.61 
 229  4.01  3.02  4.61 
 230  3.01  3.36  4.61 
 231  1.52  3.95  4.61 
 232  4.02  3.28  4.61 
 233  3.01  4.07  4.61 
 234  4.02  2.43  4.61 
 235  4.03  3.05  4.61 
 236  4.01  3.35  4.61 
 237  3.25  4.12  4.61 
 238  4.00  3.68  4.61 
 239  2.80  3.88  4.61 
 240  4.03  4.06  4.61 
 241  4.01  3.77  4.61 
 242  3.01  4.05  4.61 
 243  4.02  3.71  4.61 
 244  3.53  4.00  4.61 
 245  4.19  3.79  4.61 
 246  4.03  4.00  4.61 
 247  4.10  3.87  4.61 
 248  4.05  3.89  4.61 
 249  3.26  3.24  4.61 
 250  2.29  3.39  4.61 
 251  3.27  3.18  4.61 
 252  4.04  3.81  4.61 
 253  4.01  3.23  4.61 
 254  4.01  4.19  4.61 
 255  2.25  3.55  4.61 
 256  4.01  3.17  4.61 
 257  4.10  3.47  4.61 
 258  4.03  3.35  4.61 
 259  2.90  2.55  4.61 
 260  3.25  2.85  4.61 
 261  3.00  2.92  4.61 
 262  3.52  4.17  4.61 
 263  4.03  3.41  4.61 
 264  4.01  3.63  4.61 
 265  4.03  3.29  4.61 
 266  4.08  3.78  4.61 
 267  2.75  3.53  4.61 
 268  3.53  3.46  4.61 
 269  4.06  3.40  4.61 
 270  3.51  3.28  4.61 
 271  3.02  3.20  4.61 
 272  4.14  4.03  4.61 
 273  3.05  3.35  4.61 
 274  4.05  2.78  4.61 
