iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.1812565326690674,0.025661461802688832,0.0077247974071243865,0.03556659834570012,0.014647015976371854,0.0,0.14612002908369182,0.1,0.17389798164367676,0.04941129684448242,0.053360604,0.98718697,0.025661461802688832,0.0,0.000513635585205325,0.0,200,0.25094008445739746,51.60937427742273,6.421470947996021,200,0.025104966410780524,0.0
1,1.0371649265289307,0.033181116851487814,0.00603897700731451,0.039923806098001814,0.025653797962236085,0.0,0.14258812880392466,0.1,0.1602489948272705,0.10236978530883789,0.04656945,0.6148199,0.02641342730756873,0.0,0.0006412328483891786,0.0,200,0.19605278968811035,5.2341671250837605,1.5711887176351147,400,0.026430735965692162,0.0
2,1.247818946838379,0.021935220019062757,0.011317040800587099,0.034227737440033844,0.009998837512109535,0.0,0.16408729393529517,0.1,0.15622353553771973,1.1022977828979492,0.065041214,0.84589285,0.025965606578718135,0.0,0.0004399079051394801,0.0,200,0.2141718864440918,4.326209826471483,6.195806141321476,600,0.027740916216024245,0.0
3,1.0987956523895264,0.04550799377638286,0.019312155905054557,0.07603962658051397,0.023129472994045913,0.0,0.15176046315502917,0.1,0.15538668632507324,0.32574963569641113,0.053183846,0.8264251,0.027919845298484607,0.0,0.0009085568698924024,0.0,200,0.32967233657836914,0.5865451099313272,0.35592760291148573,800,0.030373282740123065,0.0
4,1.1855380535125732,0.042556390647552095,0.01931887598083282,0.07456725761483574,0.024294773495094978,0.0,0.14755488224921534,0.1,0.16436219215393066,1.7334258556365967,0.04845544,0.9372645,0.029383499833391356,0.0,0.0008540210449350114,0.0,200,0.192335844039917,0.42275339348538216,0.44934470900091317,1000,0.03147101543972449,0.0
5,1.1724622249603271,0.040439257489360704,0.007508485714909128,0.053058334126234445,0.034583753724994205,0.0,0.14970501051586732,0.1,0.16211605072021484,0.43706846237182617,0.050592437,0.97295016,0.03048907559898829,0.0,0.0008136343457909017,0.0,200,0.3106868267059326,0.28603872366407435,0.36857403911251746,1200,0.037466548775255015,0.0
6,1.1984772682189941,0.030888113492126747,0.01886238423926503,0.06005451749062221,0.012765672568600296,0.0,0.14389841243553758,0.1,0.16117310523986816,0.04815101623535156,0.051035512,1.2051837,0.030528979388302138,0.0,0.0006139362882762696,0.0,200,0.32555651664733887,0.5385740215823224,0.5299967671597,1400,0.04259990740533717,0.0
7,1.1097326278686523,0.030699198595379895,0.012174079976495146,0.04844765913578535,0.018953564450501628,0.0,0.148260379549598,0.1,0.14826488494873047,0.24370265007019043,0.049492244,0.8297188,0.030546001309009915,0.0,0.0006029317649862481,0.0,200,0.20149660110473633,0.39257198106544444,0.3252043941020149,1600,0.05034921507079631,0.0
8,1.190730094909668,0.07101678409286644,0.06037614251857456,0.1732462592180424,0.020739556249039077,0.0,0.14213813361957034,0.1,0.1714935302734375,0.2654860019683838,0.049843892,1.9634728,0.03459307958739557,0.0,0.001424608435181816,0.0,200,0.34700965881347656,0.7611741218465731,0.6246223787742008,1800,0.059454441672943704,0.0
9,1.2291827201843262,0.04634588637505667,0.020337635612062435,0.07544014589607131,0.027102330483224427,0.0,0.14969775572628607,0.1,0.1529085636138916,0.6251518726348877,0.05102078,0.951462,0.03576836026616168,0.0,0.0009449542303983688,0.0,200,0.31360435485839844,0.3147661819192973,0.42410025159892206,2000,0.059457579515348385,0.0
