Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  3.51  4.00 -100000000.00 
   1  4.01  3.26  3.51 
   2  4.00  3.75  4.01 
   3  3.75  3.17  4.01 
   4  2.01  3.92  4.01 
   5  3.76  3.76  4.01 
   6  4.02  2.51  4.01 
   7  4.00  3.59  4.02 
   8  2.75  3.51  4.02 
   9  2.01  3.26  4.02 
  10  2.25  4.01  4.02 
  11  3.02  3.59  4.02 
  12  3.76  3.26  4.02 
  13  3.50  3.34  4.02 
  14  3.51  2.68  4.02 
  15  3.76  3.76  4.02 
  16  3.26  4.02  4.02 
  17  3.25  3.68  4.02 
  18  3.50  3.59  4.02 
  19  4.01  3.09  4.02 
  20  3.76  3.44  4.02 
  21  4.01  3.26  4.02 
  22  3.04  3.18  4.02 
  23  3.00  3.43  4.02 
  24  4.00  4.02  4.02 
  25  2.75  3.76  4.02 
  26  3.00  3.59  4.02 
  27  4.01  3.59  4.02 
  28  1.50  3.50  4.02 
  29  3.25  3.68  4.02 
  30  3.00  3.59  4.02 
  31  4.01  3.09  4.02 
  32  4.01  3.59  4.02 
  33  2.50  3.76  4.02 
  34  3.51  3.34  4.02 
  35  3.50  3.93  4.02 
  36  3.25  2.67  4.02 
  37  4.00  3.42  4.02 
  38  4.03  4.01  4.02 
  39  3.76  3.76  4.03 
  40  4.02  3.51  4.03 
  41  3.00  3.51  4.03 
  42  3.50  3.26  4.03 
  43  3.00  3.68  4.03 
  44  4.01  4.01  4.03 
  45  2.75  3.34  4.03 
  46  3.75  2.75  4.03 
  47  4.01  4.01  4.03 
  48  2.76  3.42  4.03 
  49  3.25  3.59  4.03 
  50  2.00  2.75  4.03 
  51  3.00  3.92  4.03 
  52  2.25  4.01  4.03 
  53  4.01  2.42  4.03 
  54  2.00  2.92  4.03 
  55  4.01  3.00  4.03 
  56  2.51  3.09  4.03 
  57  3.75  3.50  4.03 
  58  3.00  3.92  4.03 
  59  3.77  3.67  4.03 
  60  4.00  3.59  4.03 
  61  4.00  3.34  4.03 
  62  3.25  3.00  4.03 
  63  3.75  3.76  4.03 
  64  4.00  3.59  4.03 
  65  2.25  3.67  4.03 
  66  3.25  2.76  4.03 
  67  4.00  3.34  4.03 
  68  3.25  3.76  4.03 
  69  4.00  4.01  4.03 
