Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.08  0.07 -100000000.00 
   1  0.08  0.08  0.08 
   2  0.07  0.08  0.08 
   3  0.11  0.08  0.08 
   4  0.15  0.09  0.11 
   5  0.10  0.10  0.15 
   6  0.07  0.10  0.15 
   7  0.06  0.10  0.15 
   8  0.12  0.14  0.15 
   9  0.13  0.12  0.15 
  10  0.10  0.10  0.15 
  11  0.16  0.12  0.15 
  12  0.10  0.14  0.16 
  13  0.14  0.15  0.16 
  14  0.20  0.16  0.16 
  15  0.11  0.15  0.20 
  16  0.13  0.18  0.20 
  17  0.17  0.22  0.20 
  18  0.23  0.19  0.20 
  19  0.24  0.18  0.23 
  20  0.15  0.20  0.24 
  21  0.28  0.55  0.24 
  22  0.22  0.54  0.28 
  23  0.19  0.58  0.28 
  24  0.31  0.54  0.28 
  25  0.15  0.57  0.31 
  26  0.15  0.59  0.31 
  27  0.14  0.61  0.31 
  28  0.16  0.61  0.31 
  29  0.25  0.65  0.31 
  30  0.31  0.64  0.31 
  31  0.23  0.67  0.31 
  32  0.25  0.65  0.31 
  33  0.34  0.64  0.31 
  34  0.25  0.68  0.34 
  35  0.25  0.67  0.34 
  36  0.21  0.68  0.34 
  37  0.15  0.72  0.34 
  38  0.25  0.65  0.34 
  39  0.37  0.80  0.34 
  40  0.26  0.79  0.37 
  41  0.34  0.76  0.37 
  42  0.29  0.68  0.37 
  43  0.30  0.67  0.37 
  44  0.46  0.64  0.37 
  45  0.31  0.65  0.46 
  46  0.32  0.71  0.46 
  47  0.27  0.65  0.46 
  48  0.30  0.65  0.46 
  49  0.35  0.59  0.46 
  50  0.39  0.58  0.46 
  51  0.27  0.60  0.46 
  52  0.25  0.63  0.46 
  53  0.33  0.61  0.46 
  54  0.38  0.55  0.46 
  55  0.36  0.46  0.46 
  56  0.31  0.67  0.46 
  57  0.23  0.32  0.46 
  58  0.30  0.39  0.46 
  59  0.41  0.39  0.46 
  60  0.25  0.47  0.46 
  61  0.47  0.32  0.46 
  62  0.42  0.58  0.47 
  63  0.24  0.54  0.47 
  64  0.24  0.33  0.47 
  65  0.28  0.33  0.47 
  66  0.54  0.52  0.47 
  67  0.41  0.38  0.54 
  68  0.34  0.38  0.54 
  69  0.38  0.40  0.54 
  70  0.45  0.36  0.54 
  71  0.36  0.31  0.54 
  72  0.52  0.29  0.54 
  73  0.35  0.26  0.54 
  74  0.48  0.19  0.54 
  75  0.38  0.27  0.54 
  76  0.35  0.24  0.54 
  77  0.38  0.22  0.54 
  78  0.40  0.25  0.54 
  79  0.57  0.22  0.54 
  80  0.44  0.21  0.57 
  81  0.54  0.25  0.57 
  82  0.29  0.31  0.57 
  83  0.46  0.41  0.57 
  84  0.49  0.32  0.57 
  85  0.42  0.30  0.57 
  86  0.54  0.58  0.57 
  87  0.52  0.32  0.57 
  88  0.34  0.32  0.57 
  89  0.42  0.61  0.57 
  90  0.40  0.45  0.57 
  91  0.27  0.68  0.57 
  92  0.39  0.41  0.57 
  93  0.37  0.73  0.57 
  94  0.54  0.71  0.57 
  95  0.48  0.84  0.57 
  96  0.42  0.72  0.57 
  97  0.44  0.73  0.57 
  98  0.49  0.78  0.57 
  99  0.50  0.78  0.57 
