Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.05  0.04 -100000000.00 
   1  0.04  0.05  0.05 
   2  0.03  0.04  0.05 
   3  0.08  0.06  0.05 
   4  0.08  0.08  0.08 
   5  0.07  0.09  0.08 
   6  0.07  0.20  0.08 
   7  0.04  0.32  0.08 
   8  0.13  0.48  0.08 
   9  0.17  0.38  0.13 
  10  0.20  0.38  0.17 
  11  0.14  0.28  0.20 
  12  0.11  0.35  0.20 
  13  0.29  0.42  0.20 
  14  0.31  1.15  0.29 
  15  0.17  0.41  0.31 
  16  0.19  0.89  0.31 
  17  0.27  1.55  0.31 
  18  0.47  1.65  0.31 
  19  0.31  1.48  0.47 
  20  0.13  1.03  0.47 
  21  0.23  1.42  0.47 
  22  0.40  1.19  0.47 
  23  0.30  1.04  0.47 
  24  0.36  1.03  0.47 
  25  0.20  1.07  0.47 
  26  0.14  1.18  0.47 
  27  0.10  1.27  0.47 
  28  0.21  1.17  0.47 
  29  0.26  1.24  0.47 
  30  0.36  1.14  0.47 
  31  0.36  1.09  0.47 
  32  0.38  1.16  0.47 
  33  0.44  1.14  0.47 
  34  0.37  0.95  0.47 
  35  0.44  0.68  0.47 
  36  0.38  0.87  0.47 
  37  0.18  0.93  0.47 
  38  0.34  0.69  0.47 
  39  0.48  0.85  0.47 
  40  0.35  0.92  0.48 
  41  0.43  0.70  0.48 
  42  0.31  0.74  0.48 
  43  0.52  0.65  0.48 
  44  0.56  0.87  0.52 
  45  0.48  0.89  0.56 
  46  0.46  0.65  0.56 
  47  0.74  0.51  0.56 
  48  0.70  0.59  0.74 
  49  0.77  0.65  0.74 
  50  0.38  0.80  0.77 
  51  0.37  1.19  0.77 
  52  0.30  0.91  0.77 
  53  0.47  0.58  0.77 
  54  0.68  0.51  0.77 
  55  0.52  0.54  0.77 
  56  0.40  0.59  0.77 
  57  0.49  0.58  0.77 
  58  0.38  0.46  0.77 
  59  0.41  0.40  0.77 
  60  0.36  0.45  0.77 
  61  0.66  0.54  0.77 
  62  0.54  0.56  0.77 
  63  0.40  0.22  0.77 
  64  0.21  0.37  0.77 
  65  0.71  0.78  0.77 
  66  0.70  0.84  0.77 
  67  0.55  1.24  0.77 
  68  0.98  1.13  0.77 
  69  0.69  0.94  0.98 
  70  0.43  0.64  0.98 
  71  0.61  0.57  0.98 
  72  0.97  0.60  0.98 
  73  0.53  0.71  0.98 
  74  0.49  0.61  0.98 
  75  0.70  0.91  0.98 
  76  0.39  0.36  0.98 
  77  1.00  0.25  0.98 
  78  0.69  0.21  1.00 
  79  1.00  0.18  1.00 
  80  0.75  0.16  1.00 
  81  1.33  0.18  1.00 
  82  0.37  0.10  1.33 
  83  0.82  0.07  1.33 
  84  1.20  0.09  1.33 
  85  0.72  0.10  1.33 
  86  1.05  0.09  1.33 
  87  0.68  0.09  1.33 
  88  0.77  0.12  1.33 
  89  0.77  0.19  1.33 
  90  0.86  0.29  1.33 
  91  0.56  0.18  1.33 
  92  0.38  0.17  1.33 
  93  0.48  0.16  1.33 
  94  0.69  0.16  1.33 
  95  1.07  0.33  1.33 
  96  0.96  0.41  1.33 
  97  0.80  0.36  1.33 
  98  1.11  0.40  1.33 
  99  1.56  0.38  1.33 
 100  0.95  0.49  1.56 
 101  0.60  0.41  1.56 
 102  0.72  0.58  1.56 
 103  1.35  0.48  1.56 
 104  0.42  0.36  1.56 
 105  0.55  0.31  1.56 
 106  0.72  0.28  1.56 
 107  1.04  0.52  1.56 
 108  1.12  0.58  1.56 
 109  0.67  0.72  1.56 
 110  0.88  0.48  1.56 
 111  0.95  0.37  1.56 
 112  0.57  0.37  1.56 
 113  1.15  0.18  1.56 
 114  0.98  0.60  1.56 
 115  0.72  0.21  1.56 
 116  1.02  0.50  1.56 
 117  0.81  0.33  1.56 
 118  0.88  0.98  1.56 
 119  0.64  0.59  1.56 
 120  0.30  2.93  1.56 
 121  0.33  0.71  1.56 
 122  1.22  0.99  1.56 
 123  0.44  0.84  1.56 
 124  0.43  1.08  1.56 
 125  0.89  1.01  1.56 
 126  0.73  0.88  1.56 
 127  0.95  1.08  1.56 
 128  0.63  0.82  1.56 
 129  0.95  0.66  1.56 
 130  0.81  0.94  1.56 
 131  0.87  0.92  1.56 
 132  0.28  0.70  1.56 
 133  0.88  2.18  1.56 
 134  0.49  0.97  1.56 
 135  0.56  0.77  1.56 
 136  1.48  0.86  1.56 
 137  0.90  0.94  1.56 
 138  0.69  1.24  1.56 
 139  0.70  1.32  1.56 
 140  0.92  2.05  1.56 
 141  0.58  1.25  1.56 
 142  0.89  1.40  1.56 
 143  1.04  1.13  1.56 
 144  0.92  0.94  1.56 
 145  0.69  1.05  1.56 
 146  0.52  1.04  1.56 
 147  0.55  1.08  1.56 
 148  1.12  1.09  1.56 
 149  0.94  1.15  1.56 
 150  0.50  0.88  1.56 
 151  1.23  1.04  1.56 
 152  1.17  1.33  1.56 
 153  0.72  2.26  1.56 
 154  0.93  1.28  1.56 
 155  1.05  2.13  1.56 
 156  0.99  0.52  1.56 
 157  0.88  0.81  1.56 
 158  0.53  1.91  1.56 
 159  0.52  2.11  1.56 
 160  0.82  0.81  1.56 
 161  1.38  1.01  1.56 
 162  0.56  1.39  1.56 
 163  1.16  0.58  1.56 
 164  1.25  1.64  1.56 
 165  1.42  1.69  1.56 
 166  1.24  1.81  1.56 
 167  0.38  1.32  1.56 
 168  0.55  2.16  1.56 
 169  1.14  1.15  1.56 
 170  1.21  1.32  1.56 
 171  1.59  0.63  1.56 
 172  0.98  0.51  1.59 
 173  0.97  1.63  1.59 
 174  1.13  0.72  1.59 
 175  1.23  0.88  1.59 
 176  0.66  0.47  1.59 
 177  0.51  1.73  1.59 
 178  0.93  0.72  1.59 
 179  1.19  0.92  1.59 
 180  1.27  0.48  1.59 
 181  0.92  0.47  1.59 
 182  1.19  0.45  1.59 
 183  1.08  0.45  1.59 
 184  1.55  0.83  1.59 
 185  0.46  0.44  1.59 
 186  1.47  0.33  1.59 
 187  0.65  0.36  1.59 
 188  1.22  0.32  1.59 
 189  1.29  0.50  1.59 
 190  1.20  0.45  1.59 
 191  0.84  0.39  1.59 
 192  1.04  0.48  1.59 
 193  1.12  0.69  1.59 
 194  1.04  0.68  1.59 
 195  1.01  0.71  1.59 
 196  0.91  0.74  1.59 
 197  0.80  0.83  1.59 
 198  1.56  1.08  1.59 
 199  1.33  1.10  1.59 
 200  0.80  0.71  1.59 
 201  0.68  0.80  1.59 
 202  0.80  0.77  1.59 
 203  0.91  0.88  1.59 
 204  0.84  1.05  1.59 
 205  0.61  0.67  1.59 
 206  0.99  0.47  1.59 
 207  0.72  0.45  1.59 
 208  0.87  0.55  1.59 
 209  1.47  0.44  1.59 
 210  0.90  0.91  1.59 
 211  0.99  0.36  1.59 
 212  1.06  0.72  1.59 
 213  0.53  0.69  1.59 
 214  0.97  0.82  1.59 
 215  0.28  0.68  1.59 
 216  0.81  0.38  1.59 
 217  0.52  0.17  1.59 
 218  1.12  0.23  1.59 
 219  1.44  0.50  1.59 
 220  0.81  0.27  1.59 
 221  0.92  0.23  1.59 
 222  0.51  0.44  1.59 
 223  1.39  0.52  1.59 
 224  0.91  0.81  1.59 
 225  0.62  0.96  1.59 
 226  1.14  1.02  1.59 
 227  0.97  0.65  1.59 
 228  1.01  0.53  1.59 
 229  0.87  2.95  1.59 
 230  0.80  1.91  1.59 
 231  0.63  1.51  1.59 
 232  1.04  2.04  1.59 
 233  1.24  3.43  1.59 
 234  1.06  2.62  1.59 
 235  0.84  2.66  1.59 
 236  0.99  3.30  1.59 
 237  1.15  3.42  1.59 
 238  0.85  2.55  1.59 
 239  1.63  3.07  1.59 
 240  1.19  2.96  1.63 
 241  1.02  3.16  1.63 
 242  1.61  0.67  1.63 
 243  1.36  0.68  1.63 
 244  1.02  1.28  1.63 
 245  0.79  1.60  1.63 
 246  0.95  2.63  1.63 
 247  1.21  1.76  1.63 
 248  0.72  1.98  1.63 
 249  1.12  2.68  1.63 
 250  1.24  3.21  1.63 
 251  0.78  2.36  1.63 
 252  1.42  2.57  1.63 
