Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.02  0.02 -100000000.00 
   1  0.02  0.02  0.02 
   2  0.01  0.02  0.02 
   3  0.05  0.03  0.02 
   4  0.04  0.03  0.05 
   5  0.03  0.04  0.05 
   6  0.03  0.04  0.05 
   7  0.03  0.06  0.05 
   8  0.08  0.10  0.05 
   9  0.04  0.06  0.08 
  10  0.04  0.08  0.08 
  11  0.05  0.07  0.08 
  12  0.10  0.07  0.08 
  13  0.04  0.09  0.10 
  14  0.13  0.06  0.10 
  15  0.06  0.07  0.13 
  16  0.07  0.13  0.13 
  17  0.12  0.15  0.13 
  18  0.15  0.19  0.13 
  19  0.19  0.24  0.15 
  20  0.07  0.22  0.19 
  21  0.12  0.52  0.19 
  22  0.13  0.45  0.19 
  23  0.11  0.60  0.19 
  24  0.18  0.62  0.19 
  25  0.07  0.60  0.19 
  26  0.14  0.59  0.19 
  27  0.07  0.57  0.19 
  28  0.13  0.48  0.19 
  29  0.12  0.63  0.19 
  30  0.21  0.47  0.19 
  31  0.11  0.33  0.21 
  32  0.20  0.28  0.21 
  33  0.24  0.30  0.21 
  34  0.14  0.70  0.24 
  35  0.19  0.78  0.24 
  36  0.16  0.43  0.24 
  37  0.09  0.35  0.24 
  38  0.27  0.81  0.24 
  39  0.26  0.74  0.27 
  40  0.21  0.94  0.27 
  41  0.22  0.88  0.27 
  42  0.33  0.75  0.27 
  43  0.40  0.83  0.33 
  44  0.32  0.78  0.40 
  45  0.27  0.66  0.40 
  46  0.28  1.35  0.40 
  47  0.33  1.18  0.40 
  48  0.29  1.27  0.40 
  49  0.20  1.18  0.40 
  50  0.31  1.41  0.40 
  51  0.29  1.45  0.40 
  52  0.13  1.50  0.40 
  53  0.29  1.30  0.40 
  54  0.28  1.11  0.40 
  55  0.28  1.01  0.40 
  56  0.35  0.48  0.40 
  57  0.22  0.47  0.40 
  58  0.23  0.41  0.40 
  59  0.28  0.65  0.40 
