Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  1.94  1.93 -100000000.00 
   1  1.95  1.94  1.94 
   2  1.95  1.94  1.95 
   3  1.97  1.93  1.95 
   4  1.95  1.93  1.97 
   5  1.80  1.94  1.97 
   6  1.94  1.94  1.97 
   7  1.94  1.94  1.97 
   8  1.95  1.94  1.97 
   9  1.95  1.95  1.97 
  10  1.94  1.94  1.97 
  11  1.94  1.94  1.97 
  12  1.97  1.94  1.97 
  13  1.96  1.95  1.97 
  14  1.97  1.97  1.97 
  15  1.96  1.98  1.97 
  16  1.95  2.02  1.97 
  17  1.97  2.05  1.97 
  18  1.97  2.02  1.97 
  19  1.91  2.01  1.97 
  20  1.96  2.08  1.97 
  21  1.97  2.00  1.97 
  22  2.01  1.96  1.97 
  23  1.95  1.95  2.01 
  24  2.01  1.94  2.01 
  25  1.94  1.95  2.01 
  26  1.94  1.94  2.01 
  27  1.94  1.95  2.01 
  28  1.92  1.95  2.01 
  29  1.95  1.94  2.01 
  30  1.95  1.94  2.01 
  31  1.96  1.94  2.01 
  32  1.96  1.95  2.01 
  33  1.96  1.94  2.01 
  34  1.94  1.95  2.01 
  35  1.95  1.44  2.01 
  36  1.95  1.44  2.01 
  37  1.96  2.05  2.01 
  38  1.95  1.86  2.01 
  39  1.96  2.13  2.01 
  40  1.95  2.02  2.01 
  41  1.96  2.06  2.01 
  42  1.96  2.03  2.01 
  43  1.97  2.04  2.01 
  44  1.96  2.01  2.01 
  45  1.77  1.98  2.01 
  46  1.94  1.97  2.01 
  47  1.95  1.97  2.01 
  48  1.95  1.96  2.01 
  49  1.97  1.96  2.01 
  50  1.81  1.95  2.01 
  51  1.95  1.96  2.01 
  52  1.96  1.95  2.01 
  53  1.96  1.95  2.01 
  54  1.98  1.93  2.01 
  55  1.94  1.96  2.01 
  56  1.96  1.95  2.01 
  57  1.94  1.95  2.01 
  58  1.98  1.95  2.01 
  59  1.96  1.96  2.01 
  60  1.94  1.97  2.01 
  61  1.96  1.97  2.01 
  62  1.96  1.97  2.01 
  63  1.97  1.97  2.01 
  64  1.93  1.97  2.01 
  65  1.95  1.96  2.01 
  66  1.99  1.96  2.01 
  67  1.94  1.98  2.01 
  68  1.97  1.98  2.01 
  69  1.95  2.01  2.01 
  70  1.96  2.04  2.01 
  71  1.97  2.01  2.01 
  72  1.91  2.01  2.01 
  73  1.84  2.04  2.01 
  74  1.98  2.03  2.01 
  75  1.97  2.01  2.01 
  76  1.95  2.05  2.01 
  77  1.95  2.50  2.01 
  78  2.04  2.03  2.01 
  79  1.95  2.04  2.04 
  80  1.95  2.03  2.04 
  81  1.97  2.19  2.04 
  82  1.95  2.01  2.04 
  83  1.81  1.99  2.04 
  84  1.96  1.99  2.04 
  85  1.98  2.04  2.04 
  86  1.96  2.02  2.04 
  87  1.96  2.13  2.04 
  88  1.98  1.62  2.04 
  89  2.00  1.69  2.04 
  90  1.97  1.93  2.04 
  91  1.95  1.67  2.04 
  92  1.99  2.44  2.04 
  93  1.99  2.19  2.04 
  94  1.98  2.08  2.04 
  95  2.03  2.20  2.04 
  96  1.82  2.05  2.04 
  97  2.00  2.79  2.04 
  98  2.04  2.22  2.04 
  99  2.02  2.01  2.04 
 100  1.97  3.19  2.04 
 101  2.05  2.03  2.04 
 102  2.04  2.04  2.05 
 103  1.97  2.03  2.05 
 104  1.84  2.00  2.05 
 105  1.97  1.99  2.05 
 106  2.04  2.03  2.05 
 107  2.00  2.01  2.05 
 108  2.02  2.76  2.05 
 109  1.97  1.99  2.05 
 110  2.28  2.04  2.05 
 111  1.92  2.60  2.28 
 112  1.99  2.83  2.28 
 113  2.01  2.01  2.28 
 114  2.09  2.03  2.28 
 115  2.00  2.01  2.28 
 116  2.12  2.03  2.28 
 117  1.98  2.00  2.28 
 118  2.05  2.04  2.28 
 119  2.08  2.04  2.28 
 120  1.99  2.08  2.28 
 121  2.06  2.15  2.28 
 122  2.10  2.09  2.28 
 123  2.02  2.06  2.28 
 124  1.98  2.06  2.28 
 125  1.99  2.02  2.28 
 126  2.03  2.02  2.28 
 127  2.38  2.04  2.28 
 128  2.05  2.02  2.38 
 129  2.05  2.01  2.38 
 130  2.00  2.03  2.38 
 131  2.25  2.03  2.38 
 132  2.02  2.06  2.38 
 133  1.96  2.16  2.38 
 134  2.82  2.17  2.38 
 135  1.99  2.15  2.82 
 136  2.01  2.18  2.82 
 137  2.11  2.38  2.82 
 138  2.45  2.15  2.82 
 139  2.02  2.17  2.82 
 140  2.04  2.19  2.82 
 141  2.13  2.17  2.82 
 142  2.11  2.14  2.82 
 143  2.20  2.22  2.82 
 144  2.13  2.29  2.82 
 145  2.17  2.15  2.82 
 146  1.95  2.07  2.82 
 147  2.43  2.08  2.82 
 148  1.83  2.07  2.82 
 149  2.21  1.99  2.82 
 150  2.12  2.07  2.82 
 151  2.21  2.07  2.82 
 152  2.31  2.13  2.82 
 153  2.19  2.10  2.82 
 154  2.26  2.27  2.82 
 155  2.32  2.28  2.82 
 156  2.24  2.32  2.82 
 157  2.20  2.33  2.82 
 158  2.23  2.40  2.82 
 159  2.50  2.32  2.82 
 160  2.88  2.28  2.82 
 161  2.27  2.38  2.88 
 162  2.93  2.39  2.88 
 163  1.96  2.40  2.93 
 164  2.41  2.37  2.93 
 165  1.89  2.44  2.93 
 166  2.34  2.78  2.93 
 167  2.12  2.14  2.93 
 168  2.49  2.43  2.93 
 169  2.05  2.62  2.93 
 170  2.35  2.54  2.93 
 171  1.86  2.68  2.93 
 172  2.16  1.94  2.93 
 173  2.68  1.61  2.93 
 174  2.46  1.72  2.93 
 175  2.57  2.01  2.93 
 176  1.94  2.04  2.93 
 177  2.21  2.26  2.93 
 178  2.06  2.54  2.93 
 179  2.51  2.13  2.93 
 180  2.32  2.02  2.93 
 181  2.61  2.21  2.93 
 182  2.17  2.05  2.93 
 183  2.28  1.92  2.93 
 184  2.26  2.23  2.93 
 185  1.78  2.64  2.93 
 186  2.60  3.51  2.93 
 187  2.46  2.31  2.93 
 188  2.90  2.05  2.93 
 189  2.24  1.91  2.93 
 190  1.97  1.58  2.93 
 191  2.71  1.99  2.93 
 192  1.97  1.70  2.93 
 193  2.48  1.56  2.93 
 194  2.15  1.56  2.93 
 195  1.91  1.63  2.93 
 196  1.93  2.39  2.93 
 197  4.11  1.66  2.93 
 198  3.27  1.67  4.11 
 199  2.04  1.77  4.11 
 200  2.65  1.62  4.11 
 201  2.02  1.72  4.11 
 202  2.61  2.30  4.11 
 203  3.35  2.09  4.11 
 204  2.44  1.45  4.11 
 205  1.87  1.42  4.11 
 206  1.72  2.33  4.11 
 207  1.92  2.19  4.11 
 208  1.90  2.31  4.11 
 209  3.22  2.24  4.11 
 210  2.26  2.32  4.11 
 211  3.14  2.42  4.11 
 212  2.28  2.19  4.11 
 213  1.91  2.06  4.11 
 214  2.21  2.15  4.11 
 215  2.31  2.21  4.11 
 216  1.86  2.17  4.11 
 217  2.31  2.26  4.11 
 218  2.13  2.36  4.11 
 219  2.76  2.24  4.11 
 220  2.15  2.32  4.11 
 221  2.69  2.20  4.11 
 222  2.09  2.17  4.11 
 223  2.26  2.40  4.11 
 224  2.78  1.93  4.11 
 225  2.83  2.39  4.11 
 226  2.81  2.33  4.11 
 227  2.20  1.72  4.11 
 228  2.13  2.82  4.11 
 229  1.98  2.26  4.11 
 230  2.70  2.60  4.11 
 231  1.95  2.34  4.11 
 232  2.48  2.37  4.11 
 233  2.68  1.66  4.11 
 234  3.15  1.95  4.11 
