iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,0.8800575733184814,-532.0177942116613,15.54744271553722,-510.12122932841595,-550.9407262291053,0.25,0.09692217474317104,0.1,0.04805302619934082,0.0671534538269043,0.051105577,1.4149134,-532.0177942116613,-0.10920824886028743,-0.14974719164961492,0.25,0.060756569103236985,66,0.0042498111724853516,1.0002738672819498,1.0002738672819498,66,-565.9221159892572,0.49999999999999994
1,0.8094518184661865,-532.5968725120307,8.472678189623151,-518.5518804379118,-541.0214923055464,0.375,0.1364215256260931,0.1,0.0020380020141601562,0.040833473205566406,0.049385246,0.82751966,-532.0757020416983,-0.10735330857899748,-0.15348800329580675,0.375,0.06025015463337052,74,0.002408742904663086,1.0002763955559717,1.0002763955559717,140,-572.311881185346,0.49999999999999994
2,0.7879805564880371,-534.9346448054594,5.76379707562698,-528.5246918152803,-540.8213592102276,0.375,0.12853371970214722,0.1,0.001976490020751953,0.03963589668273926,0.05266305,0.7750561,-532.3615963180744,-0.12097524381465453,-0.16374121762541988,0.375,0.05981329279651779,69,0.0024204254150390625,1.0002739348716658,1.0002739348716658,209,-580.6517801128323,0.49999999999999994
3,0.7958965301513672,-531.7533610639553,8.97802919039582,-518.9748037822997,-541.2912377599781,0.375,0.1312503535326419,0.1,0.002060413360595703,0.041571617126464844,0.04715117,0.88480014,-532.3007727926624,-0.10278306330043052,-0.14888208786050477,0.375,0.057310397762920115,74,0.0022847652435302734,1.0002776010300987,1.0002776010300987,283,-589.4697192016516,0.49999999999999994
4,0.8100242614746094,-534.2467827749233,8.743373329722068,-523.4832646174827,-546.0727058604044,0.375,0.12771996665682261,0.1,0.0019466876983642578,0.04488492012023926,0.052904513,0.94157,-532.4953737908885,-0.12365693796780788,-0.1593606432229741,0.375,0.06023045409092104,70,0.005060434341430664,1.0002716259777644,1.0002716259777644,353,-581.3134971666956,0.49999999999999994
5,0.8087010383605957,-530.1529699917053,8.908207613257874,-521.3070491238441,-542.1990892148377,0.5,0.1326229616763629,0.1,0.00531315803527832,0.04118537902832031,0.05179119,0.8886419,-532.2611334109702,-0.10306765889216535,-0.14243935850452458,0.5,0.059815731715927904,73,0.0024328231811523438,1.0002765798319844,1.0002765798319844,426,-568.950510149691,0.49999999999999994
6,0.8209290504455566,-527.4162875916288,4.203006331441757,-523.0526682378984,-533.1905983243682,0.5,0.12912782799025305,0.1,0.0018949508666992188,0.040254831314086914,0.04853696,0.81182915,-531.776648829036,-0.1088761126245793,-0.12713732076235212,0.5,0.05929865898916364,67,0.0020737648010253906,1.0002717123732328,1.0002717123732328,493,-560.1630415875851,0.49999999999999994
7,0.8301982879638672,-531.310754590863,7.2223041281090765,-521.0772884897948,-541.2319192117178,0.5,0.13779177249812374,0.1,0.001996755599975586,0.04864215850830078,0.049162436,1.1336519,-531.7300594052188,-0.10073521066856407,-0.14756538123428578,0.5,0.06096698888969446,79,0.002556324005126953,1.0002735337487851,1.0002735337487851,572,-548.7260763518426,0.49999999999999994
8,0.8311266899108887,-526.9015987959231,5.186558276172883,-518.6946277748185,-532.4855342303553,0.5,0.13962665069046076,0.1,0.0019822120666503906,0.04059958457946777,0.04943797,0.8441872,-531.2472133442892,-0.10124898795093829,-0.12649330767563868,0.5,0.05868540093038089,75,0.0027332305908203125,1.0002768869189456,1.0002768869189456,647,-580.1852280246823,0.49999999999999994
9,0.8148586750030518,-533.5382737333407,4.4719335195201,-527.0718205005131,-539.4969163370565,0.375,0.13208369451107005,0.1,0.003695249557495117,0.04102206230163574,0.050708264,0.8000256,-531.4763193831943,-0.09632193845014674,-0.15894430149378416,0.375,0.06110887741316351,73,0.002214670181274414,1.000275492598665,1.000275492598665,720,-544.1286194071107,0.49999999999999994
10,0.8307268619537354,-529.2130903621985,2.6241050134210093,-526.4058889551732,-533.1572386178441,0.5,0.13813555546062814,0.1,0.0020399093627929688,0.04108786582946777,0.04956245,0.8281584,-531.2499964810947,-0.11161326667354077,-0.135859507904748,0.5,0.060135139249577016,74,0.002223491668701172,1.0002766453227872,1.0002766453227872,794,-531.5267112419996,0.49999999999999994
11,0.8402645587921143,-525.88967999948,5.909619113796028,-519.2098242778441,-535.0914494048417,0.5,0.15005401845712335,0.1,0.002075672149658203,0.040686607360839844,0.054166876,0.7451232,-530.7139648329332,-0.10669869452953946,-0.1194794794892255,0.5,0.06029028841294124,71,0.0024678707122802734,1.000276358030866,1.000276358030866,865,-530.6079121571865,0.49999999999999994
12,0.8532745838165283,-530.2935221727095,11.232002545661425,-519.8388633322365,-546.8972518383742,0.375,0.13944759249986197,0.1,0.0019431114196777344,0.040262460708618164,0.050392482,0.68867475,-530.6719205669109,-0.10145311391971662,-0.14307574958891048,0.375,0.05902783368619517,68,0.0023217201232910156,1.0002758508195917,1.0002758508195917,933,-526.0341763509801,0.49999999999999994
13,0.8782687187194824,-538.7846633180853,6.3391127707750465,-531.8083155901309,-547.3744878249804,0.5,0.1528472448578951,0.1,0.0019328594207763672,0.040734291076660156,0.05171491,0.7811516,-531.4831948420284,-0.11292146328008272,-0.18389476389755188,0.5,0.05987427315072731,89,0.002084493637084961,1.000274244721338,1.000274244721338,1022,-544.4553574889879,0.49999999999999994
14,0.873624324798584,-527.6919704525283,11.222686777716078,-517.698286130769,-546.3269056902711,0.375,0.14072895442899655,0.1,0.0019674301147460938,0.041787147521972656,0.050733898,0.95346975,-531.1040724030784,-0.09250607965388541,-0.13052242948751633,0.375,0.061225038060859986,79,0.0026569366455078125,1.0002753844478798,1.0002753844478798,1101,-544.830218699599,0.49999999999999994
15,0.8160467147827148,-534.9337777647117,9.61913863388914,-521.73967867764,-548.6328558306486,0.25,0.1316400694413682,0.1,0.0022377967834472656,0.042345523834228516,0.04913475,0.8804264,-531.4870429392417,-0.09173649788557496,-0.16693533496253932,0.25,0.06002787756421028,70,0.0025234222412109375,1.0002732800042182,1.0002732800042182,1171,-535.0436108996087,0.49999999999999994
16,0.8148066997528076,-542.350885125765,4.793117002877016,-534.5377108820597,-547.0911759548951,0.25,0.13817150308404116,0.1,0.001987934112548828,0.04092860221862793,0.05225912,0.7213641,-532.5734271578941,-0.1292244851773168,-0.2004448011965388,0.25,0.061064624438206656,71,0.002522706985473633,1.0002733250637845,1.0002733250637845,1242,-549.5135156116037,0.49999999999999994
17,0.7975995540618896,-529.050329393241,14.431163408427976,-507.25344008307576,-547.4805746994117,0.375,0.13997085116224595,0.1,0.0020112991333007812,0.04091143608093262,0.050237995,0.8876956,-532.2211173814288,-0.10655491739162623,-0.13698093594062752,0.375,0.06091736768066431,71,0.0028121471405029297,1.0002756358425495,1.0002756358425495,1313,-546.0092541781845,0.49999999999999994
18,0.8047566413879395,-531.974564345956,10.814042030298554,-513.3909743752931,-539.56885111062,0.375,0.1349195135510063,0.1,0.00201416015625,0.04050493240356445,0.05013884,1.1470199,-532.1964620778815,-0.11523491678853602,-0.15078686668256466,0.375,0.05893935175279153,69,0.002277851104736328,1.0002733190294417,1.0002733190294417,1382,-547.965402443948,0.49999999999999994
19,0.8079302310943604,-528.7456692457363,9.437065515337391,-517.2520022748544,-539.184254551371,0.5,0.13967173262214533,0.1,0.0020210742950439453,0.040505170822143555,0.05076242,0.64940333,-531.851382794667,-0.09634655661625385,-0.13527707050654592,0.5,0.06058529407497412,69,0.004191398620605469,1.0002741681314118,1.0002741681314118,1451,-548.9995885360537,0.49999999999999994
