Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.05  0.03 -100000000.00 
   1  0.04  0.03  0.05 
   2  0.02  0.03  0.05 
   3  0.08  0.03  0.05 
   4  0.07  0.04  0.08 
   5  0.04  0.05  0.08 
   6  0.04  0.07  0.08 
   7  0.03  0.09  0.08 
   8  0.13  0.10  0.08 
   9  0.06  0.10  0.13 
  10  0.09  0.08  0.13 
  11  0.09  0.10  0.13 
  12  0.19  0.14  0.13 
  13  0.05  0.15  0.19 
  14  0.18  0.15  0.19 
  15  0.07  0.16  0.19 
  16  0.11  0.26  0.19 
  17  0.28  0.31  0.19 
  18  0.31  0.23  0.28 
  19  0.26  0.24  0.31 
  20  0.10  0.32  0.31 
  21  0.18  0.34  0.31 
  22  0.29  0.31  0.31 
  23  0.36  0.20  0.31 
  24  0.10  0.23  0.36 
  25  0.11  0.44  0.36 
  26  0.06  0.37  0.36 
  27  0.08  0.61  0.36 
  28  0.16  0.72  0.36 
  29  0.18  1.13  0.36 
  30  0.48  0.98  0.36 
  31  0.15  0.66  0.48 
  32  0.22  0.73  0.48 
  33  0.28  1.20  0.48 
  34  0.26  1.60  0.48 
  35  0.36  1.45  0.48 
  36  0.28  1.47  0.48 
  37  0.10  1.69  0.48 
  38  0.29  1.46  0.48 
  39  0.40  1.01  0.48 
  40  0.30  0.86  0.48 
  41  0.27  0.99  0.48 
  42  0.35  0.61  0.48 
  43  0.44  1.07  0.48 
  44  0.24  0.68  0.48 
  45  0.33  0.78  0.48 
  46  0.46  0.65  0.48 
  47  0.55  0.60  0.48 
  48  0.46  0.90  0.55 
  49  0.36  0.70  0.55 
  50  0.29  1.06  0.55 
  51  0.37  1.11  0.55 
  52  0.41  1.19  0.55 
  53  0.42  0.97  0.55 
  54  0.31  0.98  0.55 
  55  0.54  1.12  0.55 
  56  0.34  0.87  0.55 
  57  0.67  0.99  0.55 
  58  0.32  0.89  0.67 
  59  0.52  1.00  0.67 
  60  0.20  1.19  0.67 
  61  0.40  1.40  0.67 
  62  0.59  1.20  0.67 
  63  0.52  1.35  0.67 
  64  0.26  1.31  0.67 
  65  0.68  1.14  0.67 
  66  0.91  1.04  0.68 
  67  0.33  1.14  0.91 
