Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.01  0.01 -100000000.00 
   1  0.02  0.01  0.01 
   2  0.01  0.01  0.02 
   3  0.02  0.01  0.02 
   4  0.03  0.02  0.02 
   5  0.02  0.03  0.03 
   6  0.02  0.05  0.03 
   7  0.02  0.06  0.03 
   8  0.06  0.08  0.03 
   9  0.04  0.08  0.06 
  10  0.05  0.06  0.06 
  11  0.05  0.07  0.06 
  12  0.04  0.09  0.06 
  13  0.08  0.12  0.06 
  14  0.19  0.09  0.08 
  15  0.03  0.12  0.19 
  16  0.05  0.19  0.19 
  17  0.06  0.15  0.19 
  18  0.14  0.12  0.19 
  19  0.05  0.19  0.19 
  20  0.05  0.17  0.19 
  21  0.07  0.17  0.19 
  22  0.38  0.22  0.19 
  23  0.09  0.20  0.38 
  24  0.19  0.21  0.38 
  25  0.05  0.21  0.38 
  26  0.05  0.23  0.38 
  27  0.03  0.27  0.38 
  28  0.12  0.26  0.38 
  29  0.08  0.42  0.38 
  30  0.25  0.43  0.38 
  31  0.10  0.50  0.38 
  32  0.05  0.34  0.38 
  33  0.16  0.38  0.38 
  34  0.19  0.55  0.38 
  35  0.18  0.66  0.38 
  36  0.16  0.68  0.38 
  37  0.07  0.93  0.38 
  38  0.22  0.78  0.38 
  39  0.19  0.98  0.38 
  40  0.12  0.87  0.38 
  41  0.22  0.83  0.38 
  42  0.09  0.73  0.38 
  43  0.36  0.72  0.38 
  44  0.40  0.68  0.38 
  45  0.19  0.71  0.40 
  46  0.16  0.68  0.40 
  47  0.41  0.72  0.40 
  48  0.34  0.70  0.41 
  49  0.42  0.91  0.41 
  50  0.15  0.92  0.42 
  51  0.24  0.83  0.42 
  52  0.27  0.87  0.42 
  53  0.21  0.99  0.42 
  54  0.44  0.84  0.42 
  55  0.25  0.98  0.44 
  56  0.23  0.84  0.44 
  57  0.69  0.79  0.44 
  58  0.42  0.82  0.69 
  59  0.37  0.86  0.69 
  60  0.25  0.53  0.69 
  61  0.54  0.45  0.69 
  62  0.56  0.26  0.69 
  63  0.21  0.30  0.69 
  64  0.21  0.22  0.69 
  65  0.43  0.17  0.69 
  66  0.81  0.16  0.69 
  67  0.52  0.16  0.81 
  68  0.45  0.13  0.81 
  69  0.57  0.10  0.81 
  70  0.58  0.07  0.81 
  71  0.32  0.06  0.81 
  72  0.84  0.10  0.81 
  73  0.26  0.11  0.84 
  74  0.48  0.09  0.84 
  75  0.35  0.18  0.84 
  76  0.42  0.10  0.84 
  77  0.42  0.16  0.84 
  78  0.36  0.22  0.84 
  79  0.64  0.23  0.84 
  80  0.51  0.40  0.84 
  81  0.82  0.46  0.84 
  82  0.58  0.49  0.84 
  83  0.77  0.48  0.84 
  84  0.77  0.35  0.84 
  85  0.67  0.51  0.84 
  86  0.65  0.50  0.84 
