iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.2189815044403076,-542.2324619588651,8.60183357593964,-533.6506976284365,-552.1324153661982,0.25,0.0967751854284618,0.1,0.06177854537963867,0.4312310218811035,0.054971147,1.4275796,-542.2324619588651,-0.1197820610095111,-0.19917534755786565,0.25,0.05949641138747716,73,0.02039813995361328,0.9998627847026534,0.9998627847026534,73,-577.1354143559762,0.49999999999999994
1,1.060875415802002,-533.7442148792059,6.104202684661355,-526.1515699471782,-542.970913915799,0.375,0.14114724316879002,0.1,0.03070855140686035,0.4094102382659912,0.05300048,0.816394,-541.3836372508993,-0.1078309180001608,-0.15916835166690688,0.375,0.060375672849892544,74,0.01730632781982422,0.9998616614438764,0.9998616614438764,147,-578.521367753444,0.49999999999999994
2,1.0729806423187256,-541.0612826034172,4.233844942865686,-534.6355394957839,-546.4497180922926,0.25,0.14303613135494517,0.1,0.033020973205566406,0.4176301956176758,0.04957548,0.69546646,-541.3514017861511,-0.11394817895088216,-0.19443398627261002,0.25,0.05717027183373873,68,0.018616676330566406,0.9998624478238783,0.9998624478238783,215,-593.9104498782715,0.49999999999999994
3,1.089423418045044,-542.5100549795171,9.219528699417875,-528.5098170623485,-552.3216858311788,0.375,0.13382258765465482,0.1,0.030533790588378906,0.4483628273010254,0.04972793,0.70292836,-541.4672671054877,-0.11814627244996825,-0.2025962920827946,0.375,0.05827489483183952,74,0.01901698112487793,0.9998591730737196,0.9998591730737196,289,-594.2276823479274,0.49999999999999994
4,1.1280624866485596,-533.9724147608624,7.65195963225874,-521.3709444449627,-541.9259894039908,0.5,0.14119244555246294,0.1,0.03234434127807617,0.4309558868408203,0.04969333,0.7916927,-540.7177818710252,-0.11307804986109517,-0.15838136117860419,0.5,0.058939384954066164,71,0.0024852752685546875,0.9998609602403792,0.9998609602403792,360,-598.8288132108725,0.49999999999999994
5,1.1076507568359375,-538.8588377202932,7.191912316993721,-529.087931534924,-547.7707206000514,0.5,0.1384769670453927,0.1,0.0333256721496582,0.28718137741088867,0.04843338,1.0058383,-540.531887455952,-0.1138533115060874,-0.18443231655034423,0.5,0.059832465318910656,71,0.013979673385620117,0.9998623631849801,0.9998623631849801,431,-599.8699643971236,0.49999999999999994
6,1.0845654010772705,-533.6234197643774,8.769690237086158,-522.5403549674331,-543.667518618181,0.5,0.13943601500343514,0.1,0.03018021583557129,0.2020246982574463,0.050927978,0.81092286,-539.8410406867945,-0.12057011134703682,-0.15718349218211453,0.5,0.05924232352738803,69,0.0035903453826904297,0.9998611133473774,0.9998611133473774,500,-578.8027597345675,0.49999999999999994
7,1.127779245376587,-534.2504546150349,6.07390537264168,-526.6387372428287,-543.4200693133374,0.5,0.1353772975999236,0.1,0.0023632049560546875,0.05687832832336426,0.049286496,1.0661684,-539.2819820796185,-0.11149915349164348,-0.1617562430930196,0.5,0.05999516902917127,79,0.0037679672241210938,0.9998629790905882,0.9998629790905882,579,-570.3975751972736,0.49999999999999994
8,1.1207349300384521,-532.7651701717468,3.192018237543605,-528.727934073057,-537.6058515857562,0.5,0.14971745889660493,0.1,0.004500865936279297,0.051641225814819336,0.052522756,0.7459779,-538.6303008888314,-0.10078722804617193,-0.1555938146912611,0.5,0.05909576431600209,74,0.002773284912109375,0.9998601587918763,0.9998601587918763,653,-566.0080450678518,0.49999999999999994
9,1.1213080883026123,-537.5568940494182,4.218004570783302,-533.2912649762809,-543.6818034274241,0.375,0.13214014294738904,0.1,0.0024716854095458984,0.05453681945800781,0.051367998,1.036925,-538.5229602048901,-0.11109566917837502,-0.1773993879325842,0.375,0.06130990382208527,71,0.002731800079345703,0.9998626046556423,0.9998626046556423,724,-562.9508290314246,0.49999999999999994
10,1.0874929428100586,-531.8030409505386,5.650791412490343,-525.0120252778154,-539.3447455395553,0.375,0.14233773316496495,0.1,0.028110980987548828,0.04916691780090332,0.050396852,0.90282494,-537.850968279455,-0.10963885211434111,-0.14959873823077952,0.375,0.05974370521037533,71,0.0028297901153564453,0.9998599141025966,0.9998599141025966,795,-568.4674441423774,0.49999999999999994
11,1.1054906845092773,-536.2709982722857,10.749803608874858,-519.8000306210213,-547.9951198004059,0.25,0.13687746830708641,0.1,0.002458810806274414,0.04753589630126953,0.05066976,0.9613045,-537.692971278738,-0.09699354039043685,-0.1728032748576341,0.25,0.06027792157320225,71,0.003832578659057617,0.9998628021593604,0.9998628021593604,866,-566.076532819036,0.49999999999999994
12,1.1896007061004639,-537.847516595529,8.175470916460624,-527.1659654345342,-547.4688776993213,0.5,0.1692805672068795,0.1,0.002735614776611328,0.04930758476257324,0.049279273,1.0090207,-537.7084258104171,-0.1035534149141684,-0.179835020512996,0.5,0.0592229425931172,86,0.0028791427612304688,0.9998640195038668,0.9998640195038668,952,-564.4249007381723,0.49999999999999994
13,1.1423425674438477,-543.931679558908,4.77312676372888,-535.6929622035044,-547.0098782135971,0.375,0.1614349395978936,0.1,0.0024471282958984375,0.04950356483459473,0.05026851,0.73735476,-538.3307511852662,-0.12167024740827205,-0.2100662367883905,0.375,0.05949231000665816,85,0.002944469451904297,0.999860316387643,0.999860316387643,1037,-569.3524070919425,0.49999999999999994
14,1.0994744300842285,-531.4857002172542,5.035072080585472,-523.2082828761439,-536.5073226032681,0.5,0.14369271511978224,0.1,0.002432107925415039,0.04830765724182129,0.051781397,0.90279645,-537.646246088465,-0.11253865751056447,-0.14625641914728982,0.5,0.05994374570205839,74,0.003057718276977539,0.9998598687360938,0.9998598687360938,1111,-572.5956988495326,0.49999999999999994
15,1.7807064056396484,-547.6039723691374,9.701540084047707,-531.5984539526467,-557.2301013414962,0.125,0.14865986944465237,0.1,0.0025787353515625,0.049773216247558594,0.050749302,0.6590114,-538.6420187165322,-0.11265548253039859,-0.22691162768479134,0.125,0.06066366271576153,79,0.0028657913208007812,0.9998631903524098,0.9998631903524098,1190,-584.8840273321113,0.49999999999999994
16,1.0553417205810547,-536.7996832795235,5.643412880862096,-530.7772253588331,-543.0212176816245,0.375,0.1420589783348498,0.1,0.004499912261962891,0.052790164947509766,0.051850654,0.7050323,-538.4577851728313,-0.10998213263686644,-0.17475038019025912,0.375,0.060235705817811486,71,0.01598525047302246,0.9998619418700702,0.9998619418700702,1261,-572.4551894307425,0.49999999999999994
17,1.0437021255493164,-534.5318513077932,8.665732879885283,-525.3997589865623,-545.589669019359,0.375,0.14562800984693858,0.1,0.002515554428100586,0.04969358444213867,0.050313093,0.6910141,-538.0651917863275,-0.08906662341117476,-0.1654308803058377,0.375,0.06021039523365408,75,0.0032362937927246094,0.9998600997443409,0.9998600997443409,1336,-571.0466688402903,0.49999999999999994
18,1.0515844821929932,-538.2575365207392,5.8980039737319325,-532.0316451911889,-545.6997471766038,0.375,0.14467870354543716,0.1,0.0025136470794677734,0.05285978317260742,0.0507601,0.7748921,-538.0844262597687,-0.1127827320834779,-0.18025239185135486,0.375,0.059376134531012786,71,0.002866506576538086,0.999863703838649,0.999863703838649,1407,-565.5806221204158,0.49999999999999994
19,1.0839927196502686,-534.741297376567,8.339889647398916,-528.7022901480593,-549.0532527237381,0.375,0.15374286178453775,0.1,0.030966758728027344,0.05754351615905762,0.05060336,0.6612229,-537.7501133714486,-0.10780820470859133,-0.1643619756494205,0.375,0.0602676134998376,72,0.002727508544921875,0.9998622866223835,0.9998622866223835,1479,-560.6787958806649,0.49999999999999994
20,1.1001477241516113,-531.2025565337864,2.440826849662875,-527.3494589120334,-533.7805845718431,0.5,0.1573162347796558,0.1,0.0024271011352539062,0.06060457229614258,0.050045814,0.6396681,-537.0953576876824,-0.09449634192151062,-0.1475163845171282,0.5,0.06088096824659123,74,0.010203123092651367,0.9998606340035275,0.9998606340035275,1553,-565.8837226039287,0.49999999999999994
21,1.1125292778015137,-535.2327254803799,7.296337377844837,-524.7404734700305,-545.3024197938655,0.375,0.15005964944520242,0.1,0.030576229095458984,0.4106333255767822,0.0503565,0.7682084,-536.9090944669522,-0.10113307473424847,-0.16766680128503111,0.375,0.06182721585966897,72,0.016664981842041016,0.9998619973392191,0.9998619973392191,1625,-567.8435930688868,0.49999999999999994
22,1.11216139793396,-541.6784129805978,5.509772392521164,-532.2783676012372,-546.3572668259258,0.375,0.16278525557328424,0.1,0.0025789737701416016,0.04998040199279785,0.05184536,0.79743373,-537.3860263183167,-0.10693981997818529,-0.2000240736765022,0.375,0.05945391270632619,81,0.0027632713317871094,0.9998621473731294,0.9998621473731294,1706,-565.2959268955944,0.49999999999999994
23,1.089902400970459,-533.3616216870796,6.345775385647509,-528.9112346055052,-544.3150467769526,0.375,0.1489412635695902,0.1,0.002360105514526367,0.04925799369812012,0.050536457,0.7099881,-536.9835858551929,-0.10185963986708231,-0.15763099553958956,0.375,0.05919415679789865,71,0.005142688751220703,0.9998595264586909,0.9998595264586909,1777,-569.8827365436224,0.49999999999999994
24,1.0654315948486328,-529.6731312725999,8.953421428326541,-515.6296551693376,-540.540416857413,0.5,0.1471564002380121,0.1,0.03085637092590332,0.11328840255737305,0.051899794,0.7530718,-536.2525403969337,-0.10734749277360153,-0.13933134602526762,0.5,0.06155191155543627,70,0.0028078556060791016,0.9998593720935317,0.9998593720935317,1847,-565.7926923545676,0.49999999999999994
25,1.1040105819702148,-538.5917359962773,3.042163512454972,-533.4769604223769,-541.2479991437546,0.5,0.152322179644239,0.1,0.016262292861938477,0.05130624771118164,0.05013557,0.7687439,-536.4864599568681,-0.10844263609403221,-0.18457553629841483,0.5,0.060989489992265083,73,0.0025293827056884766,0.9998638829077366,0.9998638829077366,1920,-568.7928532346724,0.49999999999999994
26,1.1033356189727783,-530.6617309870179,3.231916626220028,-526.5872745808282,-534.7621708710901,0.5,0.15609786930054642,0.1,0.0026900768280029297,0.052362680435180664,0.051086538,0.68030626,-535.9039870598831,-0.11710846833547263,-0.14209689072231765,0.5,0.060626802797889255,72,0.0031375885009765625,0.9998612880348927,0.9998612880348927,1992,-554.2337112130557,0.49999999999999994
27,1.158853530883789,-535.7901528905236,7.622174620491084,-523.5310792738849,-542.5229253989334,0.375,0.14843566027216767,0.1,0.031084299087524414,0.07177114486694336,0.05074179,0.74014527,-535.8926036429472,-0.09951160475871837,-0.16992882767179557,0.375,0.060536043175824554,80,0.003463268280029297,0.9998592565368927,0.9998592565368927,2072,-549.134505502388,0.49999999999999994
28,1.3409693241119385,-540.5828649028795,6.314262081283323,-529.6649366001429,-544.7068253249206,0.5,0.14457364751369634,0.1,0.002353191375732422,0.05267143249511719,0.05055696,0.8359959,-536.3616297689404,-0.11794034247426236,-0.19250661172411926,0.5,0.06151587867406344,72,0.0029501914978027344,0.9998635792687356,0.9998635792687356,2144,-553.4728836045662,0.49999999999999994
29,1.0753037929534912,-536.8278596415962,7.851320806237947,-526.04911081934,-545.8181144100453,0.375,0.14994519675563225,0.1,0.0027239322662353516,0.04934358596801758,0.04960494,0.9010431,-536.4082527562059,-0.0971317924572134,-0.17552238959600686,0.375,0.06104988792991651,80,0.01007223129272461,0.9998611824450867,0.9998611824450867,2224,-559.2829410423606,0.49999999999999994
