iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,effort,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.0038950443267822,-531.9957923171226,15.53545551736783,-510.1208106835789,-550.9398424614634,0.25,0.09693629203491215,0.1,0.03313922882080078,0.04259085655212402,0.0510933,1.4122914,-531.9957923171226,-0.10915941207525738,-0.14971613814842072,0.25,0.06075656964147522,66,0.006100177764892578,1.0002737680090856,1.0002737680090856,66,-565.7992431868494,0.49999999999999994
1,1.0145463943481445,-532.5981907958685,8.476002714485528,-518.549421191013,-541.0306371591471,0.375,0.1364353654674448,0.1,0.0017900466918945312,0.035943031311035156,0.049393583,0.8273726,-532.0560321649972,-0.10737482149398626,-0.1534911000980814,0.375,0.06025030357433279,74,0.002082347869873047,1.0002765040618529,1.0002765040618529,140,-572.3226572740368,0.49999999999999994
2,0.9325602054595947,-534.805173282342,5.634524610679395,-528.5265093541402,-540.5354583466525,0.375,0.12856109797879603,0.1,0.0022535324096679688,0.04222249984741211,0.052666448,0.7745808,-532.3309462767317,-0.11996011703594056,-0.1632878564721466,0.375,0.059815908093713455,69,0.0029134750366210938,1.0002740569654733,1.0002740569654733,209,-580.4733134970753,0.49999999999999994
3,1.0580718517303467,-531.7583803419858,8.972907479983682,-518.9827440290388,-541.2920592753865,0.375,0.13122176545068115,0.1,0.0017549991607666016,0.035658836364746094,0.04715463,0.88504666,-532.2736896832571,-0.10292057642847323,-0.14890747008336544,0.375,0.057314187349503616,74,0.0019805431365966797,1.0002777059353534,1.0002777059353534,283,-589.3881302035487,0.49999999999999994
4,0.9693851470947266,-534.2346730535596,8.773207822845125,-523.4016925784288,-546.0871763210224,0.375,0.12778318711971812,0.1,0.002104043960571289,0.04250288009643555,0.05289865,0.9418726,-532.4697880202873,-0.12355139641822452,-0.15932486200997253,0.375,0.06023126761009352,70,0.002520322799682617,1.000271637918415,1.000271637918415,353,-581.5200797527658,0.49999999999999994
5,1.0852370262145996,-529.3914446527104,7.981903178880031,-521.1827617120598,-539.1784349441848,0.5,0.12898562345574346,0.1,0.0017669200897216797,0.035790443420410156,0.051468335,0.941924,-532.1619536835296,-0.09909479554346434,-0.1389975844317325,0.5,0.05968873450050112,72,0.002301931381225586,1.000276624301208,1.000276624301208,425,-568.706321218924,0.49999999999999994
6,0.9783415794372559,-526.7415791345599,4.921183574151973,-520.5046195546931,-532.9459194632711,0.5,0.13116132588727206,0.1,0.0020835399627685547,0.058949947357177734,0.048246447,0.7904905,-531.6199162286327,-0.11226361346823086,-0.12330620110050156,0.5,0.059622302110563574,68,0.0021033287048339844,1.000272205745884,1.000272205745884,493,-553.2402176276981,0.49999999999999994
7,1.0356717109680176,-531.3735061720631,7.296655925859407,-520.589319738565,-541.0576156444375,0.5,0.13780797412017806,0.1,0.0018405914306640625,0.03991198539733887,0.049202044,1.1457311,-531.5952752229758,-0.10186965437347043,-0.14772081468468556,0.5,0.06104335266394873,79,0.0019114017486572266,1.0002733574228697,1.0002733574228697,572,-548.7598700248647,0.49999999999999994
8,0.940913200378418,-527.8618765121511,5.14307225697551,-520.5706086738462,-534.7026855557386,0.5,0.1402435270876297,0.1,0.1289386749267578,0.8834748268127441,0.049054727,0.8711806,-531.2219353518933,-0.10486465198098688,-0.13055050528387918,0.5,0.05890792288787942,76,0.002174854278564453,1.000277076015412,1.000277076015412,648,-582.0848872076496,0.49999999999999994
9,1.071687936782837,-532.3508362427025,3.7368169748194138,-526.165501018671,-535.6491724575949,0.375,0.1334894218388183,0.1,0.0021500587463378906,0.04136943817138672,0.050679173,0.7919277,-531.3348254409742,-0.09495362480067959,-0.15299952074771134,0.375,0.0611674867246115,73,0.0023338794708251953,1.0002758172465007,1.0002758172465007,721,-546.6815029671048,0.49999999999999994
10,1.0059242248535156,-529.2737941994782,3.0793091420704797,-526.285063477228,-533.5321848040778,0.5,0.1373512752092039,0.1,0.0018763542175292969,0.036704063415527344,0.04932641,0.84692657,-531.1287223168246,-0.11178495384941559,-0.13567662806080127,0.5,0.06027785719298974,74,0.0023767948150634766,1.0002764172892913,1.0002764172892913,795,-530.77933706625,0.49999999999999994
