iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.0874781608581543,0.044817429396476684,0.015861369373706868,0.06811087275912114,0.023426386517826154,0.0,0.13881546955107332,0.1,0.038216590881347656,0.052481889724731445,0.048480768,1.6161139,0.044817429396476684,0.0,0.0008838849007170712,0.0,200,0.01413416862487793,3.826084466927052,0.9915830295852851,200,0.04230670381853419,0.0
1,0.9564111232757568,0.040943623550115923,0.013338377457274295,0.057228317332222355,0.023532829731459072,0.0,0.14031413204678742,0.1,0.002794981002807617,0.052690744400024414,0.055194672,1.456355,0.04443004881184061,0.0,0.0008040360158388265,0.0,200,0.013837337493896484,1.4301259919316347,0.3588577785159703,400,0.04938963432770788,0.0
2,0.987797737121582,0.029906011898565888,0.011453590331918187,0.04432653618138286,0.014081376195901925,0.0,0.15879813687552155,0.1,0.0028219223022460938,0.052831411361694336,0.05267995,0.93096536,0.04297764512051314,0.0,0.000610644935845283,0.0,200,0.014289379119873047,0.9816352348453625,0.6988436140049391,600,0.04071750175136062,0.0
3,0.9584360122680664,0.07103995583030522,0.06250340844702372,0.17660471034409767,0.0158889670001155,0.0,0.15066374085365422,0.1,0.002895355224609375,0.053106069564819336,0.052593745,1.2429541,0.04578387619149235,0.0,0.001413009306873836,0.0,200,0.013861417770385742,0.9428687280115643,0.7014669366660276,800,0.0579342875882621,0.0
4,0.9846515655517578,0.09702705631271613,0.06647395404043027,0.20303248653619965,0.02216710373745131,0.0,0.14612648589144703,0.1,0.002644062042236328,0.05217409133911133,0.046909083,1.1588657,0.050908194203614726,0.0,0.0019304764528840074,0.0,200,0.014657258987426758,0.7055350797726941,0.4738951448435093,1000,0.05073417983499385,0.0
5,0.9742951393127441,0.06028794360514075,0.03306396771140678,0.10879532855686952,0.027599590245370006,0.0,0.14244025343678776,0.1,0.0026831626892089844,0.05331754684448242,0.052584097,1.2190181,0.05184616914376733,0.0,0.001196264976968098,0.0,200,0.013407468795776367,0.7365036588875548,0.9192768316403127,1200,0.06751361264163738,0.0
6,0.9864599704742432,0.04377952618324765,0.03306738298742563,0.10054399399826838,0.018350197309427854,0.0,0.15425124490535563,0.1,0.0026907920837402344,0.05248880386352539,0.050490092,1.0896844,0.05103950484771536,0.0,0.0008724737210084901,0.0,200,0.01417684555053711,1.6136531631448805,0.6350843056641047,1400,0.10736071669825699,0.0
7,1.0161049365997314,0.03012806314453415,0.012771328391384649,0.0490921133931,0.014440721095579414,0.0,0.14538945077169999,0.1,0.00270843505859375,0.05338335037231445,0.051279236,1.1666833,0.04894836067739724,0.0,0.0006007674673028477,0.0,200,0.01753973960876465,1.0119060014974575,0.35160526508719586,1600,0.2748550838927149,0.0
8,1.1029441356658936,0.0823010614282586,0.09954974004624192,0.25419597425312257,0.012563957501228233,0.0,0.13801879066282702,0.1,0.002698183059692383,0.054212093353271484,0.050910164,1.9353573,0.05228363075248338,0.0,0.0016359997139434254,0.0,200,0.013490915298461914,0.8456253476329595,0.8724711065954937,1800,0.27797730682482596,0.0
9,1.075040340423584,0.09046742845499722,0.06311530777062187,0.1925390577035179,0.03699794352746565,0.0,0.14645123045961042,0.1,0.002641916275024414,0.05205035209655762,0.050045826,5.268912,0.056102010522734766,0.0,0.0017988776184338477,0.0,200,0.013272285461425781,0.799772241376025,0.577718161969886,2000,0.3500861233131129,0.0
