Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.02  0.02 -100000000.00 
   1  0.02  0.02  0.02 
   2  0.01  0.01  0.02 
   3  0.03  0.02  0.02 
   4  0.03  0.02  0.03 
   5  0.03  0.03  0.03 
   6  0.03  0.05  0.03 
   7  0.04  0.08  0.03 
   8  0.05  0.28  0.04 
   9  0.04  0.26  0.05 
  10  0.10  0.16  0.05 
  11  0.09  0.27  0.10 
  12  0.05  0.28  0.10 
  13  0.09  0.40  0.10 
  14  0.20  0.51  0.10 
  15  0.04  0.45  0.20 
  16  0.10  0.51  0.20 
  17  0.08  0.58  0.20 
  18  0.18  0.49  0.20 
  19  0.12  0.51  0.20 
  20  0.07  0.59  0.20 
  21  0.14  0.76  0.20 
  22  0.31  0.86  0.20 
  23  0.22  0.86  0.31 
  24  0.44  0.66  0.31 
  25  0.11  0.59  0.44 
  26  0.16  0.80  0.44 
  27  0.12  0.79  0.44 
  28  0.15  0.86  0.44 
  29  0.16  0.92  0.44 
  30  0.39  0.90  0.44 
  31  0.23  1.02  0.44 
  32  0.21  0.89  0.44 
  33  0.33  0.92  0.44 
  34  0.14  0.86  0.44 
  35  0.22  0.88  0.44 
  36  0.29  1.10  0.44 
  37  0.16  1.20  0.44 
  38  0.34  1.07  0.44 
  39  0.35  1.20  0.44 
  40  0.20  1.20  0.44 
  41  0.30  1.38  0.44 
  42  0.44  1.01  0.44 
  43  0.34  1.24  0.44 
  44  0.56  0.86  0.44 
  45  0.21  1.00  0.56 
  46  0.25  0.68  0.56 
  47  0.19  0.74  0.56 
  48  0.45  0.82  0.56 
  49  0.41  0.45  0.56 
  50  0.11  0.58  0.56 
  51  0.50  0.50  0.56 
  52  0.22  0.80  0.56 
  53  0.36  1.05  0.56 
  54  0.65  1.25  0.56 
  55  0.44  1.09  0.65 
  56  0.20  1.78  0.65 
  57  0.56  1.70  0.65 
  58  0.32  1.67  0.65 
  59  0.48  1.72  0.65 
  60  0.13  1.77  0.65 
  61  0.42  1.40  0.65 
  62  0.35  1.79  0.65 
  63  0.40  1.72  0.65 
  64  0.27  1.17  0.65 
  65  0.50  1.06  0.65 
  66  0.81  1.04  0.65 
  67  0.45  0.78  0.81 
  68  0.68  1.09  0.81 
  69  0.36  1.10  0.81 
  70  0.58  0.71  0.81 
  71  0.58  0.62  0.81 
  72  0.80  0.41  0.81 
  73  0.23  0.27  0.81 
  74  0.36  0.20  0.81 
  75  0.61  0.22  0.81 
  76  0.53  0.22  0.81 
  77  0.30  0.59  0.81 
  78  0.55  0.69  0.81 
  79  0.43  0.62  0.81 
  80  0.63  0.84  0.81 
  81  0.83  0.54  0.81 
  82  0.49  0.52  0.83 
  83  0.79  0.67  0.83 
  84  0.79  1.41  0.83 
  85  0.86  1.82  0.83 
  86  0.40  0.81  0.86 
  87  0.43  1.14  0.86 
  88  0.42  1.59  0.86 
  89  0.64  1.22  0.86 
  90  0.56  1.50  0.86 
  91  0.75  1.36  0.86 
  92  0.68  1.71  0.86 
  93  0.59  1.29  0.86 
  94  0.62  0.92  0.86 
  95  0.54  0.61  0.86 
  96  0.88  1.22  0.86 
  97  0.67  1.31  0.88 
  98  0.78  1.34  0.88 
  99  0.87  1.07  0.88 
 100  0.75  1.09  0.88 
 101  0.43  1.43  0.88 
 102  0.40  1.33  0.88 
 103  1.01  1.38  0.88 
 104  0.40  1.51  1.01 
 105  0.48  1.37  1.01 
 106  0.63  1.46  1.01 
 107  1.01  1.36  1.01 
 108  0.76  1.40  1.01 
 109  0.49  1.36  1.01 
 110  0.41  1.44  1.01 
 111  0.60  0.49  1.01 
 112  0.55  1.10  1.01 
 113  0.48  0.45  1.01 
 114  1.00  0.80  1.01 
 115  0.81  0.33  1.01 
 116  0.61  1.21  1.01 
 117  0.44  1.73  1.01 
 118  0.45  1.23  1.01 
 119  0.74  1.79  1.01 
 120  0.43  1.26  1.01 
 121  0.77  1.66  1.01 
 122  0.57  1.07  1.01 
 123  0.76  0.58  1.01 
 124  0.43  0.98  1.01 
 125  1.10  1.09  1.01 
 126  0.56  1.03  1.10 
 127  0.73  1.38  1.10 
 128  0.94  1.23  1.10 
 129  1.02  0.70  1.10 
 130  0.64  0.93  1.10 
 131  0.91  0.77  1.10 
 132  0.58  1.02  1.10 
 133  0.98  1.49  1.10 
 134  0.72  0.83  1.10 
 135  0.53  1.32  1.10 
 136  1.31  1.63  1.10 
 137  0.68  1.35  1.31 
 138  0.87  1.79  1.31 
 139  0.88  1.69  1.31 
 140  0.62  1.09  1.31 
 141  0.44  1.75  1.31 
 142  0.62  1.49  1.31 
 143  0.53  1.61  1.31 
 144  0.75  1.60  1.31 
 145  0.57  1.22  1.31 
 146  0.76  0.85  1.31 
 147  0.57  1.09  1.31 
 148  0.77  1.38  1.31 
 149  0.88  1.14  1.31 
 150  0.62  1.68  1.31 
 151  0.97  1.56  1.31 
 152  1.20  1.84  1.31 
 153  1.20  1.60  1.31 
 154  0.89  1.64  1.31 
 155  0.61  1.66  1.31 
 156  1.10  1.10  1.31 
 157  1.04  1.61  1.31 
 158  1.10  1.04  1.31 
 159  0.61  0.88  1.31 
 160  0.69  1.06  1.31 
 161  1.48  0.93  1.31 
 162  0.85  1.00  1.48 
 163  1.15  1.08  1.48 
 164  0.88  1.04  1.48 
 165  1.23  0.32  1.48 
 166  1.15  0.91  1.48 
 167  0.88  0.75  1.48 
 168  1.01  1.03  1.48 
 169  1.48  0.82  1.48 
 170  0.97  1.48  1.48 
 171  0.88  1.23  1.48 
 172  0.89  1.19  1.48 
 173  0.69  1.19  1.48 
 174  1.08  2.12  1.48 
 175  1.10  1.88  1.48 
 176  1.05  1.73  1.48 
 177  0.55  1.48  1.48 
 178  0.80  1.47  1.48 
 179  1.41  1.45  1.48 
 180  1.03  1.50  1.48 
 181  0.61  1.91  1.48 
 182  1.39  1.95  1.48 
 183  0.84  1.19  1.48 
 184  0.94  1.59  1.48 
 185  0.44  1.75  1.48 
 186  0.77  2.24  1.48 
 187  1.40  1.74  1.48 
 188  1.23  1.20  1.48 
 189  1.25  2.29  1.48 
 190  0.57  1.15  1.48 
 191  1.19  1.16  1.48 
 192  0.66  0.73  1.48 
 193  0.88  0.66  1.48 
 194  1.15  0.63  1.48 
 195  0.68  0.67  1.48 
 196  0.59  0.90  1.48 
 197  0.90  0.85  1.48 
 198  0.80  1.08  1.48 
 199  0.46  0.80  1.48 
 200  0.79  1.56  1.48 
 201  0.94  2.21  1.48 
 202  0.75  1.62  1.48 
 203  0.55  1.55  1.48 
 204  1.48  1.22  1.48 
 205  0.73  0.98  1.48 
 206  0.76  1.01  1.48 
 207  0.89  0.79  1.48 
 208  1.26  0.59  1.48 
 209  1.18  0.68  1.48 
 210  1.54  0.60  1.48 
 211  1.07  0.44  1.54 
 212  1.06  0.52  1.54 
 213  0.67  0.55  1.54 
 214  0.84  0.67  1.54 
 215  0.68  0.53  1.54 
 216  0.94  0.85  1.54 
 217  0.85  0.65  1.54 
 218  0.87  0.61  1.54 
 219  1.26  1.48  1.54 
 220  0.77  1.53  1.54 
 221  0.84  2.65  1.54 
 222  1.30  0.97  1.54 
 223  1.36  1.54  1.54 
 224  0.84  1.39  1.54 
 225  1.22  2.39  1.54 
 226  0.82  1.07  1.54 
 227  0.58  1.21  1.54 
 228  0.88  1.47  1.54 
 229  1.11  1.22  1.54 
 230  0.81  0.72  1.54 
 231  1.28  0.51  1.54 
 232  1.19  0.57  1.54 
 233  0.85  1.61  1.54 
 234  1.49  0.63  1.54 
 235  0.67  0.76  1.54 
 236  1.32  0.84  1.54 
 237  1.13  0.81  1.54 
 238  0.55  0.66  1.54 
 239  1.48  0.91  1.54 
 240  1.64  1.40  1.54 
 241  1.19  0.44  1.64 
 242  1.07  0.42  1.64 
 243  0.50  0.76  1.64 
 244  0.95  1.87  1.64 
 245  1.51  1.69  1.64 
 246  0.84  2.49  1.64 
 247  1.08  1.19  1.64 
 248  0.75  1.33  1.64 
 249  0.79  1.29  1.64 
 250  1.19  1.41  1.64 
 251  0.65  1.45  1.64 
 252  0.74  0.91  1.64 
 253  1.02  0.89  1.64 
 254  0.66  0.67  1.64 
 255  0.90  0.42  1.64 
 256  0.70  0.45  1.64 
 257  0.45  0.63  1.64 
 258  0.96  0.56  1.64 
