Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.05  0.04 -100000000.00 
   1  0.04  0.04  0.05 
   2  0.03  0.04  0.05 
   3  0.06  0.05  0.05 
   4  0.06  0.05  0.06 
   5  0.06  0.07  0.06 
   6  0.06  0.07  0.06 
   7  0.06  0.08  0.06 
   8  0.11  0.09  0.06 
   9  0.06  0.09  0.11 
  10  0.10  0.09  0.11 
  11  0.07  0.09  0.11 
  12  0.11  0.10  0.11 
  13  0.05  0.10  0.11 
  14  0.20  0.11  0.11 
  15  0.09  0.10  0.20 
  16  0.10  0.10  0.20 
  17  0.10  0.11  0.20 
  18  0.18  0.10  0.20 
  19  0.17  0.11  0.20 
  20  0.09  0.12  0.20 
  21  0.11  0.15  0.20 
  22  0.21  0.21  0.20 
  23  0.31  0.22  0.21 
  24  0.15  0.19  0.31 
  25  0.07  0.19  0.31 
  26  0.14  0.20  0.31 
  27  0.08  0.22  0.31 
  28  0.12  0.21  0.31 
  29  0.22  0.31  0.31 
  30  0.23  0.26  0.31 
  31  0.08  0.26  0.31 
  32  0.13  0.28  0.31 
  33  0.21  0.41  0.31 
  34  0.23  0.51  0.31 
  35  0.18  0.58  0.31 
  36  0.29  0.59  0.31 
  37  0.10  0.46  0.31 
  38  0.20  0.64  0.31 
  39  0.36  0.74  0.31 
  40  0.18  0.59  0.36 
  41  0.22  0.55  0.36 
  42  0.35  0.60  0.36 
  43  0.53  0.46  0.36 
  44  0.45  0.49  0.53 
  45  0.31  0.70  0.53 
  46  0.22  0.91  0.53 
  47  0.30  1.28  0.53 
  48  0.34  0.97  0.53 
  49  0.38  0.92  0.53 
  50  0.40  0.92  0.53 
  51  0.31  0.89  0.53 
  52  0.36  1.17  0.53 
  53  0.48  1.06  0.53 
  54  0.62  0.82  0.53 
  55  0.32  1.03  0.62 
  56  0.25  1.11  0.62 
  57  0.67  0.64  0.62 
  58  0.36  0.45  0.67 
  59  0.25  0.37  0.67 
  60  0.22  0.67  0.67 
  61  0.59  0.19  0.67 
  62  0.27  0.26  0.67 
  63  0.36  0.26  0.67 
  64  0.45  0.27  0.67 
  65  0.43  0.11  0.67 
  66  0.53  0.18  0.67 
  67  0.22  0.18  0.67 
  68  0.40  0.25  0.67 
  69  0.74  0.15  0.67 
  70  0.39  0.25  0.74 
  71  0.55  0.26  0.74 
  72  0.66  0.25  0.74 
  73  0.30  0.74  0.74 
  74  0.63  0.86  0.74 
  75  0.50  0.62  0.74 
  76  0.59  0.60  0.74 
  77  0.27  0.46  0.74 
  78  0.57  0.91  0.74 
  79  0.45  0.55  0.74 
  80  0.74  0.37  0.74 
  81  0.60  0.88  0.74 
  82  0.52  0.97  0.74 
  83  0.36  1.14  0.74 
  84  0.62  1.50  0.74 
  85  0.68  1.68  0.74 
  86  0.83  1.25  0.74 
  87  0.73  1.59  0.83 
  88  0.42  1.81  0.83 
  89  0.49  1.71  0.83 
  90  0.42  1.20  0.83 
  91  0.35  1.60  0.83 
  92  0.74  1.63  0.83 
  93  0.47  1.51  0.83 
  94  0.88  1.35  0.83 
  95  0.77  1.33  0.88 
  96  0.81  1.64  0.88 
  97  0.98  1.36  0.88 
  98  1.06  1.18  0.98 
  99  0.88  1.24  1.06 
 100  0.68  1.63  1.06 
 101  0.51  1.59  1.06 
 102  0.89  1.35  1.06 
 103  0.70  1.32  1.06 
 104  0.73  1.44  1.06 
 105  0.60  1.28  1.06 
 106  0.72  1.58  1.06 
 107  0.75  1.63  1.06 
 108  0.43  1.43  1.06 
 109  0.72  1.30  1.06 
 110  0.87  1.26  1.06 
 111  0.65  1.44  1.06 
 112  0.42  1.56  1.06 
 113  0.76  1.59  1.06 
 114  1.21  1.79  1.06 
 115  1.08  1.24  1.21 
 116  0.82  1.16  1.21 
 117  0.99  1.01  1.21 
 118  0.63  1.43  1.21 
 119  0.53  1.54  1.21 
 120  0.87  1.53  1.21 
 121  0.42  1.41  1.21 
 122  0.52  1.22  1.21 
 123  0.61  1.24  1.21 
 124  0.78  1.03  1.21 
 125  0.79  1.34  1.21 
 126  0.80  1.39  1.21 
 127  0.88  1.66  1.21 
 128  0.76  1.57  1.21 
 129  0.50  1.55  1.21 
 130  0.77  1.86  1.21 
 131  0.63  1.52  1.21 
 132  0.49  1.32  1.21 
 133  0.61  1.14  1.21 
 134  0.59  1.16  1.21 
 135  0.48  1.46  1.21 
 136  0.60  1.90  1.21 
 137  0.95  1.79  1.21 
 138  0.91  1.64  1.21 
 139  0.65  1.34  1.21 
 140  0.84  1.37  1.21 
 141  0.59  1.17  1.21 
 142  0.71  1.28  1.21 
 143  0.44  1.38  1.21 
 144  0.73  1.24  1.21 
 145  1.03  1.11  1.21 
 146  0.34  1.17  1.21 
 147  0.72  1.26  1.21 
 148  0.56  1.11  1.21 
 149  0.94  1.21  1.21 
 150  0.90  0.92  1.21 
 151  0.84  0.60  1.21 
 152  1.08  0.59  1.21 
 153  0.93  1.18  1.21 
 154  0.99  1.25  1.21 
 155  0.61  1.33  1.21 
 156  0.63  1.39  1.21 
 157  0.77  1.55  1.21 
 158  0.53  1.38  1.21 
 159  0.80  0.92  1.21 
 160  0.83  0.80  1.21 
 161  1.10  0.88  1.21 
 162  1.18  1.62  1.21 
 163  0.92  1.11  1.21 
 164  1.13  1.24  1.21 
 165  1.36  1.71  1.21 
 166  1.06  1.71  1.36 
 167  0.95  1.97  1.36 
 168  1.46  1.50  1.36 
 169  1.16  1.33  1.46 
 170  0.76  1.35  1.46 
 171  1.08  1.44  1.46 
 172  0.85  1.46  1.46 
 173  0.96  1.32  1.46 
 174  0.81  1.49  1.46 
 175  0.89  1.50  1.46 
 176  1.08  1.36  1.46 
 177  0.62  1.17  1.46 
 178  0.90  1.17  1.46 
 179  0.62  1.44  1.46 
 180  0.74  2.03  1.46 
 181  1.02  1.35  1.46 
 182  1.14  1.77  1.46 
 183  1.10  1.60  1.46 
 184  0.61  1.98  1.46 
 185  0.72  1.68  1.46 
