iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.1329469680786133,0.0426822163592898,0.017075970389183563,0.059037543765860366,0.018415811676388335,0.0,0.14740493881079414,0.1,0.03172564506530762,0.055159568786621094,0.05565659,0.87539965,0.0426822163592898,0.0,0.0008488106649336836,0.0,200,0.044565677642822266,1.2031985500806883,0.39249143759670135,200,0.05318759976857649,0.0
1,1.0658307075500488,0.05214842606010379,0.014859196788404232,0.06680168796511744,0.029886540600845262,0.0,0.15031440635187795,0.1,0.0029010772705078125,0.05760836601257324,0.053025257,0.9068132,0.0436288373293712,0.0,0.001030370004986035,0.0,200,0.01684880256652832,0.3778831363208453,0.25665235648966567,400,0.04499778765678742,0.0
2,1.1295647621154785,0.03419668804009031,0.009423202451225184,0.04481338574817605,0.019025866285542516,0.0,0.14415222934468586,0.1,0.0031015872955322266,0.056962013244628906,0.05251784,0.8677034,0.042685622400443116,0.0,0.0007043328406366151,0.0,200,0.016743183135986328,1.0423659109343415,0.30753836091173536,600,0.049095836348906595,0.0
3,1.1192243099212646,0.047805628726779036,0.016611421459112704,0.07260346352771238,0.027335736562523773,0.0,0.140036618671149,0.1,0.0040585994720458984,0.057009220123291016,0.049155526,1.1072605,0.04319762303307671,0.0,0.0009563136579615881,0.0,200,0.04079890251159668,0.39979169658765473,0.2836616117212091,800,0.04678123379412082,0.0
4,1.1268060207366943,0.08778921981633635,0.02210002419082599,0.11028622188925062,0.053635757774296466,0.0,0.14228653193303004,0.1,0.002996206283569336,0.057869911193847656,0.051274132,1.1617026,0.04765678271140268,0.0,0.001723526503814243,0.0,200,0.015065193176269531,0.4903127706415716,0.20093528962311794,1000,0.05357318186547066,0.0
5,1.1310505867004395,0.07744538302221432,0.008905103991537305,0.09256610577418023,0.07024502737205927,0.0,0.14827581298012066,0.1,0.002997159957885742,0.057198524475097656,0.0501936,0.68621504,0.05063564274248385,0.0,0.0015446463350146215,0.0,200,0.014558792114257812,0.1706910201823728,0.29132705059942526,1200,0.04407455647334312,0.0
6,1.1932847499847412,0.04746877863650081,0.013814287483304172,0.0708065604416464,0.03472391904730404,0.0,0.14701836360800313,0.1,0.0029897689819335938,0.07366681098937988,0.051291734,0.7932601,0.050318956331885545,0.0,0.0009492272983886141,0.0,200,0.045664310455322266,1.7559410351975107,0.40290051632776763,1400,0.05569149970528658,0.0
7,1.1838033199310303,0.05750828824458604,0.01246898303327836,0.0756716978443381,0.040750699729848655,0.0,0.14913648737519217,0.1,0.004988193511962891,0.06064438819885254,0.051777307,0.93726,0.0510378895231556,0.0,0.0011342225142705583,0.0,200,0.04271221160888672,0.1761562776156009,0.3332830311235936,1600,0.04877370198423483,0.0
8,1.2233779430389404,0.08847071603596793,0.09321844586370243,0.24862394034075683,0.020745144000076498,0.0,0.1415773144160187,0.1,0.08073186874389648,0.055724382400512695,0.04998812,1.6343329,0.054781172174436836,0.0,0.0017636623601017896,0.0,200,0.019505023956298828,0.7937938395652319,0.7000873249438172,1800,0.06158376307034807,0.0
9,1.1506507396697998,0.06107860780258026,0.019663474527602233,0.08154552581974786,0.03685282497824927,0.0,0.14637255540154634,0.1,0.0029425621032714844,0.05560660362243652,0.050090745,0.90256613,0.055410915737251175,0.0,0.0012107902018083621,0.0,200,0.042233943939208984,0.2660198178791246,0.24429345624857485,2000,0.06421849700514548,0.0
10,1.0758371353149414,0.042168550804365046,0.012282335340365567,0.058317049014747366,0.025291597635837708,0.0,0.1383756872046414,0.1,0.003565549850463867,0.057039737701416016,0.049246226,2.2680542,0.054086679243962564,0.0,0.0008442823707335895,0.0,200,0.039728403091430664,1.2051471826766675,1.0982687079731752,2200,0.05601348674771186,0.0
11,1.124751091003418,0.07983999704901958,0.04788136314626742,0.13906688446226745,0.02455481706505472,0.0,0.13724796213060148,0.1,0.0034456253051757812,0.05577373504638672,0.04990128,1.192803,0.05666201102446827,0.0,0.0015917268009012367,0.0,200,0.024685144424438477,0.3970047372496184,0.40181480224022137,2400,0.05574621214995462,0.0
12,1.183319330215454,0.07607945429622748,0.030664672539900475,0.1269591855189445,0.04560560002360705,0.0,0.13459863254359927,0.1,0.08153867721557617,1.3789846897125244,0.048028797,2.017351,0.05860375535164419,0.0,0.0015063154558000646,0.0,200,0.043860673904418945,0.32376395931977253,0.31229630190832136,2600,0.06472303885376783,0.0
13,1.1959662437438965,0.07584876079660437,0.03725145885054627,0.1325868353836255,0.030890206511464065,0.0,0.1428146135239502,0.1,0.005167722702026367,0.05976128578186035,0.048846975,1.1855605,0.06032825589614021,0.0,0.0014772906054115848,0.0,200,0.03895115852355957,0.3480875944950662,0.3403340900878208,2800,0.058483055460696494,0.0
