Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.03  0.03 -100000000.00 
   1  0.03  0.03  0.03 
   2  0.02  0.02  0.03 
   3  0.04  0.03  0.03 
   4  0.05  0.03  0.04 
   5  0.03  0.03  0.05 
   6  0.05  0.05  0.05 
   7  0.02  0.06  0.05 
   8  0.07  0.07  0.05 
   9  0.05  0.09  0.07 
  10  0.08  0.08  0.07 
  11  0.10  0.12  0.08 
  12  0.05  0.22  0.10 
  13  0.09  0.19  0.10 
  14  0.13  0.21  0.10 
  15  0.06  0.25  0.13 
  16  0.08  0.23  0.13 
  17  0.09  0.25  0.13 
  18  0.14  0.18  0.13 
  19  0.12  0.20  0.14 
  20  0.16  0.23  0.14 
  21  0.14  0.28  0.16 
  22  0.14  0.27  0.16 
  23  0.16  0.24  0.16 
  24  0.20  0.23  0.16 
  25  0.06  0.26  0.20 
  26  0.07  0.47  0.20 
  27  0.05  0.37  0.20 
  28  0.07  0.28  0.20 
  29  0.08  0.32  0.20 
  30  0.21  0.30  0.20 
  31  0.12  0.26  0.21 
  32  0.14  0.27  0.21 
  33  0.30  0.28  0.21 
  34  0.17  0.28  0.30 
  35  0.13  0.25  0.30 
  36  0.18  0.26  0.30 
  37  0.08  0.28  0.30 
  38  0.14  0.33  0.30 
  39  0.18  0.42  0.30 
  40  0.13  0.36  0.30 
  41  0.21  0.42  0.30 
  42  0.26  0.36  0.30 
  43  0.29  0.45  0.30 
  44  0.22  0.45  0.30 
  45  0.16  0.62  0.30 
  46  0.21  0.77  0.30 
  47  0.30  0.80  0.30 
  48  0.26  0.81  0.30 
  49  0.28  0.67  0.30 
  50  0.25  0.80  0.30 
  51  0.15  0.73  0.30 
  52  0.15  0.64  0.30 
  53  0.20  0.44  0.30 
  54  0.28  0.70  0.30 
  55  0.16  0.68  0.30 
  56  0.20  0.69  0.30 
  57  0.30  0.64  0.30 
  58  0.28  0.72  0.30 
  59  0.26  0.69  0.30 
  60  0.10  0.73  0.30 
  61  0.30  0.80  0.30 
  62  0.28  0.37  0.30 
  63  0.26  0.43  0.30 
  64  0.19  0.43  0.30 
  65  0.31  0.53  0.30 
  66  0.34  0.49  0.31 
  67  0.16  0.51  0.34 
  68  0.27  0.90  0.34 
  69  0.37  0.97  0.34 
  70  0.25  0.78  0.37 
  71  0.37  0.76  0.37 
  72  0.36  0.75  0.37 
  73  0.33  0.58  0.37 
  74  0.35  0.33  0.37 
  75  0.31  0.55  0.37 
  76  0.33  0.59  0.37 
  77  0.26  0.50  0.37 
  78  0.33  0.52  0.37 
  79  0.48  0.66  0.37 
  80  0.28  0.81  0.48 
  81  0.47  0.72  0.48 
  82  0.22  0.72  0.48 
  83  0.34  0.46  0.48 
  84  0.51  0.80  0.48 
  85  0.38  0.49  0.51 
  86  0.44  0.78  0.51 
  87  0.30  0.75  0.51 
  88  0.35  0.76  0.51 
  89  0.45  0.79  0.51 
  90  0.38  0.81  0.51 
  91  0.27  0.87  0.51 
  92  0.25  0.81  0.51 
  93  0.28  0.55  0.51 
  94  0.37  0.61  0.51 
  95  0.31  0.82  0.51 
  96  0.43  0.74  0.51 
  97  0.43  0.76  0.51 
  98  0.45  0.75  0.51 
  99  0.34  0.69  0.51 
 100  0.38  0.74  0.51 
 101  0.44  0.64  0.51 
 102  0.36  0.78  0.51 
 103  0.62  0.81  0.51 
 104  0.49  0.86  0.62 
 105  0.41  0.88  0.62 
 106  0.48  0.81  0.62 
 107  0.44  0.97  0.62 
 108  0.44  1.06  0.62 
 109  0.34  0.79  0.62 
 110  0.35  0.85  0.62 
 111  0.49  0.70  0.62 
 112  0.29  0.54  0.62 
 113  0.52  0.70  0.62 
 114  0.40  1.03  0.62 
 115  0.42  0.76  0.62 
 116  0.39  0.92  0.62 
 117  0.31  0.75  0.62 
 118  0.59  0.82  0.62 
 119  0.43  0.83  0.62 
 120  0.18  0.89  0.62 
 121  0.39  0.96  0.62 
 122  0.33  0.93  0.62 
 123  0.23  1.00  0.62 
 124  0.28  0.87  0.62 
 125  0.53  0.90  0.62 
 126  0.20  0.98  0.62 
 127  0.46  0.83  0.62 
 128  0.58  0.84  0.62 
 129  0.53  0.73  0.62 
 130  0.51  0.80  0.62 
 131  0.45  0.70  0.62 
 132  0.49  0.75  0.62 
 133  0.46  0.87  0.62 
 134  0.25  0.79  0.62 
 135  0.24  0.77  0.62 
 136  0.53  0.78  0.62 
 137  0.38  0.67  0.62 
 138  0.61  0.66  0.62 
 139  0.50  0.91  0.62 
 140  0.51  0.75  0.62 
 141  0.25  0.70  0.62 
 142  0.42  0.77  0.62 
 143  0.41  0.73  0.62 
 144  0.34  0.82  0.62 
 145  0.60  0.60  0.62 
 146  0.47  0.54  0.62 
 147  0.41  0.46  0.62 
 148  0.52  0.53  0.62 
 149  0.41  0.55  0.62 
 150  0.33  0.68  0.62 
 151  0.65  0.65  0.62 
 152  0.70  0.43  0.65 
 153  0.32  0.52  0.70 
 154  0.39  0.28  0.70 
 155  0.44  0.30  0.70 
 156  0.60  0.26  0.70 
 157  0.38  0.40  0.70 
 158  0.68  0.33  0.70 
 159  0.51  0.40  0.70 
 160  0.59  0.43  0.70 
 161  0.55  0.26  0.70 
 162  0.42  0.17  0.70 
 163  0.61  0.26  0.70 
 164  0.49  0.25  0.70 
 165  0.64  0.31  0.70 
 166  0.47  0.42  0.70 
 167  0.38  0.37  0.70 
 168  0.45  0.46  0.70 
 169  0.57  0.41  0.70 
 170  0.46  0.54  0.70 
 171  0.45  0.50  0.70 
 172  0.48  0.57  0.70 
 173  0.64  0.43  0.70 
 174  0.52  0.25  0.70 
 175  0.42  0.44  0.70 
 176  0.63  0.27  0.70 
 177  0.45  0.17  0.70 
 178  0.57  0.25  0.70 
 179  0.62  0.17  0.70 
 180  0.33  0.26  0.70 
 181  0.59  0.33  0.70 
 182  0.56  0.21  0.70 
 183  0.39  0.25  0.70 
 184  0.37  0.25  0.70 
 185  0.36  0.36  0.70 
 186  0.72  0.45  0.70 
 187  0.59  0.47  0.72 
 188  0.74  0.15  0.72 
 189  0.73  0.40  0.74 
 190  0.58  0.53  0.74 
 191  0.45  0.69  0.74 
 192  0.38  0.47  0.74 
 193  0.59  0.46  0.74 
 194  0.65  0.48  0.74 
 195  0.40  0.39  0.74 
 196  0.45  0.09  0.74 
 197  0.76  0.12  0.74 
 198  0.64  0.26  0.76 
 199  0.39  0.29  0.76 
 200  0.51  0.24  0.76 
 201  0.61  0.65  0.76 
 202  0.62  0.44  0.76 
 203  0.39  0.45  0.76 
 204  0.49  0.52  0.76 
 205  0.48  0.62  0.76 
 206  0.39  0.97  0.76 
 207  0.48  0.98  0.76 
 208  0.48  1.12  0.76 
 209  0.73  1.09  0.76 
 210  0.48  0.97  0.76 
 211  0.45  1.04  0.76 
 212  0.57  1.03  0.76 
 213  0.45  0.92  0.76 
 214  0.45  0.86  0.76 
 215  0.65  0.77  0.76 
 216  0.51  0.96  0.76 
 217  0.53  1.05  0.76 
 218  0.45  1.02  0.76 
 219  0.68  0.95  0.76 
 220  0.24  0.91  0.76 
 221  0.59  0.96  0.76 
 222  0.64  1.00  0.76 
 223  0.47  0.87  0.76 
 224  0.48  0.69  0.76 
 225  0.49  0.78  0.76 
 226  0.58  0.80  0.76 
 227  0.55  0.86  0.76 
 228  0.55  0.74  0.76 
 229  0.37  0.78  0.76 
 230  0.47  0.68  0.76 
 231  0.67  0.80  0.76 
 232  0.66  0.67  0.76 
 233  0.46  0.64  0.76 
 234  0.71  0.93  0.76 
 235  0.54  0.86  0.76 
 236  0.56  0.89  0.76 
 237  0.54  0.85  0.76 
 238  0.50  0.68  0.76 
 239  0.53  0.76  0.76 
 240  0.68  0.98  0.76 
 241  0.69  0.87  0.76 
 242  0.77  0.75  0.76 
 243  0.57  0.98  0.77 
 244  0.67  0.58  0.77 
 245  0.62  0.92  0.77 
 246  0.63  0.91  0.77 
 247  0.70  0.72  0.77 
 248  0.48  0.67  0.77 
 249  0.56  0.84  0.77 
 250  0.66  0.74  0.77 
 251  0.71  0.89  0.77 
 252  0.69  0.95  0.77 
 253  0.67  1.09  0.77 
 254  0.52  0.86  0.77 
 255  0.47  1.04  0.77 
 256  0.67  0.81  0.77 
 257  0.51  1.08  0.77 
 258  0.53  1.11  0.77 
 259  0.72  1.10  0.77 
 260  0.54  0.87  0.77 
 261  0.54  0.91  0.77 
 262  0.78  0.96  0.77 
 263  0.58  0.88  0.78 
 264  0.70  0.94  0.78 
 265  0.71  0.95  0.78 
 266  0.67  0.93  0.78 
 267  0.77  0.99  0.78 
 268  0.74  0.85  0.78 
 269  0.55  0.86  0.78 
 270  0.46  0.89  0.78 
 271  0.63  0.88  0.78 
 272  0.57  1.09  0.78 
 273  0.65  1.03  0.78 
 274  0.67  1.01  0.78 
 275  0.64  1.13  0.78 
 276  0.79  1.04  0.78 
 277  0.67  0.96  0.79 
 278  0.85  0.85  0.79 
 279  0.78  0.82  0.85 
 280  0.74  0.82  0.85 
 281  0.79  0.87  0.85 
 282  0.88  0.98  0.85 
 283  0.67  0.91  0.88 
 284  0.62  0.83  0.88 
 285  0.45  1.03  0.88 
 286  0.57  0.80  0.88 
 287  0.68  0.87  0.88 
 288  0.75  0.86  0.88 
 289  0.76  0.85  0.88 
 290  0.80  0.94  0.88 
 291  0.73  0.98  0.88 
 292  0.70  0.97  0.88 
 293  0.76  0.98  0.88 
 294  0.73  0.86  0.88 
 295  0.45  0.93  0.88 
 296  0.68  1.00  0.88 
 297  0.78  0.98  0.88 
 298  0.69  0.98  0.88 
 299  0.70  1.09  0.88 
 300  0.56  1.12  0.88 
 301  0.45  1.02  0.88 
 302  0.85  0.97  0.88 
 303  0.66  1.09  0.88 
 304  0.68  1.15  0.88 
 305  0.73  1.07  0.88 
 306  0.76  1.10  0.88 
 307  0.77  1.04  0.88 
 308  0.71  1.03  0.88 
 309  0.61  0.99  0.88 
 310  0.77  0.91  0.88 
 311  0.62  1.09  0.88 
 312  0.83  1.10  0.88 
 313  0.46  1.05  0.88 
 314  0.84  1.08  0.88 
 315  0.70  0.99  0.88 
 316  0.74  0.93  0.88 
 317  0.61  0.92  0.88 
 318  0.78  1.15  0.88 
 319  0.53  1.02  0.88 
 320  0.72  0.99  0.88 
