Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.02  0.02 -100000000.00 
   1  0.02  0.01  0.02 
   2  0.01  0.01  0.02 
   3  0.04  0.02  0.02 
   4  0.04  0.02  0.04 
   5  0.03  0.04  0.04 
   6  0.04  0.04  0.04 
   7  0.02  0.05  0.04 
   8  0.07  0.06  0.04 
   9  0.03  0.05  0.07 
  10  0.06  0.06  0.07 
  11  0.07  0.07  0.07 
  12  0.06  0.12  0.07 
  13  0.04  0.18  0.07 
  14  0.13  0.21  0.07 
  15  0.08  0.25  0.13 
  16  0.07  0.28  0.13 
  17  0.14  0.29  0.13 
  18  0.19  0.30  0.14 
  19  0.19  0.35  0.19 
  20  0.09  0.32  0.19 
  21  0.10  0.35  0.19 
  22  0.18  0.60  0.19 
  23  0.23  0.58  0.19 
  24  0.18  0.63  0.23 
  25  0.10  0.47  0.23 
  26  0.12  0.53  0.23 
  27  0.12  0.52  0.23 
  28  0.11  0.46  0.23 
  29  0.21  0.56  0.23 
  30  0.31  0.49  0.23 
  31  0.22  0.60  0.31 
  32  0.21  0.59  0.31 
  33  0.27  0.40  0.31 
  34  0.22  0.58  0.31 
  35  0.15  0.71  0.31 
  36  0.17  0.80  0.31 
  37  0.16  0.81  0.31 
  38  0.28  0.66  0.31 
  39  0.20  0.48  0.31 
  40  0.30  0.48  0.31 
  41  0.32  0.44  0.31 
  42  0.24  0.41  0.32 
  43  0.36  0.82  0.32 
  44  0.25  0.83  0.36 
  45  0.36  0.43  0.36 
  46  0.22  0.70  0.36 
  47  0.36  0.91  0.36 
  48  0.25  0.44  0.36 
  49  0.32  0.38  0.36 
  50  0.29  0.34  0.36 
  51  0.29  0.49  0.36 
  52  0.26  1.14  0.36 
  53  0.28  0.40  0.36 
  54  0.31  0.77  0.36 
  55  0.26  1.02  0.36 
  56  0.30  0.87  0.36 
  57  0.26  0.89  0.36 
  58  0.15  1.06  0.36 
  59  0.22  0.97  0.36 
  60  0.22  1.00  0.36 
  61  0.44  0.81  0.36 
  62  0.27  1.05  0.44 
  63  0.31  0.94  0.44 
  64  0.17  0.90  0.44 
  65  0.42  0.92  0.44 
  66  0.30  0.95  0.44 
  67  0.22  0.95  0.44 
  68  0.32  0.24  0.44 
  69  0.46  0.32  0.44 
  70  0.43  0.28  0.46 
  71  0.41  0.27  0.46 
  72  0.55  0.75  0.46 
  73  0.28  0.36  0.55 
  74  0.26  0.21  0.55 
  75  0.37  0.24  0.55 
  76  0.24  0.26  0.55 
  77  0.31  0.44  0.55 
  78  0.49  0.46  0.55 
  79  0.49  0.36  0.55 
  80  0.57  0.41  0.55 
  81  0.42  0.50  0.57 
  82  0.39  0.80  0.57 
  83  0.51  0.76  0.57 
  84  0.40  0.51  0.57 
  85  0.42  1.23  0.57 
  86  0.44  1.13  0.57 
  87  0.38  0.67  0.57 
  88  0.61  0.95  0.57 
  89  0.32  1.07  0.61 
  90  0.52  1.08  0.61 
  91  0.21  0.49  0.61 
  92  0.26  0.67  0.61 
  93  0.50  0.58  0.61 
  94  0.41  0.61  0.61 
  95  0.46  0.58  0.61 
  96  0.47  0.55  0.61 
  97  0.42  1.05  0.61 
  98  0.46  0.99  0.61 
  99  0.51  0.75  0.61 
 100  0.45  0.66  0.61 
 101  0.42  0.79  0.61 
 102  0.52  0.72  0.61 
 103  0.58  0.50  0.61 
 104  0.33  1.10  0.61 
 105  0.37  1.06  0.61 
 106  0.48  1.03  0.61 
 107  0.56  1.09  0.61 
 108  0.64  0.89  0.61 
 109  0.49  0.77  0.64 
 110  0.56  0.82  0.64 
 111  0.59  0.98  0.64 
 112  0.18  0.58  0.64 
 113  0.50  0.81  0.64 
 114  0.68  0.60  0.64 
 115  0.56  0.35  0.68 
 116  0.51  0.74  0.68 
 117  0.44  0.45  0.68 
 118  0.47  0.44  0.68 
 119  0.44  0.35  0.68 
 120  0.44  0.07  0.68 
