Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.03  0.02 -100000000.00 
   1  0.03  0.02  0.03 
   2  0.01  0.02  0.03 
   3  0.05  0.03  0.03 
   4  0.05  0.03  0.05 
   5  0.03  0.04  0.05 
   6  0.04  0.05  0.05 
   7  0.03  0.06  0.05 
   8  0.07  0.07  0.05 
   9  0.04  0.06  0.07 
  10  0.10  0.07  0.07 
  11  0.08  0.09  0.10 
  12  0.11  0.12  0.10 
  13  0.04  0.13  0.11 
  14  0.16  0.11  0.11 
  15  0.10  0.09  0.16 
  16  0.08  0.16  0.16 
  17  0.16  0.23  0.16 
  18  0.19  0.19  0.16 
  19  0.14  0.26  0.19 
  20  0.08  0.21  0.19 
  21  0.11  0.31  0.19 
  22  0.15  0.44  0.19 
  23  0.33  0.20  0.19 
  24  0.14  0.31  0.33 
  25  0.07  0.21  0.33 
  26  0.15  0.19  0.33 
  27  0.11  0.19  0.33 
  28  0.08  0.26  0.33 
  29  0.24  0.20  0.33 
  30  0.30  0.29  0.33 
  31  0.10  0.30  0.33 
  32  0.18  0.48  0.33 
  33  0.24  0.40  0.33 
  34  0.15  0.33  0.33 
  35  0.11  0.46  0.33 
  36  0.18  0.29  0.33 
  37  0.11  0.41  0.33 
  38  0.18  0.52  0.33 
  39  0.22  0.34  0.33 
  40  0.15  0.36  0.33 
  41  0.18  0.37  0.33 
  42  0.15  0.45  0.33 
  43  0.38  0.48  0.33 
  44  0.30  0.54  0.38 
  45  0.20  0.75  0.38 
  46  0.21  0.46  0.38 
  47  0.29  0.61  0.38 
  48  0.42  0.57  0.38 
  49  0.29  0.58  0.42 
  50  0.26  0.44  0.42 
  51  0.21  0.51  0.42 
  52  0.25  0.56  0.42 
  53  0.24  0.52  0.42 
  54  0.26  0.56  0.42 
  55  0.18  0.45  0.42 
  56  0.30  0.41  0.42 
  57  0.37  0.37  0.42 
  58  0.22  0.45  0.42 
  59  0.23  0.54  0.42 
  60  0.13  0.55  0.42 
  61  0.56  0.57  0.42 
  62  0.32  0.43  0.56 
  63  0.46  0.25  0.56 
  64  0.28  0.42  0.56 
  65  0.35  0.50  0.56 
  66  0.31  0.49  0.56 
  67  0.25  0.60  0.56 
  68  0.33  0.66  0.56 
  69  0.56  0.45  0.56 
  70  0.48  0.48  0.56 
  71  0.74  0.50  0.56 
  72  0.65  0.42  0.74 
  73  0.27  0.51  0.74 
  74  0.47  0.42  0.74 
  75  0.25  0.67  0.74 
  76  0.28  0.24  0.74 
  77  0.47  0.20  0.74 
  78  0.67  0.16  0.74 
  79  0.26  0.71  0.74 
  80  0.39  0.76  0.74 
  81  0.31  0.92  0.74 
  82  0.36  1.36  0.74 
  83  0.39  1.00  0.74 
  84  0.47  0.32  0.74 
  85  0.44  0.25  0.74 
  86  0.43  0.23  0.74 
  87  0.22  0.18  0.74 
  88  0.30  0.36  0.74 
  89  0.41  0.41  0.74 
  90  0.30  0.97  0.74 
  91  0.31  0.17  0.74 
  92  0.60  0.10  0.74 
